sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007691977	Lce1f	1626.7/1530.9/1960.3	835.6/789/743.79	1626.7	789	-1.0429	60226	6079	10.744	3.1542e-27	1	6.3085e-27	3.6099e-26	False
BRDN0007691740	Gstm1	1328.3/1427.5/1322.8	674/578.53/577.3	1328.3	578.53	-1.1977	4935.2	4871.2	10.743	3.2007e-27	1	6.4013e-27	3.6597e-26	False
BRDN0007695453	Gins3	707.26/683.05/640.26	166.36/140.96/161.56	683.05	161.56	-2.0731	1208.5	2356.8	10.742	3.2343e-27	1	6.4685e-27	3.6947e-26	False
BRDN0007693452	Ube2l3	2031.2/2051.3/1820.7	1024.8/1166.9/1085.6	2031.2	1085.6	-0.90315	22358	7750	10.74	3.2847e-27	1	6.5694e-27	3.7489e-26	False
BRDN0007693885	Eif5a	1127.2/1215.3/1065.6	442.04/448.34/400.96	1127.2	442.04	-1.3485	5777.6	4071.4	10.738	3.3807e-27	1	6.7614e-27	3.8544e-26	False
BRDN0007694704	Vmn1r143	1372.5/1340.3/1159.3	544.71/604.96/587.15	1340.3	587.15	-1.1893	16898	4919.1	10.738	3.3834e-27	1	6.7668e-27	3.8544e-26	False
BRDN0007694827	Sirpb1c	1010.1/907.15/959.94	332.72/386.67/314.26	959.94	332.72	-1.5258	2649.3	3416.5	10.731	3.6507e-27	1	7.3014e-27	4.1551e-26	False
BRDN0007692881	Rpl38	803.4/729.38/778.97	172.06/221.23/219.69	778.97	219.69	-1.8214	1528.1	2720	10.724	3.9379e-27	1	7.8759e-27	4.4779e-26	False
BRDN0007693231	Stt3a	1684.2/1817.5/1738	793.78/871.23/916.19	1738	871.23	-0.99548	4611.7	6535.1	10.722	4.0147e-27	1	8.0293e-27	4.561e-26	False
BRDN0007695710	Noc2l	917.23/920.08/1051.8	274.73/308.36/327.07	920.08	308.36	-1.5741	8679.1	3261.9	10.711	4.533e-27	1	9.0661e-27	5.1452e-26	False
BRDN0007696212	Unc50	1596.9/1671/1427.5	812.79/770.4/761.52	1596.9	770.4	-1.0506	17090	5957.2	10.708	4.6724e-27	1	9.3448e-27	5.2985e-26	False
BRDN0007692854	Rpl30	794.56/806.95/688.95	192.98/230.04/250.23	794.56	230.04	-1.7838	5653.9	2779.5	10.708	4.6798e-27	1	9.3596e-27	5.3021e-26	False
BRDN0007691602	Ewsr1	1730.6/1659.2/1658.1	2503/2626.4/2484.5	1659.2	2503	0.59292	2551.3	6211.7	10.707	1	4.7272e-27	9.4544e-27	5.3509e-26	True
BRDN0007696478	BRDN0007696478_NegCtrl	1571.4/1495.4/1636	2281.5/2389.5/2432.3	1571.4	2389.5	0.60431	4977.2	5853.6	10.692	1	5.5233e-27	1.1047e-26	6.2463e-26	True
BRDN0007695774	Pinx1	1336.1/1187.3/1277.8	646.43/547.21/535.92	1277.8	547.21	-1.222	5794.5	4669	10.692	5.5691e-27	1	1.1138e-26	6.2924e-26	False
BRDN0007692460	Oxsr1	1456.5/1344.6/1334.7	523.8/607.9/594.04	1344.6	594.04	-1.1771	6315.2	4936.3	10.682	6.1707e-27	1	1.2341e-26	6.9657e-26	False
BRDN0007691778	H2-T23	2457.7/2426.2/2386.5	1389.8/1368.5/1403.8	2426.2	1389.8	-0.80338	1284.7	9414	10.682	6.1814e-27	1	1.2363e-26	6.9715e-26	False
BRDN0007691471	Dmxl1	664.16/797.26/719.26	159.71/185.99/199.99	719.26	185.99	-1.9455	4559.5	2493.4	10.68	6.3464e-27	1	1.2693e-26	7.1511e-26	False
BRDN0007696035	Srek1	1866.5/1713/1682.9	923.06/856.54/834.42	1713	856.54	-0.99911	12233	6432.5	10.679	6.3891e-27	1	1.2778e-26	7.1926e-26	False
BRDN0007695527	Ints10	1246.5/1231.4/1452.3	1846.1/1969.6/1966.4	1246.5	1966.4	0.65716	21282	4544.5	10.678	1	6.4791e-27	1.2958e-26	7.2874e-26	True
BRDN0007692961	Senp2	1407.9/1424.3/1522.1	2223.5/2154.6/2197.9	1424.3	2197.9	0.62551	4920	5257.1	10.669	1	7.0893e-27	1.4179e-26	7.9665e-26	True
BRDN0007694130	Mbtd1	1859.9/1850.9/1862.9	964.89/993.59/961.51	1859.9	964.89	-0.94605	44.671	7038	10.668	7.1662e-27	1	1.4332e-26	8.0456e-26	False
BRDN0007691954	Krt23	1379.2/1515.9/1404.5	636.92/707.75/572.37	1404.5	636.92	-1.1397	6518.7	5177.5	10.668	7.1784e-27	1	1.4357e-26	8.052e-26	False
BRDN0007696263	Ypel5	2069.8/2093.3/2173.4	3015.4/3064/3048.1	2093.3	3048.1	0.54187	3481.6	8009.9	10.667	1	7.2288e-27	1.4458e-26	8.1013e-26	True
BRDN0007693911	Farsb	1179.1/1123.7/1114.3	500.03/444.42/403.91	1123.7	444.42	-1.3363	1581.2	4057.6	10.664	7.5167e-27	1	1.5033e-26	8.4163e-26	False
BRDN0007690853	Adamts18	1223.3/1484.6/1307.2	1891.8/2044.9/2136.8	1307.2	2044.9	0.64521	19258	4786.5	10.664	1	7.5237e-27	1.5047e-26	8.4165e-26	True
BRDN0007691987	Lce3f	1455.4/1444.8/1216.2	723.43/658.8/665.96	1444.8	665.96	-1.1162	26170	5339.7	10.658	8.0226e-27	1	1.6045e-26	8.9665e-26	False
BRDN0007691932	Klf6	1260.9/1302.5/1425.7	597.95/566.79/526.07	1302.5	566.79	-1.199	8446.1	4768	10.655	8.236e-27	1	1.6472e-26	9.1968e-26	False
BRDN0007691993	Ldlrap1	1470.9/1385.5/1351.3	626.46/557/624.58	1385.5	624.58	-1.1482	4231.1	5100.8	10.654	8.3415e-27	1	1.6683e-26	9.3062e-26	False
BRDN0007694898	Mars1	1319.5/1218.5/1274.1	547.56/553.08/517.2	1274.1	547.56	-1.2169	2575	4654.4	10.649	8.7725e-27	1	1.7545e-26	9.7782e-26	False
BRDN0007695809	Ppp3r1	1364.8/1269.1/1130.8	444.89/544.27/572.37	1269.1	544.27	-1.2199	14145	4634.6	10.648	8.9359e-27	1	1.7872e-26	9.9515e-26	False
BRDN0007696172	Tsg101	1086.3/929.77/934.22	383.1/321.08/294.56	934.22	321.08	-1.5379	11576	3316.7	10.646	9.0546e-27	1	1.8109e-26	1.0075e-25	False
BRDN0007694776	Zbtb8os	761.41/780.02/820.31	220.55/243.75/225.6	780.02	225.6	-1.7852	984.81	2724	10.623	1.1688e-26	1	2.3377e-26	1.2993e-25	False
BRDN0007695585	Lamtor2	1466.5/1441.5/1450.5	595.09/711.66/673.84	1450.5	673.84	-1.1049	167.88	5362.8	10.605	1.41e-26	1	2.8201e-26	1.566e-25	False
BRDN0007694562	Supt4a	1233.3/1395.2/1258.5	445.84/563.85/539.86	1258.5	539.86	-1.2195	9663.2	4592.1	10.605	1.4184e-26	1	2.8369e-26	1.574e-25	False
BRDN0007696397	Pcdhb18	1414.5/1528.8/1513.9	2407.9/2135/2308.2	1513.9	2308.2	0.60822	5044.8	5619.5	10.597	1	1.5451e-26	3.0902e-26	1.713e-25	True
BRDN0007695996	Slc35b2	1761.5/1825.1/1733.4	2761.6/2624.4/2608.7	1761.5	2624.4	0.57492	2414.7	6632	10.596	1	1.5515e-26	3.103e-26	1.7185e-25	True
BRDN0007693201	Srsf10	1242.1/1352.1/1101.4	529.5/548.19/489.62	1242.1	529.5	-1.2285	15949	4526.9	10.592	1.6303e-26	1	3.2606e-26	1.8043e-25	False
BRDN0007694203	Olfr1286	684.05/573.16/680.68	173.01/147.81/167.48	680.68	167.48	-2.0166	5785.9	2347.9	10.591	1.6339e-26	1	3.2677e-26	1.8066e-25	False
BRDN0007695498	Hnrnpf	986.85/1035.4/1010.5	374.55/361.22/441.35	1010.5	374.55	-1.4294	588.61	3613.2	10.579	1.8625e-26	1	3.725e-26	2.0575e-25	False
BRDN0007692157	Mmd	1804.6/1798.1/1796.8	2669.4/2786/2629.4	1798.1	2669.4	0.56973	21.946	6782.9	10.579	1	1.8735e-26	3.7471e-26	2.0679e-25	True
BRDN0007693915	Farsb	953.7/869.44/1007.7	335.57/337.72/410.81	953.7	337.72	-1.4949	5008	3392.2	10.576	1.9255e-26	1	3.851e-26	2.1234e-25	False
BRDN0007695023	Dkc1	1356/1293.9/1297.1	568.48/454.21/570.4	1297.1	568.48	-1.1887	1738.9	4746.1	10.576	1.9299e-26	1	3.8598e-26	2.1263e-25	False
BRDN0007695399	Fbxl5	2519.6/2656.8/2585.9	1523.9/1608.3/1471.8	2585.9	1523.9	-0.76253	4710.4	10094	10.57	2.0433e-26	1	4.0866e-26	2.2493e-25	False
BRDN0007691073	Cabp7	1056.5/1033.2/1096.8	405.92/402.33/432.48	1056.5	405.92	-1.3778	1084.3	3793.2	10.563	2.2175e-26	1	4.435e-26	2.4388e-25	False
BRDN0007694744	Vmn2r84	1230/1229.3/1298.9	2020.1/1936.3/1870.8	1230	1936.3	0.65423	2375.8	4478.6	10.554	1	2.4307e-26	4.8614e-26	2.6709e-25	True
BRDN0007695989	Slc35a1	1638.9/1654.8/1666.3	819.44/824.24/892.55	1654.8	824.24	-1.0047	193.88	6194.1	10.554	2.4396e-26	1	4.8791e-26	2.6783e-25	False
BRDN0007696075	Supv3l1	1361.5/1519.1/1415.6	678.75/652.93/621.63	1415.6	652.93	-1.1152	6822.2	5221.9	10.554	2.444e-26	1	4.888e-26	2.6809e-25	False
BRDN0007694258	Polg2	991.27/917.92/1133.6	423.98/319.12/363.52	991.27	363.52	-1.4447	12812	3538.4	10.553	2.4545e-26	1	4.9089e-26	2.6899e-25	False
BRDN0007694958	Odr4	1599.1/1585.9/1610.3	729.13/784.1/805.85	1599.1	784.1	-1.0272	149.93	5966.2	10.551	2.5129e-26	1	5.0258e-26	2.7515e-25	False
BRDN0007691069	C2	1525/1567.6/1846.4	2373.7/2256.4/2426.4	1567.6	2373.7	0.5983	39772	5837.8	10.551	1	2.5178e-26	5.0356e-26	2.7545e-25	True
BRDN0007691518	Ecsit	1715.1/1828.3/1915.3	915.46/951.5/1049.2	1828.3	951.5	-0.94151	10189	6907.4	10.55	2.5442e-26	1	5.0883e-26	2.7809e-25	False
BRDN0007692203	Mup4	752.57/708.91/847.87	212.94/190.89/227.57	752.57	212.94	-1.8165	5493.8	2619.6	10.543	2.7271e-26	1	5.4543e-26	2.9782e-25	False
BRDN0007692395	Olfr1248	2085.3/2051.3/2054.9	1002.9/1120.8/1216.7	2054.9	1120.8	-0.8739	468.76	7849.2	10.543	2.7373e-26	1	5.4747e-26	2.9867e-25	False
BRDN0007694169	Noc3l	1268.6/1089.2/1151	500.03/470.85/394.06	1151	470.85	-1.2877	8828.5	4165.4	10.538	2.8721e-26	1	5.7441e-26	3.131e-25	False
BRDN0007693504	Usp9x	1060.9/1054.7/1076.6	410.67/409.18/428.54	1060.9	410.67	-1.3671	142.22	3810.6	10.533	3.0334e-26	1	6.0668e-26	3.304e-25	False
BRDN0007691058	Btbd35f5	1085.2/1053.7/1007.7	405.92/384.71/438.39	1053.7	405.92	-1.374	1553.7	3782.3	10.533	3.0584e-26	1	6.1168e-26	3.3283e-25	False
BRDN0007694560	Supt4a	1701.8/1727/1875.8	962.99/773.33/878.75	1727	878.75	-0.97396	11380	6490.1	10.53	3.1549e-26	1	6.3099e-26	3.4303e-25	False
BRDN0007695595	Lamtor3	1128.3/1061.2/1192.3	447.75/518.82/456.12	1128.3	456.12	-1.3048	4301.1	4075.8	10.529	3.1812e-26	1	6.3624e-26	3.4559e-25	False
BRDN0007690880	Aldoa	1274.2/1115.1/1402.7	556.12/663.7/526.07	1274.2	556.12	-1.1946	20915	4654.7	10.525	3.32e-26	1	6.6401e-26	3.6035e-25	False
BRDN0007695939	Ruvbl1	865.29/844.66/862.56	282.34/272.14/288.65	862.56	282.34	-1.6078	164	3040	10.524	3.366e-26	1	6.732e-26	3.6494e-25	False
BRDN0007692283	Nlrc3	1397.9/1351/1314.5	2092.3/1923.5/2171.3	1351	2092.3	0.63068	1767.2	4962.3	10.523	1	3.3682e-26	6.7363e-26	3.6494e-25	True
BRDN0007692104	Med13	1467.6/1632.2/1625.9	723.43/811.51/805.85	1625.9	805.85	-1.0118	12558	6075.8	10.521	3.4635e-26	1	6.927e-26	3.7494e-25	False
BRDN0007694635	Tmprss7	1549.3/1493.2/1462.4	2275.8/2178.1/2363.4	1493.2	2275.8	0.6076	2049.1	5535.9	10.518	1	3.5732e-26	7.1463e-26	3.8648e-25	True
BRDN0007692708	Ptpn2	2171.5/2219.4/2192.7	1227.3/1208/1297.4	2192.7	1227.3	-0.83675	580.61	8426.9	10.517	3.6084e-26	1	7.2168e-26	3.8995e-25	False
BRDN0007695903	Rpia	1138.2/1374.7/1332	574.18/602.03/597	1332	597	-1.1564	19678	4885.8	10.515	3.6938e-26	1	7.3877e-26	3.9883e-25	False
BRDN0007693901	Faf2	1843.3/2083.6/1791.3	2580/2792.8/2721	1843.3	2721	0.56158	30235	6969.4	10.513	1	3.7505e-26	7.5009e-26	4.0459e-25	True
BRDN0007692505	Pdss1	1518.4/1615/1467.9	725.33/733.2/729.01	1518.4	729.01	-1.0575	5938	5637.9	10.513	3.7572e-26	1	7.5144e-26	4.0497e-25	False
BRDN0007696822	BRDN0007696822_NegCtrl	1000.1/997.65/1036.2	365.04/371.98/421.64	1000.1	371.98	-1.4244	653.52	3572.8	10.508	3.9473e-26	1	7.8946e-26	4.2509e-25	False
BRDN0007696273	Zbtb7a	1140.5/1021.3/1037.1	396.41/423.87/375.34	1037.1	396.41	-1.3852	5465.6	3717.4	10.508	3.9597e-26	1	7.9194e-26	4.2606e-25	False
BRDN0007691854	Ikbkg	2389.2/2306.7/2189.9	3200.8/3334.2/3298.3	2306.7	3298.3	0.51572	10219	8907.3	10.507	1	4.0156e-26	8.0312e-26	4.3169e-25	True
BRDN0007690942	Arl13b	1149.3/1101.1/1192.3	461.05/514.9/471.89	1149.3	471.89	-1.2824	2089.1	4158.7	10.505	4.1175e-26	1	8.235e-26	4.4226e-25	False
BRDN0007693185	Spr	1542.7/1510.5/1472.5	807.08/724.39/641.33	1510.5	724.39	-1.0591	1240.1	5605.8	10.499	4.3587e-26	1	8.7175e-26	4.6777e-25	False
BRDN0007696515	BRDN0007696515_NegCtrl	1491.9/1620.4/1575.4	2482.1/2379.7/2379.1	1575.4	2379.7	0.59476	4498.9	5869.7	10.498	1	4.394e-26	8.7879e-26	4.7114e-25	True
BRDN0007696630	BRDN0007696630_NegCtrl	1894.1/2172/1961.2	2953.6/2855.5/2867.8	1961.2	2867.8	0.54795	24463	7458.5	10.497	1	4.4521e-26	8.9043e-26	4.7697e-25	True
BRDN0007692712	Ptpn7	1879.8/1992.1/1958.5	2715/2864.3/2916	1958.5	2864.3	0.54822	3660.6	7447	10.497	1	4.4743e-26	8.9486e-26	4.7893e-25	True
BRDN0007695614	Lsm4	674.11/727.23/671.5	168.26/187.95/126.1	674.11	168.26	-1.9959	1414.2	2323.2	10.495	4.5604e-26	1	9.1207e-26	4.8772e-25	False
BRDN0007693077	Slc43a2	1411.2/1287.5/1448.6	2251.1/2168.3/2095.4	1411.2	2168.3	0.61926	8356.8	5204.3	10.494	1	4.5893e-26	9.1786e-26	4.904e-25	True
BRDN0007695093	Rack1	816.67/789.71/669.66	228.15/238.85/243.33	789.71	238.85	-1.721	7569.8	2761	10.484	5.1364e-26	1	1.0273e-25	5.4838e-25	False
BRDN0007692919	Sap18	1129.4/1070.9/931.46	421.13/390.58/427.55	1070.9	421.13	-1.3444	11434	3849.9	10.472	5.7893e-26	1	1.1579e-25	6.1756e-25	False
BRDN0007692987	Sgcb	2552.8/2479/2370	3548.7/3426.2/3507.1	2479	3507.1	0.50034	8664.3	9638.4	10.472	1	5.8071e-26	1.1614e-25	6.1893e-25	True
BRDN0007695616	Lsm4	572.44/705.68/714.67	188.22/170.33/225.6	705.68	188.22	-1.901	8916.9	2442.1	10.471	5.8649e-26	1	1.173e-25	6.2455e-25	False
BRDN0007694391	Rpn2	1297.4/1281/1274.1	600.8/564.83/541.83	1281	564.83	-1.18	158.04	4681.9	10.467	6.1527e-26	1	1.2305e-25	6.5463e-25	False
BRDN0007695250	Cdk10	1191.3/1090.3/1191.4	1661.7/1879.5/1922	1191.3	1879.5	0.65738	5099.6	4324.9	10.465	1	6.2713e-26	1.2543e-25	6.6668e-25	True
BRDN0007692078	Mapk10	1886.4/1711.9/1865.7	2807.2/2744.8/2729.8	1865.7	2744.8	0.55678	12031	7062	10.462	1	6.4609e-26	1.2922e-25	6.8625e-25	True
BRDN0007691509	Dync2li1	1252.1/1460.9/1444	2073.3/2211.3/2207.7	1444	2207.7	0.6121	18568	5336.8	10.454	1	7.0437e-26	1.4087e-25	7.4751e-25	True
BRDN0007694738	Vmn2r50	783.51/810.18/854.3	231/265.28/254.17	810.18	254.17	-1.6686	1328.7	2839.1	10.435	8.5784e-26	1	1.7157e-25	9.0961e-25	False
BRDN0007690882	Aldoa	744.83/743.39/690.79	212.94/219.27/177.33	743.39	212.94	-1.7988	1384.5	2584.8	10.434	8.7144e-26	1	1.7429e-25	9.2323e-25	False
BRDN0007694180	Olfr1000	2443.4/2618/2427.9	3598.1/3459.5/3354.4	2443.4	3459.5	0.5015	15372	9486.7	10.432	1	8.847e-26	1.7694e-25	9.3649e-25	True
BRDN0007693328	Tecr	1094/1122.6/1020.6	439.19/458.13/352.68	1094	439.19	-1.3148	3108	3940.8	10.432	8.8913e-26	1	1.7783e-25	9.4037e-25	False
BRDN0007695942	Ruvbl1	1445.5/1370.4/1503.7	728.18/604.96/683.69	1445.5	683.69	-1.079	4514.4	5342.6	10.422	9.8426e-26	1	1.9685e-25	1.0401e-24	False
BRDN0007691568	Emc3	878.55/1053.7/907.58	376.45/317.17/307.37	907.58	317.17	-1.5138	11093	3213.6	10.415	1.0585e-25	1	2.1169e-25	1.1176e-24	False
BRDN0007695436	Gars	783.51/803.72/733.96	292.79/238.85/215.75	783.51	238.85	-1.7096	1431.9	2737.3	10.41	1.1129e-25	1	2.2258e-25	1.174e-24	False
BRDN0007694194	Olfr118	929.39/978.25/1016	316.56/413.1/363.52	978.25	363.52	-1.4257	1905.4	3487.7	10.409	1.1251e-25	1	2.2503e-25	1.1859e-24	False
BRDN0007693753	Baz1b	1346/1284.2/1280.5	547.56/646.08/571.39	1284.2	571.39	-1.167	1915.1	4694.8	10.404	1.1937e-25	1	2.3874e-25	1.2571e-24	False
BRDN0007693838	Ddx23	1236.6/1301.5/1166.6	521.9/551.12/538.88	1236.6	538.88	-1.1968	4552.4	4504.9	10.395	1.3013e-25	1	2.6026e-25	1.3693e-24	False
BRDN0007692521	Phax	1027.7/925.46/852.46	325.12/368.07/330.02	925.46	330.02	-1.4848	7894.8	3282.8	10.392	1.3419e-25	1	2.6837e-25	1.4108e-24	False
BRDN0007696237	Vps13d	1048.7/1082.8/1143.7	414.47/463.02/434.45	1082.8	434.45	-1.3155	2433	3896.4	10.386	1.4358e-25	1	2.8715e-25	1.5082e-24	False
BRDN0007693733	Ap1ar	2210.2/2201.1/2310.3	3044.9/3167.7/3271.7	2210.2	3167.7	0.51908	5050.2	8500.5	10.386	1	1.4393e-25	2.8787e-25	1.5107e-24	True
BRDN0007693114	Smc4	771.36/866.21/776.22	240.51/235.92/206.88	776.22	235.92	-1.7139	4061	2709.5	10.38	1.5323e-25	1	3.0646e-25	1.6069e-24	False
BRDN0007693439	Ube2d3	1210.1/1226.1/1197.9	450.6/521.76/530.01	1210.1	521.76	-1.2121	202.27	4399.5	10.377	1.57e-25	1	3.14e-25	1.645e-24	False
BRDN0007695838	Psma6	798.98/743.39/845.11	248.11/272.14/250.23	798.98	250.23	-1.671	2609.4	2796.3	10.377	1.573e-25	1	3.146e-25	1.6468e-24	False
BRDN0007696236	Vps13d	985.75/1063.4/1033.4	402.12/399.39/422.63	1033.4	402.12	-1.3596	1584.9	3703	10.374	1.6201e-25	1	3.2403e-25	1.6947e-24	False
BRDN0007695031	Dnajc3	1517.3/1674.2/1490	738.64/683.28/770.39	1517.3	738.64	-1.0376	12689	5633.4	10.374	1.6224e-25	1	3.2449e-25	1.6957e-24	False
BRDN0007691134	Ccdc162	1707.4/1647.3/1692.1	866.02/808.58/876.78	1692.1	866.02	-0.96549	1118.8	6346.5	10.369	1.7176e-25	1	3.4353e-25	1.7937e-24	False
BRDN0007692700	Ptma	1435.5/1315.5/1295.2	593.19/614.75/596.02	1315.5	596.02	-1.1408	7410.5	4819.8	10.363	1.8236e-25	1	3.6472e-25	1.9027e-24	False
BRDN0007693842	Ddx23	1988.1/1964.1/1839	1068.5/1045.5/1104.4	1964.1	1068.5	-0.87762	8102.8	7470.3	10.361	1.8578e-25	1	3.7156e-25	1.9368e-24	False
BRDN0007695645	Mrpl2	887.39/907.15/963.61	377.4/299.54/320.17	907.15	320.17	-1.4996	1789.2	3211.9	10.357	1.9429e-25	1	3.8859e-25	2.0238e-24	False
BRDN0007694152	Ndufb4	1197.9/1134.5/1280.5	515.24/524.69/492.57	1197.9	515.24	-1.2156	5424.6	4351.2	10.349	2.1068e-25	1	4.2136e-25	2.1927e-24	False
BRDN0007691295	Creg2	1406.8/1625.8/1643.4	2568.6/2269.1/2432.3	1625.8	2432.3	0.58094	24129	6075.1	10.348	1	2.1298e-25	4.2596e-25	2.2148e-24	True
BRDN0007695874	Rbbp4	745.94/711.07/722.02	204.39/159.56/204.91	722.02	204.39	-1.8157	346.07	2503.8	10.345	2.2101e-25	1	4.4202e-25	2.2964e-24	False
BRDN0007692501	Pdss1	1449.9/1545/1513.9	738.64/736.14/769.4	1513.9	738.64	-1.0343	2529.5	5619.5	10.341	2.2919e-25	1	4.5838e-25	2.3794e-24	False
BRDN0007694822	Sirpb1c	1245.4/1302.5/1306.2	1836.6/2015.6/2104.3	1302.5	2015.6	0.62946	1637.2	4768	10.326	1	2.6872e-25	5.3743e-25	2.7874e-24	True
BRDN0007692367	Olfr10	1078.6/1106.5/1046.3	435.39/414.08/558.58	1078.6	435.39	-1.3068	910.17	3880	10.326	2.6954e-25	1	5.3907e-25	2.7935e-24	False
BRDN0007692746	Rad51c	2337.3/2540.4/2435.2	3361.4/3438.9/3455.9	2435.2	3438.9	0.49773	10333	9452.1	10.324	1	2.7534e-25	5.5068e-25	2.8513e-24	True
BRDN0007692038	Lrrd1	1397.9/1479.2/1477.1	667.34/713.62/724.08	1477.1	713.62	-1.0485	3135.6	5470.5	10.323	2.7866e-25	1	5.5732e-25	2.8833e-24	False
BRDN0007693467	Ufc1	2025.6/1998.5/1995.2	1098/1047.4/1098.4	1998.5	1098	-0.8635	373.09	7613.9	10.321	2.8433e-25	1	5.6866e-25	2.9395e-24	False
BRDN0007694762	Wdr36	582.39/725.07/688.03	192.03/177.18/185.21	688.03	185.21	-1.8877	6266.5	2375.6	10.316	2.9677e-25	1	5.9354e-25	3.0656e-24	False
BRDN0007695411	Flad1	1063.1/1132.3/1112.4	459.15/450.3/500.46	1112.4	459.15	-1.2748	1414.2	4013.2	10.312	3.1047e-25	1	6.2093e-25	3.2044e-24	False
BRDN0007695689	Mrps33	1338.3/1338.1/1245.6	616.01/725.37/587.15	1338.1	616.01	-1.1179	4276	4910.4	10.305	3.3577e-25	1	6.7153e-25	3.4626e-24	False
BRDN0007696457	Olfr195	1982.5/1998.5/2086.1	1249.1/1092.5/1099.4	1998.5	1099.4	-0.8616	3965.7	7613.9	10.304	3.3802e-25	1	6.7605e-25	3.483e-24	False
BRDN0007696575	BRDN0007696575_NegCtrl	1661/1607.4/1654.4	2454.5/2464.9/2566.3	1654.4	2464.9	0.57493	1124	6192.2	10.3	1	3.5363e-25	7.0726e-25	3.6408e-24	True
BRDN0007691790	Hccs	1249.9/1154.9/1274.1	540.91/557.98/554.64	1249.9	554.64	-1.1707	4798.5	4557.7	10.298	3.5996e-25	1	7.1992e-25	3.7028e-24	False
BRDN0007695146	Adss	1045.4/1179.7/1056.4	1614.2/1731.7/1690.5	1056.4	1690.5	0.67781	7665.8	3792.9	10.296	1	3.6544e-25	7.3087e-25	3.7561e-24	True
BRDN0007695078	Polr2c	818.88/889.91/877.26	328.92/304.44/274.86	877.26	304.44	-1.5238	1784.5	3096.6	10.294	3.7552e-25	1	7.5104e-25	3.8565e-24	False
BRDN0007695726	Nprl2	1049.8/942.7/1000.4	1757.7/1577/1615.6	1000.4	1615.6	0.69105	2886.4	3573.8	10.292	1	3.8144e-25	7.6288e-25	3.9141e-24	True
BRDN0007694820	H2ac6	777.99/916.84/780.81	243.36/282.9/239.39	780.81	243.36	-1.6778	9256.7	2727	10.292	3.8354e-25	1	7.6708e-25	3.9324e-24	False
BRDN0007696132	Tomm20	756.99/802.64/822.15	309.9/228.08/257.12	802.64	257.12	-1.6385	1232.3	2810.3	10.29	3.8931e-25	1	7.7862e-25	3.9883e-24	False
BRDN0007692295	Nlrp6	1228.9/1237.9/1295.2	1928.8/2062.6/1857	1237.9	1928.8	0.63941	1683.8	4510.1	10.288	1	3.985e-25	7.9699e-25	4.079e-24	True
BRDN0007696157	Trmt5	1307.3/1279.9/1193.3	504.78/611.82/576.31	1279.9	576.31	-1.1498	4130.5	4677.6	10.288	4.0037e-25	1	8.0074e-25	4.0948e-24	False
BRDN0007690982	Aurka	1180.2/1138.8/1265.8	505.73/571.68/507.35	1180.2	507.35	-1.2164	4522.1	4281.1	10.284	4.1568e-25	1	8.3136e-25	4.2455e-24	False
BRDN0007694634	Tmprss7	1778.1/1963/1830.8	2588.6/2686.1/2718	1830.8	2686.1	0.55282	10126	6917.6	10.284	1	4.1579e-25	8.3158e-25	4.2455e-24	True
BRDN0007693747	Asrgl1	1347.1/1232.5/1406.4	1843.3/2070.4/2143.7	1347.1	2070.4	0.61966	8322.3	4946.6	10.284	1	4.1724e-25	8.3448e-25	4.2568e-24	True
BRDN0007695310	Ddx17	1168.1/1304.7/1403.6	616.01/574.62/594.04	1304.7	594.04	-1.1338	14224	4776.6	10.282	4.2277e-25	1	8.4554e-25	4.3097e-24	False
BRDN0007695283	Ciao1	1356/1268.1/1222.7	584.64/541.33/568.43	1268.1	568.43	-1.1562	4892.9	4630.3	10.282	4.2578e-25	1	8.5157e-25	4.3368e-24	False
BRDN0007692742	Rad50	1327.2/1424.3/1353.1	624.56/629.44/628.53	1353.1	628.53	-1.105	2868.8	4970.6	10.277	4.4616e-25	1	8.9231e-25	4.5406e-24	False
BRDN0007696754	BRDN0007696754_NegCtrl	1465.4/1396.3/1459.7	2334.7/2208.4/2214.6	1459.7	2214.6	0.60109	2024.7	5399.9	10.274	1	4.6247e-25	9.2494e-25	4.7028e-24	True
BRDN0007696115	Tmem167	1306.2/1102.2/1159.3	1961.1/1824.7/1796.9	1159.3	1824.7	0.65397	12429	4198.1	10.27	1	4.8223e-25	9.6446e-25	4.8997e-24	True
BRDN0007695319	Dennd2d	1783.6/1890.8/1919	1018.1/1065/1021.6	1890.8	1021.6	-0.88751	6138.9	7166	10.268	4.9241e-25	1	9.8482e-25	4.999e-24	False
BRDN0007695789	Pole	1036.6/1086/992.09	435.39/406.25/410.81	1036.6	410.81	-1.3332	2210.6	3715.3	10.266	4.9938e-25	1	9.9876e-25	5.0657e-24	False
BRDN0007692502	Pdss1	929.39/934.08/892.88	298.5/376.88/339.88	929.39	339.88	-1.4486	677.4	3297.9	10.265	5.0537e-25	1	1.0107e-24	5.1222e-24	False
BRDN0007692974	Setdb1	1231.1/1174.3/1234.6	560.87/484.56/543.8	1231.1	543.8	-1.1773	1615.9	4482.9	10.265	5.0796e-25	1	1.0159e-24	5.1443e-24	False
