sgRNA	Gene	ahEGFRv3_1to2rep1	ahEGFRv3_1to2rep2	ahEGFRv3_1to2rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007692986	Sgcb	562.8234015207496	584.8973002299058	599.745663953074	538.9576906036889	558.700972548116	604.5112270383745
BRDN0007694449	Sfxn4	1562.8246133970663	1473.008231560591	1449.3853545532622	1861.0355328987503	2020.7598512759873	1957.243279843207
BRDN0007694448	Sfxn4	702.2383725396509	769.6961404865938	818.6183631543395	595.778908506583	635.8028575341589	527.710955653326
BRDN0007694447	Sfxn4	1419.9672974147352	1386.888383673979	1476.959867838461	1040.784684359942	972.979757547749	995.4944268168035
BRDN0007694446	Sfxn4	915.6637602722899	913.2292202976137	906.5121242509107	667.2273706221033	682.4092208466176	765.0936126616579
BRDN0007694445	Sfxn4	831.3263086682632	767.9019769889561	791.0438498691407	731.3622106313105	635.2274703327705	684.8024198500162
BRDN0007694444	Sfxn4	857.1438958939857	800.1969199464355	816.8949560740145	578.3387327146056	555.2486493397857	563.2019901570227
BRDN0007692985	Setmar	681.5843027590729	717.6653990550991	758.2991153429671	405.062147426572	547.7686157217369	457.8925271214637
BRDN0007692984	Setmar	876.0767931928488	891.6992583259607	873.7673897247371	1187.057126486204	1201.4084764989354	1110.6948338943762
BRDN0007692983	Setmar	1280.552326395834	1220.0311783936686	1282.2148677617445	1120.1093548976455	1151.3497899781464	1122.9130588874523
BRDN0007692982	Setmar	1669.5373072633856	1605.7763303857844	1764.7688502527235	1722.6392991946714	1853.8975628733574	1926.4068072416344
BRDN0007692981	Setmar	893.2885180099971	884.5226043354097	861.7035401624627	703.2328948377987	706.0000961035411	690.6206222276713
BRDN0007692980	Setmar	819.2781012962594	776.8727944771448	820.3417702346644	498.45147586103167	516.122319645376	469.52893187677404
BRDN0007692979	Setdb1	366.60973860525894	292.4486501149529	403.27725679603253	241.3495295083325	259.499627826159	262.9827474700147
BRDN0007692978	Setdb1	318.4169091172437	326.5377565700701	349.85163730595985	381.9961084758922	366.5216472843975	327.56479386198737
BRDN0007692977	Setdb1	201.37718036063518	197.35798474015226	193.02159299639163	135.58330212472757	139.24370273598774	122.76407016852457
BRDN0007692976	Setdb1	399.3120157578407	412.657604456682	379.14955767148354	318.4238547825552	300.35211912473386	325.23751291092526
BRDN0007692975	Setdb1	392.4273258309814	383.95098849447805	437.745398402531	308.85988741276117	286.5428262914128	293.2373998338217
BRDN0007692974	Setdb1	358.00387619668476	331.9202470629834	296.4260178158871	331.92592636344096	284.8166646872476	321.16477124656666
BRDN0007695973	Setd5	826.1627912231187	832.491862903915	977.1718145442327	619.407533773133	616.8150798883423	576.0020353878641
BRDN0007695972	Setd5	853.701550930556	897.081748818874	916.8525667328603	756.6785948454713	667.4491536105197	676.0751162835334
BRDN0007695971	Setd5	786.5758241436776	780.4611214724204	825.5119914756392	560.3359706067579	566.181006166165	539.3473604086364
BRDN0007695970	Setd5	955.250727351731	1045.997319122807	1003.0229207491066	973.2743264555132	918.8933606172413	935.566942326955
BRDN0007695969	Setd5	655.7667155333505	604.6330987039211	634.2138055595725	743.7391095804558	716.3570657285319	762.1845114728303
BRDN0007695968	Setd5	802.0663764791111	749.9603420125786	878.9376109657119	807.3113632737928	767.5665266520977	774.9845567036717
BRDN0007692973	Sephs1	839.9321710768373	801.9910834440733	746.2352657806927	843.3168874894881	844.6684116381405	852.9484685642512
BRDN0007692972	Sephs1	559.38105655732	561.5731747606151	579.0647789891749	523.7678600751924	462.61130991625674	532.3655175554501
BRDN0007692971	Sephs1	244.40649240350595	231.44709119526948	255.06424788808894	178.90244844673597	166.86228840262993	159.41874514775228
BRDN0007692970	Sephs1	728.0559597653734	701.5179275763594	792.7672569494656	621.0952927207437	674.3538000271802	595.2021032341262
BRDN0007692969	Sephs1	418.24491305670387	371.3918440110138	465.3199116877298	510.26578849430666	430.9650138398959	481.74715686984996
BRDN0007692968	Sephs1	399.3120157578407	367.8035170157383	429.1283630009064	384.2464537393732	459.1589867079265	410.7650878624566
BRDN0007692967	Senp6	781.4123066985331	660.2521671306912	677.2989825676956	805.6236043261821	712.9047425202017	855.2757495153134
BRDN0007692966	Senp6	419.96608553841867	432.3934029306972	420.5113275992818	620.5327064048735	541.4393565064647	623.1294746468711
BRDN0007692965	Senp6	306.36870174523983	305.00779459841715	255.06424788808894	376.3702453171898	317.0383479649969	406.692346198098
BRDN0007692964	Senp6	635.1126457527726	744.5778515196654	653.1712834431466	607.593221139858	654.215247978587	702.8388472207473
BRDN0007692963	Senp6	249.57000984865044	200.94631173542777	224.0429204422403	296.48298846361587	303.8044423330642	280.4373546029803
BRDN0007692962	Senp6	170.39607568976822	251.1828896692847	205.0854425586661	157.5241684436669	166.86228840262993	173.38243085412475
BRDN0007692961	Senp2	915.6637602722899	886.3167678330475	882.3844251263617	1315.8893928204886	1266.4272302558222	1298.0409504548736
BRDN0007692960	Senp2	624.7856108624835	618.986406685023	666.9585400857461	544.5835537623913	606.4581102633515	545.7473830240571
BRDN0007692959	Senp2	1592.0845455862184	1548.3630984613765	1620.0026555054299	1533.047710746401	1581.7394166166541	1535.4236074632054
BRDN0007692958	Senp2	1500.8624040553323	1539.3922809731876	1466.6194253565113	1449.2223496817353	1535.1330533041953	1598.2601931418815
BRDN0007692957	Senp2	1270.225291505545	1295.3860452944539	1118.4911951308766	1382.837164409047	1481.0466563736877	1481.314325351012
BRDN0007692956	Senp2	1044.7516964009021	970.6424522220216	958.2143366606584	927.7048348700239	989.665986388012	935.566942326955
BRDN0007694443	Selenom	1561.1034409153513	1481.9790490487796	1414.9172129467636	1842.4701844750323	1910.2855086094185	1913.0249417730274
BRDN0007694442	Selenom	974.1836246505941	941.9358362598176	915.1291596525353	623.3456379842247	601.2796254508561	660.94779010163
BRDN0007694441	Selenom	1382.101502817009	1331.2693152472089	1356.321372215716	1480.7271833704688	1333.1721456168743	1467.932459882405
BRDN0007694440	Selenom	1242.6865317981078	1049.5856461180824	1013.363363231056	1010.4050233029491	988.5152119852353	930.9123804248309
BRDN0007694439	Selenom	1660.9314448548116	1767.2510451731816	1799.236991859222	1535.298056009882	1626.6196183249476	1595.9329121908195
BRDN0007694438	Selenom	473.3224324715784	516.7190873196714	548.0434515433262	497.8888895451614	516.122319645376	485.8198985342086
BRDN0007694437	Selenbp2	736.6618221739475	724.8420530456501	849.6396906001881	946.2701832937418	874.5885461103362	936.7305828024861
BRDN0007694436	Selenbp2	932.8754850894381	1119.5580225259546	944.4270800180591	1469.475457053064	1558.1485413597304	1466.7688194068742
BRDN0007694435	Selenbp2	595.5256786733314	629.7513876708495	616.9797347563233	846.1298190688393	935.004202256116	923.9305375716447
BRDN0007694434	Selenbp2	1082.6174909986285	1049.5856461180824	1063.342168560479	796.6222232722582	891.8501621519875	801.7482876408856
BRDN0007694433	Selenbp2	1330.466328365564	1526.8331364897235	1444.2151333122874	1346.2690538774816	1294.6212031238529	1361.4593563713152
BRDN0007694432	Selenbp2	1511.1894389456213	1596.8055128975957	1618.279248425105	2108.573511881655	2186.4713652758405	2133.5348118861593
BRDN0007694431	Selenbp1	814.1145838511148	909.6408933023382	866.8737614034375	751.0527316867689	741.0987153882322	765.0936126616579
BRDN0007694430	Selenbp1	977.6259696140238	1017.290703160603	1106.427345568602	794.3718780087773	865.3823508881221	788.9482424100441
BRDN0007694429	Selenbp1	1397.5920551524425	1281.032737313352	1366.6618146976657	1858.7851876352693	1799.2357787414614	1760.5880394784613
BRDN0007694428	Selenbp1	946.6448649431568	1105.2047145448528	997.8526995081318	999.7158833014145	1023.038444068538	920.4396161450514
BRDN0007694427	Selenbp1	1721.1724817148306	1860.5475470503445	1880.2371246344935	1282.1342138682744	1360.215344082128	1396.9503908750119
BRDN0007694426	Selenbp1	1110.1562507060657	1220.0311783936686	1144.3423013357503	973.8369127713835	941.3334614713882	954.1851899354516
BRDN0007695967	Sec63	511.1882270693047	545.4257032818754	558.3838940252758	417.4390463757172	416.58033380518646	420.0742116667049
BRDN0007695966	Sec63	750.4312020276661	699.7237640787216	642.8308409611972	670.6028885173248	589.1964942217002	691.2024424654369
BRDN0007695965	Sec63	325.301599044103	252.97705316692245	365.3623010288842	226.72228529570626	242.2380117845076	208.2916451200559
BRDN0007695964	Sec63	201.37718036063518	175.8280227684993	179.23433635379223	107.45398633121563	112.7758914721223	140.21867730149015
BRDN0007695963	Sec63	867.4709307842746	845.0510073873793	908.2355313312356	925.454489606543	928.0995558394554	934.9851220891895
BRDN0007695962	Sec63	191.0501454703462	222.47627370708074	237.8301770848397	194.0922789752324	222.6748469373027	215.27348797324214
BRDN0007692955	Sec14l1	879.5191381562785	850.4334978802925	846.1928764395383	752.7404906343796	785.4035298951375	809.8937709696029
BRDN0007692954	Sec14l1	555.9387115938903	527.4840683054979	491.1710178926037	583.4020095574377	623.719726305003	566.6929115836158
BRDN0007692953	Sec14l1	1440.6213671953133	1437.124961607836	1476.959867838461	1614.6227265475857	1791.7557451234125	1632.0057669322816
BRDN0007692952	Sec14l1	1030.9823165471835	1006.5257221747765	980.6186287048824	904.6387959193441	1043.7523833185196	946.0397066067344
BRDN0007692951	Sec14l1	1074.0116285900542	1035.2323381369806	1101.2571243276273	828.6896432768618	850.4222836520242	913.4577732918652
BRDN0007692950	Sec14l1	1271.94646398726	1483.7732125464174	1351.1511509747415	1796.3381065736728	1876.9130509288925	1957.8251000809723
BRDN0007692949	Sec11a	697.0748550945063	540.0432127889621	591.1286285514494	1224.75040964951	1119.7034939017856	1393.4594694484188
BRDN0007692948	Sec11a	1025.818799102039	1053.173973113358	996.1292924278068	642.4735727238128	616.239692686954	636.5113401154781
BRDN0007692947	Sec11a	1086.059835962058	999.3490681842255	925.4696021344848	1175.242813852929	1259.5225838391618	1126.4039803140454
BRDN0007692946	Sec11a	1304.6487411398416	1331.2693152472089	1294.278717324019	960.897427506368	929.8257174436205	921.6032566205826
BRDN0007692945	Sec11a	721.171269838514	696.1354370834462	775.5331861462164	546.8338990258721	491.3806699856757	548.0746639751192
BRDN0007692944	Sec11a	282.2722870012322	240.41790868345822	348.1282302256349	275.66729477641707	260.6504022289357	276.36461293862163
BRDN0007692943	Sdk1	977.6259696140238	1121.3521860235924	1183.9806641832238	1144.300566480066	1161.1313724017489	1197.9678695592042
BRDN0007692942	Sdk1	1356.2839155912866	1431.7424711149229	1444.2151333122874	1763.7081002531988	1751.478641026226	1788.5154108912063
BRDN0007692941	Sdk1	414.8025680932742	405.480950466131	411.89429219765714	445.00577585335895	416.0049466037981	429.9651557087187
BRDN0007692940	Sdk1	678.1419577956433	744.5778515196654	785.873628628166	944.0198380302609	1123.155817110116	1082.185642243866
BRDN0007692939	Sdk1	767.6429268448145	791.2261024582468	763.4693365839419	797.1848095881285	816.4744387701099	806.9846697807752
BRDN0007692938	Sdk1	755.5947194728107	755.3428325054919	822.0651773149893	923.7667306589323	911.4133269991925	829.093838815865
BRDN0007695109	Sdhd	144.57848846404576	174.03385927086154	156.8300443095682	293.10747056839443	326.2445431872109	343.2739402816564
BRDN0007695108	Sdhd	352.8403587515403	374.9801710062893	356.7452656272595	438.2547400629161	446.50046827738214	407.2741664358635
BRDN0007695107	Sdhd	786.5758241436776	834.2860264015527	863.4269472427876	767.3677348470059	695.6431264785502	714.4752519760576
BRDN0007695106	Sdhd	347.6768413063958	331.9202470629834	330.89415942238566	379.183176896541	365.3708728816207	390.4013795406634
BRDN0007695105	Sdhd	437.177810355567	351.6560455369986	391.21340723375806	387.05938531872437	448.80201708293566	464.2925497368844
BRDN0007695104	Sdhd	791.7393415888221	898.8759123165116	760.022522423292	918.1408675002299	885.5209029367154	944.2942458934377
BRDN0007692937	Sdhaf3	707.4018899847954	606.4272622015587	692.80964629062	482.699059016665	475.2698283468011	484.07443782091207
BRDN0007692936	Sdhaf3	629.949128307628	635.1338781637627	556.6604869449509	649.2246085142557	596.676527839749	594.0384627585952
BRDN0007692935	Sdhaf3	275.3875970743729	321.15526607715685	253.340840807764	126.58192107080374	113.35127867351068	103.56400232226243
BRDN0007692934	Sdhaf3	1382.101502817009	1302.562699285005	1332.1936730911673	1251.7545528112814	1193.9284428808865	1179.3496219507076
BRDN0007692933	Sdhaf3	392.4273258309814	389.3334789873913	487.7242037319539	180.5902073943467	152.47760836792045	201.8916225046352
BRDN0007692932	Sdhaf3	1246.1288767615374	1220.0311783936686	1313.236195207593	999.7158833014145	971.2535959435838	1045.530967264638
BRDN0007694425	Sdhaf1	225.4735951046428	186.59300375432576	163.7236726308679	296.48298846361587	273.30892065948007	285.67373674286995
BRDN0007694424	Sdhaf1	490.5341572887267	443.15838391652375	437.745398402531	486.0745769118864	435.56811145100295	487.56535924750517
BRDN0007694423	Sdhaf1	490.5341572887267	604.6330987039211	587.6818143907996	422.5023232185494	401.0448793677002	436.36517832413944
BRDN0007694422	Sdhaf1	953.5295548700161	1004.7315586771388	968.554779142608	738.1132464217534	696.2185136799387	701.6752067452162
BRDN0007694421	Sdhaf1	628.2279558259132	658.4580036330534	594.5754427120992	533.3318274449865	573.0856525828256	546.3292032618226
BRDN0007694420	Sdhaf1	387.2638083858369	394.7159694803045	386.04318599278326	313.36057793972304	343.5061592288623	318.83749029550455
BRDN0007696360	Sdcbp	555.9387115938903	480.83581736691644	527.3625665794272	340.9273074173648	281.93972868030573	317.092029582208
BRDN0007694419	Scyl3	891.5673455282822	769.6961404865938	780.7034073871912	828.1270569609917	824.5298595895472	843.6393447600029
BRDN0007694418	Scyl3	1499.1412315736175	1573.481387428305	1542.4493368908081	1426.7188970469258	1567.9301237833329	1608.7329574216608
BRDN0007694417	Scyl3	912.2214153088602	936.5533457669044	946.150487098384	730.7996243154403	815.3236643673331	858.1848507041409
BRDN0007694416	Scyl3	1323.5816384387047	1191.3245624314645	1327.0234518501925	985.6512254046585	1063.890935367113	983.8580220614931
BRDN0007694415	Scyl3	812.3934113694	696.1354370834462	746.2352657806927	700.9825495743177	664.5722176035778	678.4023972345955
BRDN0007694414	Scyl3	900.1732079368564	1083.6747525731996	1013.363363231056	1107.7324559485003	1074.2479049921037	1158.9859136289144
BRDN0007696424	Scrn2	784.8546516619627	841.4626803921037	847.9162835198632	619.9701200890032	605.8827230619631	640.0022615420712
BRDN0007694413	Scgb1b2	413.08139561155934	421.62842194487075	423.9581417599316	109.14174527882635	110.47434266656879	129.7459130217108
BRDN0007694412	Scgb1b2	487.09181232529704	430.5992394330595	436.0219913222061	263.2903958272718	361.3431624719021	304.2919843513666
BRDN0007694411	Scgb1b2	681.5843027590729	699.7237640787216	629.0435843185977	754.4282495819904	843.5176372353637	761.0208709972992
BRDN0007694410	Scgb1b2	1931.15552448404	1855.1650565574312	1944.0031866065158	1221.937478070159	1271.6057150683177	1293.3863885527494
BRDN0007694409	Scgb1b2	1425.1308148598798	1367.1525851999638	1528.6620802482087	1174.6802275370587	1195.6546044850518	1194.4769481326111
BRDN0007694408	Scgb1b2	910.5002428271454	972.4366157196594	915.1291596525353	1124.6100454246075	1122.5804299087276	1229.3861623985422
BRDN0007695961	Sbf1	1824.4428306177203	1905.4016344912882	1835.4285405460455	1931.9214086984002	1814.1958459775592	2013.6798429064622
BRDN0007695960	Sbf1	798.6240315156814	796.6085929511601	803.1076994314152	803.9358453785713	857.9023172700732	873.3121768860444
BRDN0007695959	Sbf1	941.4813474980124	977.8191062125726	1011.6399561507311	812.9372264324952	896.4532597630946	840.1484233334098
BRDN0007695958	Sbf1	710.844234948225	832.491862903915	785.873628628166	646.4116769349044	674.9291872285686	679.5660377101265
BRDN0007695957	Sbf1	557.6598840756051	509.5424333291204	523.9157524187773	564.8366611337199	565.0302317633882	541.6746413596984
BRDN0007695956	Sbf1	733.2194772105179	642.3105321543137	677.2989825676956	568.7747653448115	619.1166286938959	555.6383270660709
BRDN0007692931	Saysd1	1175.5608050112294	1146.4704749905209	1147.7891154964002	1304.637666503084	1349.8583744571372	1388.223087308529
BRDN0007692930	Saysd1	984.5106595408831	995.7607411889501	1023.7038057130056	875.3843074940917	954.5673671033209	933.8214816136584
BRDN0007692929	Saysd1	488.8129848070119	554.3965207700641	563.5541152662506	832.6277474879536	811.8713411590029	787.7846019345131
BRDN0007692928	Saysd1	772.8064442899589	744.5778515196654	899.618495929611	636.8477095651104	644.4336655549846	757.5299495707061
BRDN0007692927	Saysd1	762.47940939967	810.961900932262	777.2565932265413	643.0361590396831	669.7507024160732	584.7293389543469
BRDN0007692926	Saysd1	994.837694431172	1022.6731936535163	980.6186287048824	740.9261780011046	796.3358867215167	840.1484233334098
BRDN0007695955	Sarnp	635.1126457527726	678.1938021070687	649.7244692824968	599.7170127176746	601.2796254508561	669.6750936681127
BRDN0007695954	Sarnp	893.2885180099971	861.198478866119	870.3205755640872	1216.8742012273267	1153.6513387837	1181.6769029017696
BRDN0007695953	Sarnp	791.7393415888221	730.2245435385634	651.4478763628217	741.4887643169749	707.7262577077063	701.6752067452162
BRDN0007695952	Sarnp	502.58236466073055	491.6007983527429	463.5965046074049	399.99887058373986	344.0815464302507	378.18315454758755
BRDN0007695951	Sarnp	543.8905042218864	471.8649998787277	548.0434515433262	352.1790337347695	378.6047785135534	432.29243665978083
BRDN0007695950	Sarnp	1135.9738379317882	1031.644011141705	1034.0442481949551	1086.9167622613015	1132.9373995337185	1058.912832733245
BRDN0007692925	Sap18b	232.35828503150213	272.7128516409377	229.21314168321507	200.28072844980505	191.60393806233023	186.18247608496617
BRDN0007692924	Sap18b	1039.5881789557577	1008.3198856724143	968.554779142608	658.7885758840497	668.0245408119081	683.6387793744851
BRDN0007692923	Sap18b	375.21560101383307	410.8634409590443	418.78792051895687	538.3951042878186	467.2144075273638	413.0923688135187
BRDN0007692922	Sap18b	311.53221919038435	254.7712166645602	329.1707523420607	430.94111795660297	480.4483131592965	459.6379878347602
BRDN0007692921	Sap18b	1466.4389544210358	1349.2109502235865	1456.278982874562	1683.2582570837546	1615.11187429718	1603.4965752817711
BRDN0007692920	Sap18b	893.2885180099971	958.0833077385573	841.0226551985636	869.7584443353893	943.0596230755533	839.5666030956443
BRDN0007692919	Sap18	254.73352729379494	328.33192006770787	327.4473452617358	249.22573793051583	229.57949335396324	252.50998319023537
BRDN0007692918	Sap18	91.22214153088602	73.56070340314766	55.14902657039761	99.01519159316204	97.81582423602444	104.14582256002795
BRDN0007692917	Sap18	370.0520835686886	313.9786120866059	380.87296475180847	485.5119905960162	500.5868652078898	503.8563259049397
BRDN0007692916	Sap18	426.850775465278	495.1891253480184	477.3837612500043	566.5244200813305	524.7531276662017	585.8929794298779
BRDN0007692915	Sap18	471.6012599898636	504.15994283620716	408.4474780370073	414.62611479636604	399.89410496492343	426.4742342821256
BRDN0007692914	Sap18	378.6579459772627	382.15682499684027	370.53252226985893	398.3111116361291	419.45726981212835	467.201650925712
BRDN0007696384	Samt1b	793.4605140705369	771.4903039842316	803.1076994314152	760.616699056563	819.3513747770518	773.8209162281406
BRDN0007695949	Samhd1	743.5465121008068	782.255284970058	827.2353985559641	645.8490906190342	640.9813423466543	626.0385758356988
BRDN0007695948	Samhd1	311.53221919038435	317.56693908188134	301.5962390568619	525.4556190228031	551.2209389300672	529.4564163666225
BRDN0007695947	Samhd1	877.7979656745637	827.1093724110018	901.3419030099359	893.9496559178095	802.0897587354004	886.6940423546514
BRDN0007695946	Samhd1	987.9530045043127	961.6716347338329	1056.4485402391792	798.8725685357392	764.1142034437675	721.4570948292439
BRDN0007695945	Samhd1	363.1673936418293	389.3334789873913	434.29858424188114	691.9811685203938	785.4035298951375	720.2934543537128
BRDN0007695944	Samhd1	327.0227715258178	342.68522804880985	332.6175665027106	306.0469558334099	290.5705367011314	311.2738272045528
BRDN0007692913	Safb2	430.29312042870765	427.010912437784	406.72407095668234	501.8269937562531	542.0147437078531	582.9838782410503
BRDN0007692912	Safb2	905.3367253820009	1024.467357151154	877.214203885387	1351.894917036184	1439.043390672336	1412.0777170569154
BRDN0007692911	Safb2	469.88008750814873	513.1307603243959	506.681681615528	456.82008848663395	472.96827954124757	475.92895449219475
BRDN0007692910	Safb2	1091.2233534072027	1031.644011141705	1070.2357968817787	780.8698064278916	852.1484452561893	796.5119055009959
BRDN0007692909	Safb2	1063.6845936997654	1096.2338970566639	1123.6614163718514	1138.1121170054932	1237.6578701864034	1151.4222505379626
BRDN0007692908	Safb2	557.6598840756051	488.0124713574674	510.1284957761779	362.8681737363041	334.2999640066482	348.51032242154605
BRDN0007695943	Ruvbl1	440.62015531899664	450.3350379070747	577.34137190885	427.56560006138153	364.22009847884397	466.61983068794643
BRDN0007695942	Ruvbl1	499.1400196973009	392.9218059826668	398.10703555505773	430.94111795660297	355.58929045801824	403.7832450092704
BRDN0007695941	Ruvbl1	256.45469977550977	252.97705316692245	260.2344691290637	334.73885794279215	340.6292232219204	350.8376033726081
BRDN0007695940	Ruvbl1	187.60780050691653	184.79884025668804	168.8938938718427	196.90521055458362	173.76693481929047	209.45528559558693
BRDN0007695939	Ruvbl1	271.9452521109432	188.38716725196352	222.31951336191537	167.08813581346095	159.9576419859694	170.47332966529714
BRDN0007695938	Ruvbl1	581.7562988196128	608.2214256991965	508.40508869585295	544.5835537623913	602.4303998536329	587.056619905409
BRDN0007692907	Runx3	1268.50411902383	1221.8253418913064	1354.5979651353912	1217.436787543197	1131.7866251309417	1150.840430300197
BRDN0007692906	Runx3	1258.1770841335413	1406.6241821479944	1268.427611119145	1488.603391792652	1538.5853765125257	1352.7320528048324
BRDN0007692905	Runx3	771.0852718082441	864.7868058613944	742.7884516200428	774.1187706374487	744.5510385965625	766.8390733749544
BRDN0007692904	Runx3	659.2090604967801	746.372015017303	758.2991153429671	635.1599506174997	625.445887909168	584.1475187165813
BRDN0007692903	Runx3	972.4624521688793	789.431938960609	887.5546463673365	639.0980548285913	743.9756513951742	737.7480614866785
BRDN0007692902	Runx3	561.1022290390348	430.5992394330595	467.04331876805475	472.5725053310007	495.4083803953944	449.16522355498086
BRDN0007694407	Rtp1	543.8905042218864	540.0432127889621	660.0649117644464	396.0607663726482	322.2168327774923	360.1467271768564
BRDN0007694406	Rtp1	791.7393415888221	845.0510073873793	775.5331861462164	662.1640937792712	639.8305679438776	658.0386889128023
BRDN0007694405	Rtp1	1641.9985475559483	1661.3953988125545	1668.2580537545277	1815.4660413132608	1829.155913213657	1873.4611656049722
BRDN0007694404	Rtp1	987.9530045043127	1008.3198856724143	887.5546463673365	761.7418716883035	698.5200624854922	744.7299043398647
BRDN0007694403	Rtp1	1084.3386634803433	1117.7638590283168	990.959071186832	1127.985563319829	1166.3098572142444	1159.5677338666799
BRDN0007694402	Rtp1	1815.8369682091463	1889.2541630125486	1807.8540272608466	1863.2858781622313	1919.4917038316325	1853.6792775209444
BRDN0007694401	Rrp36	242.68531992179112	256.5653801621979	306.7664602978367	258.22711898443964	226.12717014563296	234.47355581950427
BRDN0007694400	Rrp36	686.7478202042174	649.4871861448647	758.2991153429671	774.1187706374487	806.1174691451191	770.3299948015475
BRDN0007694399	Rrp36	1082.6174909986285	976.0249427149348	1035.76765527528	1227.000754912991	1244.5625166030638	1324.8046813920873
BRDN0007694398	Rrp36	671.257267868784	701.5179275763594	751.4054870216675	641.3484000920723	612.7873694786238	540.5110008841674
BRDN0007694397	Rrp36	516.3517445144491	491.6007983527429	365.3623010288842	670.0403022014546	520.1500300550947	602.1839460873125
BRDN0007694396	Rrp36	447.50484524585596	421.62842194487075	411.89429219765714	461.88336532946613	535.6854844925809	467.7834711634775
BRDN0007695103	Rps3	13.769379853718645	12.559144483464236	6.893628321299701	8.438794738053584	10.356969624990823	6.981842853186231
BRDN0007695102	Rps3	530.1211243681678	504.15994283620716	498.0646462139034	713.9220348393332	743.4002641937858	688.2933412766093
BRDN0007695101	Rps3	530.1211243681678	403.68678696849327	529.0859736597521	632.3470190381485	635.8028575341589	609.7476091782642
BRDN0007695100	Rps3	92.94331401260085	114.82646384881586	68.93628321299701	169.33848107694192	118.52976348600609	148.94598086797293
BRDN0007695099	Rps3	142.85731598233093	143.53307981101983	134.42575226534416	97.32743264555133	79.40343379159631	84.94575471376581
BRDN0007695098	Rps3	297.7628393366657	226.06460070235622	294.70261073556225	320.67420004603616	333.72457680525986	371.78313193216684
BRDN0007695937	Rps25	435.4566378738522	566.9556652535283	587.6818143907996	811.2494674848845	773.8957858673698	776.1481971792027
BRDN0007695936	Rps25	1416.5249524513056	1433.5366346125604	1413.1938058664387	1899.8539886937967	1836.635946831706	1786.7699501779098
BRDN0007695935	Rps25	433.7354653921373	441.36422041888596	446.36243380415567	770.180666426357	730.7417457632414	737.1662412489129
BRDN0007695934	Rps25	268.50290714751355	299.6253041055039	289.53238949458745	645.286504303164	614.5135310827889	633.020418688885
BRDN0007695933	Rps25	228.91594006807247	258.3595436598357	194.74500007671656	200.28072844980505	232.45642936090513	281.0191748407458
BRDN0007695932	Rps25	304.64752926352503	240.41790868345822	227.48973460289014	363.4307600521743	331.9984152010947	310.1101867290218
BRDN0007695931	Rps10	201.37718036063518	211.71129272125424	199.91522131769133	120.39347159623112	156.5053187776391	128.58227254617975
BRDN0007695930	Rps10	327.0227715258178	339.09690105353434	315.3834956994613	415.75128742810654	328.54609199276445	385.16499740077376
BRDN0007695929	Rps10	297.7628393366657	263.74203415274894	363.63889394855926	196.34262423871337	153.05299556930882	165.2369475254075
BRDN0007695928	Rps10	328.74394400753266	409.0692774614065	360.1920797879094	155.83640949605618	142.12063874292963	155.34600348339364
BRDN0007695927	Rps10	118.76090123832331	127.3856083322801	155.1066372292433	96.76484632968109	86.30808020825685	105.30946303555899
BRDN0007695926	Rps10	141.1361435006161	136.35642582046884	125.80871686371955	102.39070948838348	106.44663225685012	85.52757495153134
BRDN0007692901	Rpp38	184.16545554348687	165.0630417826728	182.6811505144421	194.65486529110265	179.52080683317428	224.00079153972493
BRDN0007692900	Rpp38	685.0266477225026	631.5455511684872	680.7457967283455	684.6675464140807	660.5445071938592	613.8203508426228
BRDN0007692899	Rpp38	514.6305720327343	488.0124713574674	417.06451343863193	532.206654813246	485.05141077040355	581.2384175277538
BRDN0007692898	Rpp38	292.5993218915212	299.6253041055039	303.31964613718685	127.70709370254423	109.32356826379203	137.89139635042807
BRDN0007692897	Rpp38	407.9178781664149	367.8035170157383	348.1282302256349	276.2298810922873	261.80117663171245	265.31002842107677
BRDN0007692896	Rpp38	399.3120157578407	450.3350379070747	468.7667258483797	358.3674832093422	323.36760718026903	379.9286152608841
BRDN0007694395	Rpn2	666.0937504236394	701.5179275763594	704.8734958528944	506.327684283215	520.7254172564831	522.4745735134363
BRDN0007694394	Rpn2	287.4358044463767	340.89106455117206	355.0218585469346	354.4293789982505	326.8199303885993	344.4375807571874
BRDN0007694393	Rpn2	759.0370644362403	730.2245435385634	753.1288941019924	895.07482854955	893.5763237561526	800.002826927589
BRDN0007694392	Rpn2	1029.2611440654687	959.8774712361951	973.7250003835828	952.4586327683145	883.2193541311618	897.1668066344307
BRDN0007694391	Rpn2	413.08139561155934	473.6591633763654	367.08570810920907	355.55455162999095	331.9984152010947	320.0011307710356
BRDN0007694390	Rpn2	710.844234948225	671.0171481165177	663.5117259250962	436.5669811153054	480.4483131592965	491.0562806740983
BRDN0007695925	Rplp1	115.31855627489365	104.06148286298938	101.68101773917058	71.44846211552034	50.05868652078898	52.94564163666225
BRDN0007695924	Rplp1	564.5445740024644	500.57161584093166	501.5114603745533	359.49265584108264	359.6170008677369	340.9466593305943
BRDN0007695923	Rplp1	228.91594006807247	283.47783262676415	237.8301770848397	525.4556190228031	448.2266298815473	509.6745282825949
BRDN0007695922	Rplp1	452.6683626910004	477.24749037164094	491.1710178926037	288.0441937255623	315.8875735622201	312.43746768008384
