sgRNA	Gene	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP	AR2473_SP	AR2474_SP	AR2475_SP	AR2476_SP
BRDN0007692926	Saysd1	293.7904660523797	294.1446208522231	346.03436133049917	470.49598952918905	181.62401287179833	224.03630015788963	235.3041731502421	353.3015386523919
BRDN0007695955	Sarnp	238.2816683189808	173.15409946719538	357.1519311724429	477.58889389395074	711.0386886895934	244.09925241083496	40.17388322077304	498.0274701485525
BRDN0007695954	Sarnp	337.11440574673986	270.2363142312296	286.972271545173	344.3999119334265	246.02969119513105	341.07018830007075	648.5212577067648	308.9108117649141
BRDN0007695953	Sarnp	595.704170797452	426.0025543377024	554.4887958669444	226.9729396723726	238.30100979633113	616.9357817780692	246.7824254990344	392.82752834672146
BRDN0007695952	Sarnp	257.23589193526334	245.603513470206	177.18626935597848	382.2287352121553	535.8552436501284	127.90132061252653	177.9129114062806	92.43000666981682
BRDN0007695951	Sarnp	159.75702762295302	240.53205448999523	104.92206538334412	109.54596741131873	41.21963412693295	58.51694407109057	0.0	127.69935132014166
BRDN0007695950	Sarnp	491.45594090789785	534.6766753422183	371.0488934748726	465.767386619348	1020.1859446415906	344.41401367556165	298.43456106859975	287.6275865448905
BRDN0007692925	Sap18b	57.53960740657207	286.89967945192205	79.21268512384921	86.69105334708676	48.94831552573288	78.57989632403591	120.52164966231912	76.619610792085
BRDN0007692924	Sap18b	552.3802311030918	369.4920114153541	393.9788812738816	282.92807410549227	314.2997102178638	249.11499047407128	763.3037811946878	326.5454840900765
BRDN0007692923	Sap18b	164.49558352702365	122.43950966508794	200.11625715498747	106.39356547142467	112.06588028259897	49.321424288490626	80.34776644154609	169.65770961104533
BRDN0007692922	Sap18b	119.81777071721477	66.65346088276976	82.68692569945662	123.73177614084202	90.16794965266584	36.78207913039979	131.99990201111143	58.98493846692258
BRDN0007692921	Sap18b	491.45594090789785	436.1454722981239	425.94189456946987	408.2360512162813	489.4831552573288	484.85467944617903	568.1734912652188	437.2182552341993
BRDN0007692920	Sap18b	466.4092882720959	415.85963637728094	416.2140209577691	353.8571177531087	926.1536542895248	379.524180118216	723.1298979739147	439.0425316816299
BRDN0007692919	Sap18	113.72534169769537	84.04132024349231	127.15720506723162	120.57937420094795	27.05038489579975	42.633773537508844	86.08689261594223	150.80685298759587
BRDN0007692918	Sap18	25.723589193526333	33.32673044138488	44.47027936777499	44.921727643490414	48.94831552573288	40.125904505890674	143.47815435990373	48.64737193148254
BRDN0007692917	Sap18	75.13995790740587	71.72491986298051	49.33421617362538	186.7798149387233	110.7777667161323	45.97759891299973	131.99990201111143	93.03809881896035
BRDN0007692916	Sap18	190.89610927827437	244.87901933017588	172.3223325501281	119.00317323100091	56.67699692453281	64.36863847819963	126.26077583671527	97.90283601210861
BRDN0007692915	Sap18	235.57392208808326	194.88892366809856	139.66447113941834	130.03658002063014	78.57492755446594	280.04537519736203	493.5648509980688	153.8473137333135
BRDN0007692914	Sap18	246.40490701167332	72.44941400301062	168.84809197452068	145.01048923512695	45.08397482633292	175.55083221327172	114.78252348792297	65.67395210750142
BRDN0007696384	Samt1b	287.02110047513594	345.58370479436064	241.8071440622765	197.81322172835252	1228.8603424091887	276.70154982187114	166.43465905748832	369.11193453012373
BRDN0007695949	Samhd1	171.94188566199182	273.8587849313801	309.90225934418197	391.68594103183744	333.6214137148636	392.89948162017953	34.434757046376895	248.70968899970447
BRDN0007695948	Samhd1	71.75527511878398	194.88892366809856	50.029064288746866	161.5605994195708	108.201539583199	111.18219373507209	74.60864026714994	155.67159018074412
BRDN0007695947	Samhd1	377.7305992102025	514.3908394213754	427.33159079971284	358.58572066294977	240.87723692926443	467.2995962248518	223.8259208014498	345.396340713526
BRDN0007695946	Samhd1	255.2050822620902	246.32800761023609	362.0158679782933	167.86540329935892	3897.831652128097	266.67007369539846	80.34776644154609	255.39870264028332
BRDN0007695945	Samhd1	692.5060985520379	204.30734748848994	146.6129522906332	148.162891175021	154.57362797599856	154.65192361645364	131.99990201111143	420.79976720732395
BRDN0007695944	Samhd1	118.463897601766	102.15367374424497	74.34874831799881	72.50524461756348	65.6937918897994	199.79356618558066	74.60864026714994	128.91553561842872
BRDN0007692913	Safb2	46.03168592525765	75.34739056313104	69.48481151214843	87.47915383206028	68.2700190227327	25.078690316181675	22.956504697584595	34.66125250118131
BRDN0007692912	Safb2	231.51230274173702	234.73610136975438	366.1849566690222	308.14728962464477	730.3603921865932	363.6410095846343	493.5648509980688	344.18015641523897
BRDN0007692911	Safb2	220.0043812604226	157.21522838653303	122.29326826138123	180.47501105893517	369.68859357592993	232.39586359661683	206.60854227826135	131.9559963641464
BRDN0007692910	Safb2	186.15755337420373	258.6444079907479	154.2562815569695	208.05852803300823	60.541337623932776	173.04296318165353	218.08679462705365	186.68428978706424
BRDN0007692909	Safb2	500.25611615831474	511.49286286125493	190.3883835432867	310.51159107956533	360.67179861066336	690.4999400388688	258.2606778478267	391.0032518992909
BRDN0007692908	Safb2	840.7552046936765	317.32843333318647	442.61824933238546	615.5064787643161	131.3875837795988	855.1833397817951	407.4779583821266	255.39870264028332
BRDN0007695943	Ruvbl1	220.68131781814697	227.49115996945332	143.83355983014724	114.27457032115983	596.3965812740612	147.12831652159915	367.3040751613535	274.2495592637328
BRDN0007695942	Ruvbl1	207.8195232213838	203.58285334845982	185.5244467374363	260.0731600412603	240.87723692926443	158.83170533581728	183.65203758067676	262.6958084300057
BRDN0007695941	Ruvbl1	85.97094283099591	52.163578082167646	35.43725387119569	34.67642133883471	118.50644811493224	123.72153889316291	80.34776644154609	33.44506820289424
BRDN0007695940	Ruvbl1	82.58626004237402	57.95953120240849	87.55086250530701	51.226531523278545	19.32170349699982	85.26754707501769	143.47815435990373	82.09244013437679
BRDN0007695939	Ruvbl1	137.41812121804858	104.32715616433529	103.53236915310116	130.03658002063014	20.609817063466476	36.78207913039979	40.17388322077304	40.74217399261663
BRDN0007695938	Ruvbl1	67.01671921471335	232.56261894966408	97.97358423212928	137.12948438539178	151.99740084306526	342.7421009878162	946.9558187753646	425.05641225132865
BRDN0007692907	Runx3	404.80806151917756	363.6960582951133	447.4821861382359	341.24750999353245	1159.3022098199892	268.3419863831439	309.91281341739204	319.24837830035415
BRDN0007692906	Runx3	366.2226777288881	295.5936091322833	531.5588080679355	340.4594095085589	395.450864905263	559.2547940508513	855.1297999850261	428.70496514618986
BRDN0007692905	Runx3	515.1487204282511	267.3383376711092	255.00925824958472	342.035610478506	162.3023093747985	211.4969549997988	373.0432013357497	374.5847638724155
BRDN0007692904	Runx3	321.5448649190792	223.8686892693028	364.10041232365774	288.4447775003069	360.67179861066336	330.2027558297254	74.60864026714994	156.88777447903118
BRDN0007692903	Runx3	290.4057832637578	537.5746519023388	232.77411856569722	312.08779204951236	516.5335401531286	543.3716235172695	373.0432013357497	420.79976720732395
BRDN0007692902	Runx3	159.08009106522866	134.03141590556965	224.43594118423943	220.66813579258448	100.47285818439907	356.9533588336525	17.217378523188447	214.04843649852316
BRDN0007694407	Rtp1	144.86442335301672	147.79680456614165	157.73052213257694	175.74640814909407	101.76097175086572	173.04296318165353	235.3041731502421	119.79415338127575
BRDN0007694406	Rtp1	230.15842962628827	264.44036111098876	270.2959167822574	183.62741299882924	674.9715088285271	458.1040764422519	68.86951409275379	362.4229208895449
BRDN0007694405	Rtp1	395.3309497110363	648.422255326945	507.933972153805	461.0387837095069	1255.9107273049883	510.7693261062334	533.7387342188418	460.3257569016535
BRDN0007694404	Rtp1	379.08447232565123	166.6336522069244	327.2734622222191	244.31115034178998	354.2312307783301	281.71728788510745	120.52164966231912	434.7858866376252
BRDN0007694403	Rtp1	354.0378196898493	337.61426925402947	352.2879943665925	403.5074483064402	354.2312307783301	509.9333697623607	252.52155167343054	334.4506820289424
BRDN0007694402	Rtp1	494.84062369651974	510.7683687212248	587.1466572776542	576.1014545156402	383.8578428070631	499.0659372920153	436.1735892541073	768.0203843682806
BRDN0007694401	Rrp36	163.1417104115749	135.48040418562985	132.7159899882035	155.25579553978267	162.3023093747985	145.4564038338537	97.56514496473453	130.13171991671578
BRDN0007694400	Rrp36	146.89523302618986	265.1648552510189	258.48349882519216	158.40819747967672	520.3978808525285	91.95519782599946	235.3041731502421	227.42646377968086
BRDN0007694399	Rrp36	282.95948112878966	305.7365270927048	297.39499327199525	438.1838696452749	137.82815161193207	386.21183086919774	562.4343650908226	254.18251834199626
BRDN0007694398	Rrp36	259.94363816616084	236.1850896498146	491.2576173908894	342.035610478506	1369.264721154054	153.81596727258093	229.56504697584595	301.0056138260482
BRDN0007694397	Rrp36	67.01671921471335	73.89840228307082	77.82298889360624	81.96245043724566	79.86304112093259	123.72153889316291	218.08679462705365	80.87625583608971
BRDN0007694396	Rrp36	161.78783729612616	128.2354627853288	104.22721726822263	89.05535480200732	399.315205604663	234.06777628436228	246.7824254990344	143.50974719787348
BRDN0007695103	Rps3	121.17164383266352	0.7244941400301061	17.371202878037106	66.98854122274886	12.881135664666548	0.0	0.0	6.080921491435317
BRDN0007695102	Rps3	209.17339633683255	188.3684764078276	141.05416736966131	101.66496256158356	260.19894042626424	44.30568622525429	258.2606778478267	179.9952761464854
BRDN0007695101	Rps3	108.30984923590036	124.61299208517826	166.76354762915622	90.63155577195434	368.40048000946325	181.40252662038077	28.695630871980743	201.88659351565252
BRDN0007695100	Rps3	14.8926042699363	50.71458980210743	120.90357203113825	28.371617459046576	6.440567832333274	31.766341067163452	126.26077583671527	26.147962413171864
BRDN0007695099	Rps3	16.92341394310943	42.020660121746154	31.963013295588276	66.98854122274886	32.20283916166637	41.79781719363612	585.3908697884071	9.121382237152975
BRDN0007695098	Rps3	37.23151067484075	89.11277922370306	85.46631815994256	129.24847953565663	195.79326210293152	69.38437654143597	263.99980402222286	92.43000666981682
BRDN0007695937	Rps25	173.29575877744057	39.84717770165584	71.56935585751287	137.12948438539178	206.09817063466477	131.2451459880174	0.0	49.8635562297696
BRDN0007695936	Rps25	487.3943215615516	656.3916908672762	682.3408490492975	566.644248695958	573.2105370776613	1208.7928732399566	952.6949449497607	845.8561794586526
BRDN0007695935	Rps25	63.63203642609146	48.54110738201711	181.35535804670738	286.86857653035986	36.067179861066336	211.4969549997988	275.47805637101516	100.33520460868273
BRDN0007695934	Rps25	33.16989132849449	73.17390814304072	53.50330486435429	63.04803879788128	141.69249231133202	75.23607094854502	97.56514496473453	99.11902031039567
BRDN0007695933	Rps25	147.57216958391425	191.99094710797812	158.42537024769842	131.61278099057716	73.42247328859932	90.28328513825403	57.391261743961486	110.67277114412278
BRDN0007695932	Rps25	108.98678579362473	97.80670890406434	107.00660972870858	111.12216838126577	108.201539583199	268.3419863831439	137.73902818550758	206.14323855965725
BRDN0007695931	Rps10	173.97269533516496	139.8273690258105	225.1307892993609	114.27457032115983	86.30360895326587	182.23848296425348	149.21728053429987	87.56526947666856
BRDN0007695930	Rps10	83.94013315782277	94.90873234394391	137.57992679405388	150.52719262994157	109.48965314966566	67.71246385369052	5.739126174396149	53.51210912463079
BRDN0007695929	Rps10	115.07921481314413	44.19414254183648	122.29326826138123	116.63887177608038	43.795861259866264	115.3619754544357	17.217378523188447	101.55138890696979
BRDN0007695928	Rps10	103.57129333182971	87.66379094364284	68.78996339702694	50.438431038305026	55.38888335806615	86.93945976276314	45.91300939516919	97.29474386296508
BRDN0007695927	Rps10	20.308096731731318	76.79637884319125	27.099076489737886	57.53133540306667	11.593022098199892	61.02481310270874	0.0	83.91671658180738
BRDN0007695926	Rps10	106.9559761204516	33.32673044138488	59.756937900447646	40.98122521862283	34.77906629459968	20.89890859681806	68.86951409275379	18.850856623449484
BRDN0007692901	Rpp38	14.8926042699363	71.72491986298051	58.36724167020468	19.7025121243379	122.3707888143322	146.29236017772644	22.956504697584595	167.2253410144712
BRDN0007692900	Rpp38	287.6980370328603	257.91991385071776	137.57992679405388	377.50013230231417	291.113666021464	466.46363988097914	275.47805637101516	394.04371264500855
BRDN0007692899	Rpp38	192.9269189514475	252.12396073047694	206.36989019108083	115.85077129110685	96.60851748499911	147.96427286547188	229.56504697584595	142.29356289958642
BRDN0007692898	Rpp38	94.77111808141281	97.08221476403422	111.87054653455897	69.35284267766941	42.50774769339961	91.11924148212674	206.60854227826135	34.05316035203778
BRDN0007692897	Rpp38	123.20245350583666	90.56176750376326	97.97358423212928	103.2411635315306	83.72738182033255	114.52601911056297	137.73902818550758	170.26580176018888
BRDN0007692896	Rpp38	157.72621794977988	191.99094710797812	210.53897888180973	178.11070960401463	73.42247328859932	166.35531243067177	183.65203758067676	190.94093483106894
BRDN0007694395	Rpn2	382.4691551142731	249.22598417035653	507.2391240386835	358.58572066294977	2389.4506657956445	440.54899322092473	298.43456106859975	499.85174659598306
BRDN0007694394	Rpn2	65.66284609926458	55.786048782318176	86.16116627506405	65.41234025280183	681.4120766608604	120.37771351767203	332.86931811497664	140.4692864521558
BRDN0007694393	Rpn2	467.08622482982025	506.42140388104417	400.23251430997493	311.2996915645388	966.0851748499911	494.88615557265166	1124.868730181645	837.9509815197868
BRDN0007694392	Rpn2	308.683070322316	357.90010517487246	263.3474356310425	290.8090789552274	1188.9288218487222	763.2281419557955	1767.650861714014	419.58358290903686
BRDN0007694391	Rpn2	159.08009106522866	99.98019132415465	150.7820409813621	150.52719262994157	571.9224235111947	234.90373262823502	1061.7383422632874	226.2102794813938
BRDN0007694390	Rpn2	162.46477385385055	163.735675646804	282.10833473932263	232.48964306718722	703.3100072907935	1375.1481856706284	1021.5644590425145	875.0446026175422
BRDN0007695925	Rplp1	41.970066578911386	45.64313082189669	26.4042283746164	51.226531523278545	79.86304112093259	117.86984448605386	28.695630871980743	39.52598969432956
BRDN0007695924	Rplp1	331.69891328494487	122.43950966508794	256.3989544798277	96.93635965174248	497.21183665612875	86.93945976276314	269.738930196619	122.22652197784987
BRDN0007695923	Rplp1	131.32569219852917	70.2759315829203	77.12814077848475	48.862230068357995	148.1330601436653	71.89224557305413	28.695630871980743	86.3490851783815
BRDN0007695922	Rplp1	177.35737812378684	236.9095837898447	67.40026716678398	137.12948438539178	142.98060587779867	163.01148705518088	40.17388322077304	119.79415338127575
BRDN0007695921	Rplp1	347.2684541126055	181.12353500752653	493.34216173625384	383.8049361821023	203.52194350173144	514.949107825597	344.34757046376893	490.12227220968657
BRDN0007695920	Rplp1	219.32744470269822	205.75633576855014	323.79922164661167	303.4186867148037	835.9857046368589	500.73784997976077	34.434757046376895	488.9060879113995
BRDN0007692895	Rpl8	67.69365577243772	62.30649604258913	48.6393680585039	26.795416489099544	59.25322405746612	47.64951160074518	80.34776644154609	86.95717732752503
BRDN0007692894	Rpl8	17.60035050083381	76.79637884319125	9.033025496579295	18.914411639364385	5.152454265866619	1.6719126877454449	0.0	4.864737193148254
BRDN0007692893	Rpl8	39.26232034801388	37.67369528156552	22.235139683887496	26.795416489099544	66.98190545626605	77.74393998016319	0.0	30.404607457176585
BRDN0007692892	Rpl8	33.16989132849449	158.66421666659323	127.15720506723162	52.01463200825206	83.72738182033255	65.20459482207235	0.0	34.05316035203778
BRDN0007692891	Rpl8	131.32569219852917	102.87816788427507	88.2457106204285	108.75786692634522	70.84624615566601	63.532682134326905	51.65213556956534	186.0761976379207
BRDN0007692890	Rpl8	62.278163310642704	37.67369528156552	27.79392460485937	5.516703394814613	6.440567832333274	12.539345158090837	0.0	47.43118763319547
BRDN0007692889	Rpl3l	457.609113021679	301.3895622525242	384.94585577730226	457.8863817696128	193.21703496999822	233.23181994048957	625.5647530091802	305.2622588700529
BRDN0007692888	Rpl3l	189.54223616282562	240.53205448999523	186.21929485255777	173.38210669417353	237.01289622986448	264.1622046637803	109.04339731352682	61.4173070634967
BRDN0007692887	Rpl3l	294.4674026101041	246.32800761023609	201.50595338523044	353.0690172681352	531.9909029507285	251.62285950568946	281.2171825454113	306.47844316834
BRDN0007692886	Rpl3l	254.52814570436584	320.22640989330694	116.03963522528787	222.24433676253153	149.42117371013194	306.79597820128913	286.95630871980745	259.04725553514453
BRDN0007692885	Rpl3l	408.86968086552383	197.78690022821897	270.2959167822574	366.46672551268495	325.89273231606364	287.5689822922165	384.521453684542	307.08653531748354
BRDN0007692884	Rpl3l	231.51230274173702	444.11490783845505	268.9062205520144	479.16509486389776	184.20024000473163	229.05203822112594	734.608150322707	252.35824189456565
BRDN0007692883	Rpl38	254.52814570436584	291.24664429210264	275.15985358810775	207.27042754803472	264.0632811256642	208.1531296243079	596.8691221371995	378.23331676727673
BRDN0007692882	Rpl38	110.34065890907348	32.60223630135478	126.46235695211013	99.30066110666301	56.67699692453281	214.84078037528965	97.56514496473453	105.80803395097452
BRDN0007692881	Rpl38	134.0334384294267	45.64313082189669	61.146634130690614	113.4864698361863	24.47415776286644	28.42251569167256	5.739126174396149	24.9317781148848
BRDN0007692880	Rpl38	59.5704170797452	39.84717770165584	90.33025496579296	29.94781842899361	5.152454265866619	20.062952252945337	0.0	26.756054562315395
BRDN0007692879	Rpl38	56.862670848847685	40.57167184168594	66.70541905166249	70.14094316264293	23.186044196399784	120.37771351767203	5.739126174396149	52.29592482634373
BRDN0007692878	Rpl38	64.30897298381583	47.0921191019569	216.7926119179031	62.259938312907764	29.62661202873306	24.24273397230895	0.0	65.06585995835789
BRDN0007692877	Rpl37rt	206.46565010593505	80.41884954334178	258.48349882519216	120.57937420094795	34.77906629459968	67.71246385369052	114.78252348792297	52.29592482634373
BRDN0007692876	Rpl37rt	394.6540131533119	407.89020083694976	375.91283028072297	368.8310269676055	255.04648616039765	599.380698556742	109.04339731352682	338.09923492380364
BRDN0007692875	Rpl37rt	42.64700313663577	94.1842382039138	70.87450774239139	38.61692376370229	374.8410478417965	94.46306685761763	292.6954348942036	94.25428311724741
BRDN0007692874	Rpl37rt	44.6778128098089	60.13301362249881	43.775431252653505	89.84345528698083	5.152454265866619	117.86984448605386	11.478252348792298	29.18842315888952
BRDN0007692873	Rpl37rt	66.33978265698897	69.55143744289019	88.94055873554998	37.04072279375525	145.556833010732	55.17311869559968	80.34776644154609	34.66125250118131
BRDN0007692872	Rpl37rt	44.6778128098089	68.82694330286009	68.78996339702694	95.36015868179544	50.236429092199536	57.68098772721785	28.695630871980743	43.17454258919075
BRDN0007692871	Rpl37	142.83361367984358	155.76624010647282	28.488772719980854	90.63155577195434	238.30100979633113	86.93945976276314	0.0	68.10632070407556
BRDN0007692870	Rpl37	47.385559040706404	24.63280076102361	25.709380259494917	70.92904364761644	48.94831552573288	35.11016644265434	34.434757046376895	37.09362109775543
BRDN0007692869	Rpl37	21.66196984718007	8.693929680361274	70.87450774239139	38.61692376370229	34.77906629459968	113.69006276669025	0.0	47.43118763319547
BRDN0007692868	Rpl37	199.69628452869128	105.7761444443955	270.9907648973789	279.77567216559817	88.87983608619918	271.68581175863477	63.130387918357634	95.47046741553447
BRDN0007692867	Rpl37	42.64700313663577	85.49030852355253	33.352709525831244	26.795416489099544	1.2881135664666548	10.031476126472668	0.0	7.905197938865912
BRDN0007692866	Rpl37	139.44893089122172	57.95953120240849	95.88903988676483	169.44160426930594	124.94701594726551	84.43159073114496	120.52164966231912	217.08889724424083
BRDN0007692865	Rpl31	37.23151067484075	128.2354627853288	19.45574722340156	20.490612609311416	122.3707888143322	159.66766167968999	0.0	76.01151864294147
BRDN0007692864	Rpl31	32.492954770770105	0.0	59.062089785326165	94.57205819682193	0.0	15.047214189709004	34.434757046376895	42.56645044004722
BRDN0007692863	Rpl31	56.862670848847685	53.61256636222785	84.77147004482109	143.43428826517993	123.65890238079885	82.75967804339952	0.0	41.35026614176016
BRDN0007692862	Rpl31	31.139081655321352	30.42875388126446	4.1690886907289055	3.152401939894064	59.25322405746612	5.851694407109057	0.0	37.70171324689897
BRDN0007692861	Rpl31	62.95509986836708	40.57167184168594	75.73844454824179	16.550110184443838	28.338498462266404	56.00907503947241	5.739126174396149	99.7271124595392
BRDN0007692860	Rpl31	352.00701001667613	237.63407792987482	246.67108086812692	509.9010137778649	140.40437874486537	269.1779427270166	688.6951409275379	208.57560715623137
BRDN0007692859	Rpl30	101.54048365865658	26.081789041083823	193.8626241188941	119.79127371597444	27.05038489579975	64.36863847819963	195.13028992946906	127.09125917099813
BRDN0007692858	Rpl30	114.40227825541974	61.58200190255902	66.010570936541	38.61692376370229	38.64340699399964	193.10591543459887	120.52164966231912	134.99645710986405
BRDN0007692857	Rpl30	69.72446544561086	39.84717770165584	27.79392460485937	91.41965625692787	24.47415776286644	202.30143521719884	200.8694161038652	29.18842315888952
BRDN0007692856	Rpl30	27.07746230897509	78.96986126328157	64.62087470629804	40.19312473364932	10.304908531733238	24.24273397230895	430.4344630797112	60.20112276520964
BRDN0007692855	Rpl30	12.861794596763167	30.42875388126446	15.286658532672654	3.152401939894064	7.728681398799928	2.507869031618167	0.0	13.378027281157697
BRDN0007692854	Rpl30	94.77111808141281	55.061554642288066	53.50330486435429	80.38624946729864	32.20283916166637	6.6876507509817795	223.8259208014498	37.70171324689897
BRDN0007695919	Rpl24	60.24735363746957	23.908306620993503	0.0	71.71714413258997	32.20283916166637	4.179781719363612	137.73902818550758	18.850856623449484
BRDN0007695918	Rpl24	30.462145097596974	45.64313082189669	25.014532144373433	38.61692376370229	83.72738182033255	83.59563438727224	0.0	20.067040921736545
BRDN0007695917	Rpl24	145.5413599107411	111.57209756463635	127.15720506723162	145.01048923512695	87.59172251973253	163.8474433990536	57.391261743961486	147.15830009273466
BRDN0007695916	Rpl24	153.66459860343363	110.84760342460623	23.624835914130465	78.02194801237809	108.201539583199	101.15071760859942	63.130387918357634	176.34672325162418
BRDN0007695915	Rpl24	119.81777071721477	112.29659170466645	61.146634130690614	196.2370207584055	74.71058685506597	229.88799456499868	40.17388322077304	189.11665838363837
BRDN0007695914	Rpl24	67.01671921471335	179.67454672746632	106.3117616135871	52.01463200825206	200.94571636879814	158.83170533581728	131.99990201111143	100.33520460868273
BRDN0007692853	Rpl23	155.69540827660677	78.24536712325147	295.3104489266308	141.06998681025937	81.15115468739926	73.56415826079957	235.3041731502421	145.3340236453041
BRDN0007692852	Rpl23	54.831861175674554	33.32673044138488	67.40026716678398	15.76200969947032	12.881135664666548	35.11016644265434	137.73902818550758	15.202303728588292
BRDN0007692851	Rpl23	75.13995790740587	110.84760342460623	53.50330486435429	77.23384752740458	74.71058685506597	60.18885675883602	40.17388322077304	80.26816368694618
BRDN0007692850	Rpl23	53.4779880602258	57.23503706237839	68.09511528190546	92.20775674190138	32.20283916166637	67.71246385369052	28.695630871980743	38.3098053960425
BRDN0007692849	Rpl23	121.8485803903879	215.17475958894153	50.029064288746866	64.62423976782831	41.21963412693295	118.70580082992659	74.60864026714994	127.09125917099813
BRDN0007692848	Rpl23	83.2631966000984	100.70468546418475	72.26420397263436	133.18898196052422	55.38888335806615	114.52601911056297	183.65203758067676	69.32250500236262
BRDN0007692847	Rpl13a	6.769365577243772	35.5002128614752	18.760899108280075	43.34552667354338	41.21963412693295	73.56415826079957	263.99980402222286	13.98611943030123
BRDN0007692846	Rpl13a	16.246477385385052	30.42875388126446	33.352709525831244	80.38624946729864	56.67699692453281	8.359563438727225	63.130387918357634	3.64855289486119
BRDN0007692845	Rpl13a	190.89610927827437	204.30734748848994	65.31572282141951	104.81736450147763	94.0322903520658	78.57989632403591	154.95640670869602	79.05197938865912
BRDN0007692844	Rpl13a	32.492954770770105	78.24536712325147	161.89961082330584	47.286029098410964	12.881135664666548	64.36863847819963	86.08689261594223	189.72475053278188
BRDN0007692843	Rpl13a	52.80105150250142	64.47997846267944	31.26816518046679	40.98122521862283	59.25322405746612	85.26754707501769	0.0	13.378027281157697
BRDN0007692842	Rpl13a	11.507921481314412	51.439083942137536	50.723912403868354	39.4050242486758	28.338498462266404	20.062952252945337	0.0	0.6080921491435317
BRDN0007695913	Rpl10	84.61706971554715	186.1949939877373	157.03567401745545	147.3747906900475	213.8268520334647	154.65192361645364	120.52164966231912	116.14560048641455
BRDN0007695912	Rpl10	73.10914823423273	68.10244916282998	156.34082590233396	50.438431038305026	15.457362797599856	78.57989632403591	131.99990201111143	88.78145377495564
BRDN0007695911	Rpl10	38.5853837902895	104.32715616433529	129.93659752771757	107.18166595639818	23.186044196399784	76.07202729241774	5.739126174396149	184.25192119049012
BRDN0007695910	Rpl10	157.72621794977988	124.61299208517826	285.58257531493	278.9875716806247	78.57492755446594	95.29902320149036	126.26077583671527	170.87389390933242
BRDN0007695909	Rpl10	61.60122675291833	54.33706050225796	22.235139683887496	5.516703394814613	32.20283916166637	25.078690316181675	74.60864026714994	107.02421824926158
BRDN0007695908	Rpl10	158.40315450750427	69.55143744289019	64.62087470629804	87.47915383206028	48.94831552573288	21.734864940690784	17.217378523188447	30.404607457176585
BRDN0007695907	Rpia	24.36971607807758	33.32673044138488	41.690886907289055	52.01463200825206	27.05038489579975	96.9709358892358	80.34776644154609	51.6878326772002
BRDN0007695906	Rpia	288.3749735905847	113.02108584469656	266.12682809152847	172.59400620920002	479.17824672559556	251.62285950568946	97.56514496473453	237.7640303151209
BRDN0007695905	Rpia	251.14346291574395	414.4106480972207	244.58653652276246	207.27042754803472	271.79196252446417	232.39586359661683	694.434267101934	310.7350882123447
BRDN0007695904	Rpia	25.04665263580196	48.54110738201711	25.709380259494917	77.23384752740458	0.0	37.61803547427251	0.0	21.28322522002361
BRDN0007695903	Rpia	52.12411494477705	114.47007412475678	42.38573502241054	44.1336271585169	52.81265622513285	67.71246385369052	0.0	116.14560048641455
BRDN0007695902	Rpia	163.8186469692993	313.70596263303594	292.5310564661449	198.60132221332603	68.2700190227327	360.2971842091434	137.73902818550758	438.43443953248635
BRDN0007692841	Rp1	519.8872763323217	706.3817865293535	465.54823713139444	664.368708832674	656.9379188979939	929.5834543864673	700.1733932763301	564.917606554341
BRDN0007692840	Rp1	186.15755337420373	218.79723028909206	163.98415516867027	251.40405470655162	212.53873846699804	225.70821284563505	1165.0426134024183	214.04843649852316
BRDN0007692839	Rp1	232.18923929946138	155.0417459664427	138.27477490917536	236.4301454920548	130.09947021313212	140.44066577061736	866.6080523338185	148.98257654016527
BRDN0007692838	Rp1	274.1593058783728	239.80756034996514	220.2668524935105	197.81322172835252	211.2506249005314	401.2590450589068	5.739126174396149	313.77554895806236
BRDN0007692837	Rp1	440.68569907856954	290.5221501520726	375.91283028072297	277.41137071067766	278.23253035679744	440.54899322092473	241.04329932463824	419.58358290903686
BRDN0007692836	Rp1	235.57392208808326	177.501064307376	203.59049773059488	345.9761129033735	320.74027805019705	326.8589304542345	355.8258228125612	224.99409518310674
BRDN0007692835	Rnf31	339.145215419913	447.01288439857547	673.3078235527182	387.7454386069699	218.9793062993313	424.665822687343	1004.347080519326	347.22061716095664
BRDN0007692834	Rnf31	244.37409733850018	371.66549383544447	463.46369278603	332.5784046588238	114.64210741553228	124.55749523703564	304.17368724299587	223.16981873567613
BRDN0007692833	Rnf31	442.7165087517427	345.58370479436064	505.1545796933191	334.9427061137443	318.16405091726375	219.0205620946533	476.34747247488036	266.95245347401044
BRDN0007692832	Rnf31	710.1064490528717	478.89062655990017	346.03436133049917	504.38431038305026	309.1472559519971	463.11981450548825	361.56494898695735	281.5466650534552
BRDN0007692831	Rnf31	306.6522606491429	233.28711308969417	271.68561301250037	290.8090789552274	189.35269427059825	122.8855825492902	516.5213556956534	96.68665171382155
BRDN0007692830	Rnf31	341.17602509308614	249.22598417035653	396.063425619246	223.03243724750504	161.01419580833183	255.80264122505307	275.47805637101516	43.17454258919075
BRDN0007692829	Rnf223	240.3124779921539	501.34994490083346	275.85470170322924	313.6639930194594	543.5839250489283	96.9709358892358	969.9123234729492	229.85883237625498
BRDN0007692828	Rnf223	177.35737812378684	215.17475958894153	268.9062205520144	384.5930366670758	227.99610126459788	281.71728788510745	80.34776644154609	237.15593816597737
