sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to2rep1	ahEGFRv3_1to2rep2	ahEGFRv3_1to2rep3
BRDN0007692998	Shoc2	404.103966785354	406.1258228861985	429.84198953597746	206.65123498310282	183.5581018328742	180.20172631014847
BRDN0007692997	Shc4	1083.1785182831586	1217.758374416391	1098.074873882092	699.9477313943805	746.3541687732904	667.413801148698
BRDN0007692996	Shc4	913.5704940680022	937.3086826977203	843.8615745491581	969.9275706464987	864.1084227792852	722.4754397434656
BRDN0007692995	Shc4	608.4045414081561	610.4269228137069	686.1649428052842	594.9555716852234	557.6010263225047	563.9646619706498
BRDN0007692994	Shc4	1289.4064568174967	1324.8616783177818	1315.8966428125934	1381.5634983950986	1447.6846521913476	1479.990104047238
BRDN0007692993	Shc4	727.2586492862014	713.8156612618702	670.8699517665807	616.6206205140971	531.625823232947	582.318541502239
BRDN0007692992	Shc4	799.2135686502072	785.6305933576004	768.4414463238272	903.265881942272	865.8401029852557	909.3513040651011
BRDN0007694455	Sh2d5	1051.6982410614062	984.3598451052677	1128.6648559594992	999.9253305634007	1033.8130829643953	986.1038911972014
BRDN0007694454	Sh2d5	936.6988610064326	902.6394051342644	920.8639432267688	938.263268511991	926.4489101942236	912.6883730708446
BRDN0007694453	Sh2d5	1007.3688710960811	1045.6501750835203	1040.5868041159306	1201.5769388936865	1101.3486109972453	1084.5474268666344
BRDN0007694452	Sh2d5	963.0395011307561	985.5980335896768	968.8585702792523	1221.5754455049546	1272.784951388326	1221.3672561021174
BRDN0007694451	Sh2d5	1193.0382612407032	1087.1294893112265	1172.4401751392365	1196.5773122408696	1342.0521596271462	1283.103032708372
BRDN0007694450	Sh2d5	902.006310598787	892.7338972589912	959.3651275655742	1158.2468412359392	1082.3001287315697	1012.8004432431493
BRDN0007695979	Sgf29	422.0926966263554	503.9427131545207	470.45282781115566	244.98170598803318	315.1657974866331	318.6900900485033
BRDN0007695978	Sgf29	531.3099849467213	645.7152946193675	524.7764166727577	288.31180364578057	275.3371527493113	236.9318994077878
BRDN0007695977	Sgf29	769.0182007028119	764.5813891226451	783.7364373625306	709.9469847000145	697.8671230061161	700.7844912061329
BRDN0007695976	Sgf29	936.6988610064326	942.2614366353569	937.7411747177521	741.6112868345222	673.623600122529	717.4698362348504
BRDN0007695975	Sgf29	775.4427470745982	869.2083160552176	722.0290597236235	536.626594069025	495.2605389075663	532.2625064160867
BRDN0007695974	Sgf29	853.8222128103902	877.8756354460816	890.2739611493619	424.9682654894453	477.94373684786115	490.54914384429304
BRDN0007692991	Sgcb	1015.0783267422246	997.3608241915637	955.1458196928285	861.6023265021303	701.3304834180572	807.5706993899246
BRDN0007692990	Sgcb	995.1622329896873	988.6935048006997	949.344271367803	879.9342908957926	916.0588289584006	947.7275976311512
BRDN0007692989	Sgcb	885.9449446693213	915.0212899783558	973.077878151998	873.26812202537	883.1569050449608	867.6379414933075
BRDN0007692988	Sgcb	957.8998640333272	818.4425881944427	852.827603778743	743.2778290521279	735.9640875374673	757.5146643037723
BRDN0007692987	Sgcb	1484.0702118826196	1424.5358513127176	1360.7267889605175	1794.8659683613043	1885.799744301887	1761.9724350325628
BRDN0007692986	Sgcb	631.5329083465866	562.756666163955	553.784158297885	544.9593051570534	564.5277471463867	580.6500069993673
BRDN0007694449	Sfxn4	1145.496618089485	1090.2249605222494	1108.6231435639565	1513.2203335859465	1421.70944910179	1403.2375169151376
BRDN0007694448	Sfxn4	916.1403126167166	941.0232481509478	975.187532088371	679.9492247831125	742.8908083613494	792.5538888640789
BRDN0007694447	Sfxn4	1278.48472798546	1218.9965629008	1194.5915414711521	1374.897329524676	1338.5887992152054	1429.9340689610856
BRDN0007694446	Sfxn4	959.1847733076844	861.1600909065581	917.6994623222096	886.6004597662153	881.4252248389903	877.6491485105379
BRDN0007694445	Sfxn4	1052.3406956985848	1053.079305989975	1007.8871681021508	804.9398911035375	741.1591281553789	765.857336818131
BRDN0007694444	Sfxn4	853.8222128103902	837.0154154605798	832.2584778991072	829.9380243676226	772.3293718628481	790.8853543612072
BRDN0007692985	Setmar	776.0852017117768	662.4308391588909	661.3765090529027	659.9507181718445	692.6720823882046	734.1551812635679
BRDN0007692984	Setmar	844.1853932527108	931.7368345178792	880.7805184356838	848.2699887612849	860.6450623673442	845.9469929559748
BRDN0007692983	Setmar	870.5260333770344	865.4937506019901	908.2060196085315	1239.9074098986168	1177.5425400599477	1241.3896701365784
BRDN0007692982	Setmar	1207.172263258633	1216.5201859319818	1353.8704136673057	1616.5459510774979	1549.8537843436077	1708.579330940667
BRDN0007692981	Setmar	829.4089365976025	800.4888551705102	789.5379856875561	864.9354109373417	853.7183415434621	834.2672514358726
BRDN0007692980	Setmar	677.1471875862688	695.8619282379377	700.9325203598945	793.274095580298	749.8175291852315	794.2224233669507
BRDN0007692979	Setdb1	542.2317137787579	562.756666163955	579.1000055343598	354.97349235000723	282.26387357319334	390.43707367198834
BRDN0007692978	Setdb1	549.9411694249014	607.3314516026841	585.9563808275717	308.31031025704857	315.1657974866331	338.71250408296424
BRDN0007692977	Setdb1	694.4934627900916	753.4376927629628	688.8020102257503	194.98543945986313	190.48482265675625	186.87586432163545
BRDN0007692976	Setdb1	783.7946573579203	752.8185985207582	728.8854350168353	386.6377944845149	398.28644737321764	367.07759063178395
BRDN0007692975	Setdb1	790.8616583668851	776.3441797245318	677.7263270597927	379.97162561409226	370.57956407768944	423.80776372942324
BRDN0007692974	Setdb1	715.6944658169862	674.8127240029822	708.8437226212928	346.64078126197893	320.3608381045446	286.98793449394014
BRDN0007695973	Setd5	980.385776334579	885.3047663525364	909.7882600608111	799.9402644507206	803.4996155703172	946.0590631282795
BRDN0007695972	Setd5	955.3300454846127	944.1187193619705	880.7805184356838	826.6049399324113	865.8401029852557	887.6603555277684
BRDN0007695971	Setd5	708.6274648080214	810.3943630457833	807.997457630819	761.6097934457903	753.2808895971725	799.2280268755659
BRDN0007695970	Setd5	1033.067056583226	989.3125990429043	1065.3752378683123	924.9309307711457	1009.5695600808082	971.0870806713557
BRDN0007695969	Setd5	580.7789920094754	555.9466294997046	629.2042865232161	634.9525849077595	583.5762294120624	614.0206970568022
BRDN0007695968	Setd5	967.5366835910065	889.6384260479683	928.7751454881673	776.6086734042412	723.8423260956738	850.95259646459
BRDN0007692973	Sephs1	813.3475706681369	864.2555621175809	898.1851634107602	813.272602191566	774.0610520688186	722.4754397434656
BRDN0007692972	Sephs1	879.5203982975352	789.9642530530324	826.4569295740818	541.6262207218421	542.01590446877	560.6275929649064
BRDN0007692971	Sephs1	731.1133771092732	772.0105200290999	789.5379856875561	236.64899490000485	223.38674657019598	246.94310642501827
BRDN0007692970	Sephs1	881.447762209071	828.9671903119204	936.6863477495656	704.9473580471976	677.08696053447	767.5258713210028
BRDN0007692969	Sephs1	918.0676765282525	850.6354887890803	1015.7983703635491	404.9697588781773	358.45780263589586	450.5043157753712
BRDN0007692968	Sephs1	813.9900253053155	809.1561745613741	834.3681318354802	386.6377944845149	354.9944422239548	415.46509121506455
BRDN0007692967	Senp6	705.4151916221282	731.1503000435982	719.3919923031574	756.6101667929732	637.2583157971482	655.7340596285958
BRDN0007692966	Senp6	888.5147632180358	944.1187193619705	925.6106645836079	406.636301095783	417.33492963889324	407.1224187007058
BRDN0007692965	Senp6	531.3099849467213	524.3728231472716	542.1810616478341	296.6445147338089	294.3856350149869	246.94310642501827
BRDN0007692964	Senp6	761.9511996938471	708.8629073242337	726.7757810804625	614.9540782964915	718.6472854777622	632.3745765883914
BRDN0007692963	Senp6	334.07641133288405	355.97918926762827	382.9021894516805	241.64862155282185	193.9481830686973	216.90948537332687
BRDN0007692962	Senp6	600.0526311248341	537.9928964757721	541.1262346796477	164.98767954296113	242.4352288358716	198.55560584173767
BRDN0007692961	Senp2	818.4872077655659	818.4425881944427	873.924143142472	886.6004597662153	855.4500217494326	854.2896654703335
BRDN0007692960	Senp2	594.2705393902264	620.9515249311846	611.7996415481397	604.9548249908574	597.4296710598264	645.7228526113654
BRDN0007692959	Senp2	1227.730811648349	1280.905987121257	1217.797734771254	1541.5515512852428	1494.4400177525513	1568.4224326994404
BRDN0007692958	Senp2	1212.9543549932405	1168.2308350400253	1205.1398111530166	1453.2248137521424	1485.7816167226988	1419.922861943855
BRDN0007692957	Senp2	1125.5805243369477	1097.654091428704	1111.7876244685158	1229.908156592983	1250.2731087107093	1082.8788923637626
BRDN0007692956	Senp2	754.8841986848822	749.7231273097353	840.6970936445988	1011.5911260866404	936.8389914300467	927.7051835966903
BRDN0007694443	Selenom	885.3024900321427	837.6345097027844	829.6214104786411	1511.5537913683409	1430.3678501316424	1369.8668268577028
BRDN0007694442	Selenom	950.1904083871837	905.7348763452871	1001.5582062930321	943.262895164808	909.1321081345185	885.9918210248967
BRDN0007694441	Selenom	1060.0501513447282	1058.6511541698162	1083.3072963274817	1338.2334007373513	1284.9067128301194	1313.1366537600634
BRDN0007694440	Selenom	851.8948488988543	910.0685360407192	876.0337970788448	1203.243481111292	1013.0329204927492	981.0982876885861
BRDN0007694439	Selenom	1283.6243650828892	1396.676610413512	1415.0503778221196	1608.2132399894695	1705.7050028809538	1741.950020998102
BRDN0007694438	Selenom	529.3826210351855	527.4682943582944	507.37177169768137	458.2991098415587	498.72389931950727	530.5939719132149
BRDN0007694437	Selenbp2	928.9894053602891	885.923860594741	882.8901723720568	713.2800691352259	699.5988032120866	822.5875099157703
BRDN0007694436	Selenbp2	1082.53606364598	1028.3155363017922	953.0361657564555	903.265881942272	1080.568448525599	914.3569075737163
BRDN0007694435	Selenbp2	792.789022278421	902.6394051342644	744.7078395396321	576.6236072915611	607.8197522956496	597.3353520280848
BRDN0007694434	Selenbp2	1009.9386896447957	1059.2702484120207	1034.2578423068119	1048.255054873965	1013.0329204927492	1029.4857882718668
BRDN0007694433	Selenbp2	1372.2831050135392	1298.2406259029851	1393.4264249742973	1288.2371342091812	1473.6598552809053	1398.2319134065224
BRDN0007694432	Selenbp2	1234.155358020135	1319.9089243801452	1273.1761506010423	1463.2240670577764	1541.1953833137552	1566.7538981965686
BRDN0007694431	Selenbp1	924.4922229000388	905.7348763452871	939.3234151700317	788.2744689274809	877.9618644270492	839.2728549444878
BRDN0007694430	Selenbp1	1081.2511543716228	1080.3194526469763	1007.3597546180575	946.5959796000194	981.86267678528	1071.1991508436604
BRDN0007694429	Selenbp1	1065.8322430793357	1141.6097826252287	1013.6887164271762	1353.2322806958023	1236.419667062945	1323.1478607772938
BRDN0007694428	Selenbp1	1161.5579840189507	1123.0369553590915	1233.0927258099573	916.5982196831173	1066.715006877835	966.0814771627404
BRDN0007694427	Selenbp1	1369.7132864648247	1384.2947255694205	1532.6635847749085	1666.542217605668	1795.7523735914203	1820.371142633074
BRDN0007694426	Selenbp1	1084.4634275575158	1093.3204317332722	1117.5891727935414	1074.9197303556557	1177.5425400599477	1107.9069099068388
BRDN0007695967	Sec63	888.5147632180358	813.4898342568061	944.5975500109639	494.96303862888334	526.4307826150355	540.6051789304454
BRDN0007695966	Sec63	858.3193952706406	798.0124782016918	757.3657631578694	726.6124068760712	675.3552803284995	622.3633695711609
BRDN0007695965	Sec63	686.7840071439482	693.3855512691193	640.2799696891738	314.97647912747124	244.1669090418421	353.72931460880994
BRDN0007695964	Sec63	601.3375403991913	547.2793101088406	549.5648504251393	194.98543945986313	169.70466018511013	173.5275882986615
BRDN0007695963	Sec63	1198.1778983381323	1140.3715941408195	1206.7220516052962	839.9372776732566	815.6213770121109	879.3176830134097
BRDN0007695962	Sec63	648.8791835504094	687.8137030892782	651.8830663392247	184.98618615422913	214.7283455403434	230.25776139630082
BRDN0007692955	Sec14l1	623.1809980632645	620.9515249311846	637.1154887846144	851.6030731964963	820.8164176300224	819.2504409100269
BRDN0007692954	Sec14l1	684.8566432324124	713.1965670196656	677.7263270597927	538.2931362866308	509.1139805553304	475.53233331844734
BRDN0007692953	Sec14l1	983.598049520472	996.7417299493591	902.404471283506	1394.8958361359441	1387.0758449823797	1429.9340689610856
BRDN0007692952	Sec14l1	968.8215928653638	981.8834681364494	941.4330691064046	998.2587883457951	971.4725955494569	949.396132134023
BRDN0007692951	Sec14l1	787.0069305438134	932.9750230022884	860.2113925560482	1039.9223437859368	999.179478844985	1066.1935473350452
BRDN0007692950	Sec14l1	771.5880192515265	784.3924048731913	722.0290597236235	1231.5746988105886	1432.099530337613	1308.1310502514482
BRDN0007692949	Sec11a	567.9298992659029	576.3767394924555	539.0165807432747	674.9495981302955	521.2357419971239	572.3073344850086
BRDN0007692948	Sec11a	1053.625604972942	961.4533581436986	1047.9705928932358	993.2591616929781	1016.4962809046903	964.4129426598687
BRDN0007692947	Sec11a	1279.1271826226387	1212.8056204787542	1219.3799752235336	1051.5881393091765	964.5458747255749	896.0030280421271
BRDN0007692946	Sec11a	1205.244899347097	1240.66486137796	1281.0873528624409	1263.2390009450962	1284.9067128301194	1253.0694116566806
BRDN0007692945	Sec11a	790.2192037297065	816.585305467829	831.2036509309208	698.2811891767749	671.8919199165584	750.8405262922853
BRDN0007692944	Sec11a	460.6399748570728	437.6996292386316	468.3431738747828	273.31292368732954	232.04514760004852	337.0439695800925
BRDN0007692943	Sdk1	1117.8710686908043	1036.3637614504516	1092.8007390411599	946.5959796000194	1082.3001287315697	1146.2832034728888
BRDN0007692942	Sdk1	997.7320515384018	1027.077347817383	995.2292444839135	1313.2352674732663	1381.880804364468	1398.2319134065224
BRDN0007692941	Sdk1	580.1365373722967	588.1395300943424	694.0761450666826	401.63667444296595	391.35972654933556	398.7797461863471
BRDN0007692940	Sdk1	844.8278478898894	895.8293684700141	917.1720488381163	656.6176337366331	718.6472854777622	760.8517333095158
BRDN0007692939	Sdk1	745.2473791272029	665.5263103699137	688.2745967416571	743.2778290521279	763.6709708329955	739.1607847721831
BRDN0007692938	Sdk1	585.9186291069043	626.5233731110258	599.1417179299023	731.6120335288882	729.0373667135854	795.8909578698224
BRDN0007695109	Sdhd	513.32125510572	560.8993834373413	581.7370729548259	139.9895462788761	167.9729799791396	151.8366397613288
BRDN0007695108	Sdhd	752.9568347733464	762.7241063960313	671.9247787347672	341.6411546091619	361.9211630478369	345.38664209445125
BRDN0007695107	Sdhd	948.2630444756478	903.8775936186735	1025.8192265613204	761.6097934457903	805.2312957762878	835.9357859387443
BRDN0007695106	Sdhd	645.6669103645163	602.3786976650474	585.9563808275717	336.64152795634493	320.3608381045446	320.35862455137504
BRDN0007695105	Sdhd	615.471542417121	702.6719649021879	661.903922536996	423.30172327183965	339.40932037022026	378.75733215188615
BRDN0007695104	Sdhd	675.219823674733	698.9573994489605	768.9688598079204	766.6094200986072	867.5717831912262	735.8237157664396
BRDN0007692937	Sdhaf3	778.6550202604913	775.1059912401228	772.660754196573	684.9488514359296	585.3079096180329	670.7508701544415
BRDN0007692936	Sdhaf3	829.4089365976025	715.0538497462794	771.6059272283865	609.9544516436745	613.014792913561	538.9366444275737
BRDN0007692935	Sdhaf3	477.98625006089566	565.8521373749778	488.91229975441854	266.6467548169069	309.97075686872154	245.27457192214652
BRDN0007692934	Sdhaf3	1101.16724812416	1058.0320599276117	1171.9127616551434	1338.2334007373513	1257.1998295345913	1289.777170719859
BRDN0007692933	Sdhaf3	569.8572631774388	577.6149279768646	594.3949965730633	379.97162561409226	375.774604695601	472.19526431270384
BRDN0007692932	Sdhaf3	1189.1835334176315	1079.081264162567	1119.171413245821	1206.5765655465036	1177.5425400599477	1271.4232911882698
BRDN0007694425	Sdhaf1	422.735151263534	462.4633989268144	403.9987288154095	218.3170305063425	180.0947414209332	158.51077777281577
BRDN0007694424	Sdhaf1	573.7119910005105	498.98995921688413	515.2829739590798	474.96453201761534	427.7250108747163	423.80776372942324
BRDN0007694423	Sdhaf1	761.3087450566685	697.1001167223468	709.3711361053861	474.96453201761534	583.5762294120624	568.9702654792651
BRDN0007694422	Sdhaf1	891.727036403929	853.1118657578986	844.9164015173446	923.26438855354	969.7409153434864	937.7163906139208
BRDN0007694421	Sdhaf1	644.3820010901591	699.5764936911651	596.5046505094361	608.2879094260688	635.5266355911776	575.6444034907521
BRDN0007694420	Sdhaf1	555.7232611595091	510.1336555765664	569.6065628206818	374.9719989612753	380.9696453135125	373.7517286432709
BRDN0007696360	Sdcbp	700.9180091618779	796.7742897172827	594.9224100571565	538.2931362866308	464.09029520009705	510.571557878754
BRDN0007694419	Scyl3	858.9618499078192	937.3086826977203	812.744178987658	863.268868719736	742.8908083613494	755.8461298009005
BRDN0007694418	Scyl3	1278.48472798546	1222.0920341118228	1152.9258762277873	1451.5582715345367	1518.6835406361386	1493.3383800702118
BRDN0007694417	Scyl3	842.258029341175	893.3529915011958	826.4569295740818	883.267375331004	903.9370675166069	916.0254420765881
BRDN0007694416	Scyl3	851.8948488988543	831.4435672807386	972.5504646679047	1281.5709653387587	1149.8356567644196	1284.7715672112438
BRDN0007694415	Scyl3	776.0852017117768	840.1108866716027	782.6816103943443	786.6079267098753	671.8919199165584	722.4754397434656
BRDN0007694414	Scyl3	1090.8879739293022	974.4543372299945	968.331156795159	871.6015798077643	1045.9348444061889	981.0982876885861
BRDN0007696424	Scrn2	894.9393095898221	908.2112533141054	936.1589342654723	759.9432512281845	812.1580166001698	820.9189754128986
BRDN0007694413	Scgb1b2	547.371350876187	555.3275352575001	604.4158527708346	399.9701322253603	406.9448484030702	410.4594877064493
BRDN0007694412	Scgb1b2	605.192268222263	570.8048913126144	590.7031021844107	471.631447582404	415.6032494329227	422.1392292265515
BRDN0007694411	Scgb1b2	831.978755146317	676.670006729596	811.1619385353783	659.9507181718445	675.3552803284995	609.015093548187
BRDN0007694410	Scgb1b2	1412.7577471557922	1537.2110033939496	1431.9276093131027	1869.8603681535594	1790.557332973509	1882.1069192393284
BRDN0007694409	Scgb1b2	1276.5573640739242	1316.1943589269176	1344.9043844377209	1379.896956177493	1319.5403169495296	1479.990104047238
BRDN0007694408	Scgb1b2	954.6875908474341	913.7831014939466	947.23461743143	881.6008331133983	938.5706716360172	885.9918210248967
BRDN0007695961	Sbf1	1045.2736946896198	964.5488293547214	954.090992724642	1766.534750662008	1839.0443787406832	1776.9892455584086
BRDN0007695960	Sbf1	893.0119456782862	861.1600909065581	912.4253274812772	773.2755889690299	768.8660114509071	777.5370783382332
BRDN0007695959	Sbf1	1085.748336831873	1114.988730210432	1123.91813460266	911.5985930303003	943.7657122539288	979.4297531857144
BRDN0007695958	Sbf1	863.4590323680695	716.9111324728931	809.5796980830986	688.2819358711408	803.4996155703172	760.8517333095158
BRDN0007695957	Sbf1	878.2354890231778	902.6394051342644	912.4253274812772	539.9596785042364	491.79717849562525	507.2344888730105
BRDN0007695956	Sbf1	854.4646674475688	947.833284815198	922.9735971631418	709.9469847000145	619.9415137374431	655.7340596285958
BRDN0007692931	Saysd1	1065.1897884421571	965.167923596926	1073.2864401297106	1138.248334624671	1106.5436516151567	1111.2439789125822
BRDN0007692930	Saysd1	1270.7752723393166	1208.4719607833224	1124.4455480867532	953.2621484704421	961.0825143136339	991.1094947058166
BRDN0007692929	Saysd1	551.8685333364373	564.6139488905686	589.6482752162243	473.2979898000097	535.0891836448881	545.6107824390607
BRDN0007692928	Saysd1	929.6318599974677	931.7368345178792	880.2531049515907	748.2774557049449	718.6472854777622	870.975010499051
BRDN0007692927	Saysd1	924.4922229000388	931.7368345178792	855.4646711992091	738.2782023993109	782.7194530986711	752.509060795157
BRDN0007692926	Saysd1	995.8046876268659	900.7821224076506	1039.5319771477443	963.261401776076	987.0577174031915	949.396132134023
BRDN0007695955	Sarnp	954.6875908474341	1120.5605783902733	1030.5659479181595	614.9540782964915	654.5751178568534	629.0375075826479
BRDN0007695954	Sarnp	988.0952319807225	889.6384260479683	989.9551096429811	864.9354109373417	831.2064988658454	842.6099239502313
BRDN0007695953	Sarnp	817.2022984912087	913.7831014939466	937.7411747177521	766.6094200986072	704.7938438299982	630.7060420855197
BRDN0007695952	Sarnp	556.3657157966877	568.3285143437961	618.6560168413516	486.63032754085503	474.4803764359201	448.83578127249945
BRDN0007695951	Sarnp	682.2868246836978	772.0105200290999	776.3526485852256	526.6273407633911	455.4318941702445	530.5939719132149
BRDN0007695950	Sarnp	1202.032626161204	1090.2249605222494	1133.411577316338	1099.9178636197407	995.716118433044	1001.1207017230471
BRDN0007692925	Sap18b	449.7182460250362	402.41125743297107	364.9701309925109	224.98319937676516	263.21539130751773	221.9150888819421
BRDN0007692924	Sap18b	934.7714970948967	1023.9818766063602	909.2608465767179	1006.5914994338234	973.2042757554274	937.7163906139208
BRDN0007692923	Sap18b	623.1809980632645	612.9032997825252	608.1077471594871	363.3062034380356	396.5547671672471	405.45388419783404
BRDN0007692922	Sap18b	513.9637097428986	552.8511582886817	506.31694472949494	301.6441413866259	245.89858924781262	318.6900900485033
BRDN0007692921	Sap18b	1393.4841080404337	1244.3794268311874	1267.90201576011	1419.893969400029	1302.2235148898246	1409.9116549266246
BRDN0007692920	Sap18b	1074.184153362658	950.9287560262209	993.1195905475405	864.9354109373417	924.717229988253	814.2448374014116
BRDN0007692919	Sap18	656.5886391965529	615.3796767513435	534.797272870529	246.64824820563885	316.8974776926036	317.02155554563154
BRDN0007692918	Sap18	374.5510534751373	402.41125743297107	318.5577443923072	88.3267375331004	70.99888844479096	53.39310409189584
BRDN0007692917	Sap18	501.7570716365047	489.7035455838156	475.72696265208793	358.3065767852186	303.0440360448395	368.74612513465564
BRDN0007692916	Sap18	549.9411694249014	563.3757604061595	635.0058348482415	413.30246996620565	477.94373684786115	462.1840572954734
BRDN0007692915	Sap18	599.4101764876555	611.0460170559114	597.0320639935294	456.632567623953	486.6021378777137	395.4426771806036
BRDN0007692914	Sap18	808.207933570708	822.1571536476702	872.3419026901922	366.63928787324693	368.8478838717189	358.7349181174252
BRDN0007696384	Samt1b	883.3751261206069	889.0193318057637	906.0963656721586	768.2759623162129	744.6224885673199	777.5370783382332
BRDN0007695949	Samhd1	938.6262249179684	983.7407508630631	970.4408107315319	719.9462380056485	755.0125698031429	800.8965613784377
BRDN0007695948	Samhd1	587.8459930184403	547.8984043510452	584.3741403752921	301.6441413866259	306.5073964567805	291.9935380025554
BRDN0007695947	Samhd1	1212.3119003560619	1103.8450338507498	1210.941359478042	849.9365309788906	798.3045749524058	872.6435450019227
BRDN0007695946	Samhd1	960.4696825820416	995.50354146495	967.8037433110658	956.5952329056533	928.1805904001941	1022.8116502603798
BRDN0007695945	Samhd1	522.9580746633992	520.0391634518395	479.9462705248337	351.6404079147959	375.774604695601	420.47069472367974
BRDN0007695944	Samhd1	445.8635182019645	455.65336226256414	486.2752323339524	316.6430213450769	330.75091934036766	322.0271590542468
BRDN0007692913	Safb2	567.9298992659029	583.8058703989103	537.9617537750884	416.635554401417	412.13988902098174	393.77414267773185
BRDN0007692912	Safb2	1151.9211644612712	1129.2278977811372	1184.0432717892875	876.6012064605814	988.789397609162	849.2840619617183
BRDN0007692911	Safb2	637.9574547183728	555.3275352575001	595.977237025343	454.96602540634734	495.2605389075663	490.54914384429304
BRDN0007692910	Safb2	813.3475706681369	801.7270436549193	851.2453633264633	1056.5877659619935	995.716118433044	1036.1599262833538
BRDN0007692909	Safb2	966.2517743166493	1018.4100284265191	1054.2995547023545	1029.9230904803028	1058.0566058479824	1087.8844958723778
BRDN0007692908	Safb2	778.6550202604913	709.4820015664383	743.1255990873524	539.9596785042364	471.0170160239791	493.88621285003654
BRDN0007695943	Ruvbl1	770.3031099771691	763.9622948804405	869.7048352697261	426.634807707051	434.6517316985984	558.9590584620346
BRDN0007695942	Ruvbl1	840.3306654296391	787.4878760842141	863.3758734606074	483.2972431056437	379.237965107542	385.4314701633731
BRDN0007695941	Ruvbl1	668.1528226657681	628.3806558376394	604.4158527708346	248.31479042324452	244.1669090418421	251.94870993363352
BRDN0007695940	Ruvbl1	785.7220212694561	843.2063578826255	749.9819743805643	181.6531017190178	178.36306121496267	163.51638128143102
BRDN0007695939	Ruvbl1	503.0419809108619	485.3698858883836	495.2412615635372	263.31367038169554	181.8264216269037	215.24095087045512
BRDN0007695938	Ruvbl1	816.5598438540301	722.4829806527342	752.0916283169372	563.2912695507157	587.0395898240034	492.2176783471648
BRDN0007692907	Runx3	938.6262249179684	1112.512353241614	1087.5266042002277	1228.2416143753771	1179.2742202659183	1311.4681192571916
BRDN0007692906	Runx3	1085.748336831873	1088.3676777956357	1162.9467324255586	1218.2423610697433	1357.637281480881	1228.0413941136044
BRDN0007692905	Runx3	919.9950404397883	955.8815099638574	890.8013746334551	746.6109134873392	834.6698592777865	719.1383707377221
BRDN0007692904	Runx3	845.470302527068	864.2555621175809	852.827603778743	638.2856693429708	720.3789656837328	734.1551812635679
BRDN0007692903	Runx3	821.699480951459	823.3953421320792	832.7858913832005	941.5963529472024	761.939290627025	859.2952689789487
BRDN0007692902	Runx3	540.3043498672221	585.0440588833195	584.9015538593852	543.2927629394477	415.6032494329227	452.17285027824295
BRDN0007694407	Rtp1	681.0019154093405	646.9534831037765	683.5278753848181	526.6273407633911	521.2357419971239	639.0487145998784
BRDN0007694406	Rtp1	953.4026815730767	905.7348763452871	950.9265118200826	766.6094200986072	815.6213770121109	750.8405262922853
BRDN0007694405	Rtp1	1080.6086997344441	1034.506478723838	961.4747815019471	1589.8812755958072	1603.5358707286937	1615.1413987798492
BRDN0007694404	Rtp1	936.6988610064326	822.7762478898746	946.1797904632436	956.5952329056533	973.2042757554274	859.2952689789487
BRDN0007694403	Rtp1	934.7714970948967	1058.0320599276117	935.1041072972859	1049.9215970915707	1078.8367683196286	959.4073391512534
BRDN0007694402	Rtp1	1396.6963812263268	1387.3901967804434	1326.9723259785512	1758.2020395739796	1823.4592568869484	1750.2926935124606
BRDN0007694401	Rrp36	434.2993347327493	476.08347225531503	458.32231767701154	234.98245268239918	247.63026945378314	296.99914151117065
BRDN0007694400	Rrp36	794.0739315527783	743.5321848876896	770.5511002602001	664.9503448246614	626.8682345613252	734.1551812635679
BRDN0007694399	Rrp36	969.4640475025424	946.5950963307889	937.7411747177521	1048.255054873965	942.0340320479582	1002.7892362259188
BRDN0007694398	Rrp36	875.0232158372847	847.5400175780576	826.984343058175	649.9514648662105	677.08696053447	727.4810432520809
BRDN0007694397	Rrp36	752.3143801361678	748.4849388253261	729.9402619850218	499.96266528170037	474.4803764359201	353.72931460880994
BRDN0007694396	Rrp36	740.1077420297739	802.3461378971239	714.6452709463183	433.30097657747365	406.9448484030702	398.7797461863471
BRDN0007695103	Rps3	322.51222786366884	345.45458715015053	306.95464774225627	13.332337740845343	12.12176144179358	6.67413801148698
BRDN0007695102	Rps3	804.9956603848149	736.1030539812348	643.4444505937331	513.2950030225458	486.6021378777137	482.20647132993435
BRDN0007695101	Rps3	601.9799950363699	604.8550746338658	609.1625741276736	513.2950030225458	389.62804634336504	512.2400923816258
BRDN0007695100	Rps3	398.32187505074637	466.1779643800419	452.5207693519861	89.99327975070607	110.82753318211273	66.7413801148698
BRDN0007695099	Rps3	332.1490474213482	391.2675610732888	399.7794209426637	138.32300406127044	138.53441647764092	130.14569122399612
BRDN0007695098	Rps3	460.6399748570728	432.74687530099504	414.54699849727393	288.31180364578057	218.19170595228445	285.3193999910684
BRDN0007695937	Rps25	743.9624698528456	717.5302267150977	705.6792417167335	421.63518105423395	547.2109450866816	568.9702654792651
BRDN0007695936	Rps25	1151.9211644612712	1188.660945032776	1095.9652199457191	1371.5642450894647	1383.6124845704387	1368.198292354831
BRDN0007695935	Rps25	665.5830041170536	589.996812820956	541.1262346796477	419.9686388366283	425.9933306687458	432.150436243782
BRDN0007695934	Rps25	472.20415832628805	401.7921631907665	400.83424791085014	259.9805859464842	289.1905943970754	280.3137964824532
