sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
BRDN0007696215	Unk	167.53/190.99/170.85/114.71	72.187/15.489/50.071/211.53	169.19	61.129	-1.4538	1149.8	2601.8	2.1292	0.016617	0.98338	0.033234	0.23227	False
BRDN0007691032	Btbd35f14	511.81/309.03/347.34/367.78	632.56/444.02/517.08/565.92	357.56	541.5	0.5974	8785.9	7464.1	2.129	0.98337	0.016626	0.033251	0.23227	True
BRDN0007696862	BRDN0007696862_NegCtrl	265.9/364.77/112.02/163.86	606.86/80.026/415.98/270.6	214.88	343.29	0.67338	12751	3641.1	2.128	0.98333	0.016671	0.033343	0.23239	True
BRDN0007692164	Mrpl47	86.071/203.29/213.56/181.16	155.39/92.934/54.886/49.45	192.22	73.91	-1.3671	3989.6	3112.9	2.1273	0.016698	0.9833	0.033395	0.23249	False
BRDN0007696767	BRDN0007696767_NegCtrl	75.312/184.43/128.94/196.64	50.164/54.211/131.92/54.944	156.69	54.578	-1.5045	3252.6	2335.9	2.1266	0.016728	0.98327	0.033456	0.23265	False
BRDN0007692347	Oaf	230.55/113.94/176.49/238.51	258.16/99.387/61.626/53.57	203.52	80.507	-1.3272	3570	3373.2	2.1234	0.016861	0.98314	0.033722	0.23398	False
BRDN0007696511	BRDN0007696511_NegCtrl	329.68/619.7/396.5/355.95	666.82/197.48/635.52/497.24	376.23	566.38	0.58889	20756	8020.1	2.1233	0.98314	0.016864	0.033727	0.23398	True
BRDN0007694154	Ndufb4	86.071/63.937/27.401/64.635	15.906/12.907/12.518/4.1208	64.286	12.713	-2.2513	611.79	672.37	2.1229	0.016881	0.98312	0.033762	0.23398	False
BRDN0007691584	Esco2	154.47/86.889/76.56/82.843	102.78/89.061/205.1/200.55	84.866	151.66	0.83017	1640.5	990.12	2.1227	0.98305	0.016947	0.033894	0.23412	True
BRDN0007696103	Tm9sf3	487.99/335.26/268.36/376.89	52.611/113.59/233.02/295.32	356.08	173.3	-1.0346	8653.8	7420.3	2.1222	0.016911	0.98309	0.033823	0.23398	False
BRDN0007692535	Phf6	280.5/214.76/178.1/222.13	208/64.537/106.88/71.427	218.45	89.155	-1.2834	1835.1	3726.4	2.122	0.016918	0.98308	0.033835	0.23398	False
BRDN0007691280	Cox4i2	251.3/193.45/161.99/140.2	73.411/11.617/213.77/59.065	177.72	66.238	-1.4103	2438.9	2787.9	2.1202	0.016995	0.983	0.03399	0.23421	False
BRDN0007691250	Cnot8	1218.1/688.56/955.8/520.72	314.44/598.9/385.16/706.03	822.18	492.03	-0.73952	94434	24250	2.12	0.017001	0.983	0.034003	0.23421	False
BRDN0007696496	BRDN0007696496_NegCtrl	461.86/541.83/222.43/535.29	932.32/548.57/911.87/412.08	498.58	730.22	0.5496	26942	11941	2.1198	0.98299	0.01701	0.03402	0.23421	True
BRDN0007695066	Naa50	185.97/380.35/275.62/293.14	462.49/166.51/544.04/417.58	284.38	440.03	0.62802	6348.8	5403.1	2.1176	0.98289	0.017106	0.034212	0.23527	True
BRDN0007695531	Ints13	345.82/339.36/481.12/324.09	630.11/413.04/626.85/314.55	342.59	519.95	0.60044	6518.1	7026.7	2.1158	0.98282	0.017183	0.034366	0.23607	True
BRDN0007692980	Setmar	135.25/132.79/163.6/201.19	310.77/330.43/185.84/159.34	149.43	248.31	0.72887	1119.3	2185.4	2.1152	0.98278	0.017219	0.034439	0.23611	True
BRDN0007691766	H2-K1	113.74/36.887/107.18/71.918	42.823/10.326/25.998/19.23	89.551	22.614	-1.9391	1326.8	1067.3	2.1148	0.017225	0.98277	0.03445	0.23611	False
BRDN0007691840	Ifne	115.27/284.44/414.23/146.57	244.7/63.246/36.59/112.64	215.5	87.941	-1.2835	19681	3655.9	2.1139	0.017262	0.98274	0.034523	0.23611	False
BRDN0007696683	BRDN0007696683_NegCtrl	302.02/325.43/293.35/208.47	261.83/130.37/77.033/144.23	297.68	137.3	-1.1108	2921.9	5763	2.1137	0.017269	0.98273	0.034539	0.23611	False
BRDN0007694841	Tmem121b	288.18/400.84/556.88/194.82	460.04/584.71/598.93/222.52	344.51	522.37	0.59911	24618	7082.4	2.1135	0.98272	0.017281	0.034561	0.23611	True
BRDN0007694493	Smtnl2	1038.2/486.09/798.65/708.26	373.17/225.88/515.16/604.38	753.45	444.16	-0.7611	52222	21428	2.1129	0.017305	0.9827	0.034609	0.23617	False
BRDN0007691156	Ccno	524.88/872.99/561.71/570.79	978.81/675.06/704.85/932.68	566.25	818.76	0.53121	31947	14297	2.1118	0.98265	0.017353	0.034706	0.23657	True
BRDN0007690998	B3gnt2	391.93/554.12/336.06/262.18	298.54/516.3/863.73/581.03	364	548.67	0.59068	16025	7654.4	2.1108	0.9826	0.017396	0.034792	0.2369	True
BRDN0007695678	Mrps18b	315.08/236.08/415.84/253.99	173.74/136.82/122.29/38.461	284.54	129.55	-1.129	7152.1	5407.4	2.1088	0.01748	0.98252	0.034959	0.23746	False
BRDN0007693279	T	149.09/346.74/144.26/150.21	325.45/264.6/232.06/190.93	149.65	248.33	0.72688	12958	2190	2.1088	0.98251	0.017495	0.03499	0.23746	True
BRDN0007692005	Lhx9	227.47/296.74/323.17/340.47	367.05/579.54/369.76/656.58	309.95	474.65	0.61322	2694.5	6100.8	2.1086	0.98251	0.017489	0.034979	0.23746	True
BRDN0007695011	H1f1	195.97/200.01/303.02/284.03	85.646/76.154/136.73/122.25	242.02	103.95	-1.2114	3123.9	4304.7	2.107	0.01756	0.98244	0.03512	0.23789	False
BRDN0007693010	Sik3	346.59/235.26/351.37/409.66	227.57/108.42/231.1/112.64	348.98	170.1	-1.0324	5542.2	7212.4	2.1067	0.017571	0.98243	0.035143	0.23789	False
BRDN0007696006	Slc43a3	301.25/571.34/680.18/626.33	327.9/283.96/345.68/583.78	598.83	336.79	-0.82842	32229	15476	2.1064	0.017584	0.98242	0.035168	0.23789	False
BRDN0007693743	Asrgl1	341.21/340.18/263.53/329.55	89.317/299.45/229.17/93.405	334.86	161.29	-1.0493	1728.5	6804.1	2.1048	0.017652	0.98235	0.035304	0.23855	False
BRDN0007693750	Baz1b	252.83/110.66/193.42/121.08	223.9/294.29/141.55/366.75	157.25	259.1	0.71687	4641.2	2347.6	2.1021	0.98222	0.017784	0.035568	0.23967	True
BRDN0007694313	Prss51	474.93/795.94/503.69/753.78	1134.2/1235.2/664.41/629.11	628.73	899.3	0.51567	27629	16581	2.1012	0.98219	0.017811	0.035622	0.23967	True
BRDN0007693436	Ube2d3	81.46/110.66/63.666/102.87	37.929/10.326/52.96/2.7472	92.165	24.127	-1.8905	461.17	1111	2.101	0.017819	0.98218	0.035639	0.23967	False
BRDN0007694736	Vmn2r14	358.12/247.55/430.35/406.02	165.17/118.75/218.58/230.77	382.07	191.88	-0.98992	7191	8196.6	2.101	0.01782	0.98218	0.035639	0.23967	False
BRDN0007692177	Mthfd1l	166.76/147.55/245.8/253.99	384.18/449.18/207.99/274.72	206.28	329.45	0.67285	2949.7	3437.7	2.1007	0.98216	0.017836	0.035671	0.23967	True
BRDN0007695641	Mid1ip1	640.92/665.61/552.04/513.44	670.49/773.16/1081.3/940.92	596.48	857.04	0.52215	5207.8	15390	2.1003	0.98215	0.017851	0.035702	0.23967	True
BRDN0007694326	Rap2b	830.74/502.48/946.13/1261.8	485.74/1186.2/465.08/600.26	888.43	543	-0.70928	98328	27068	2.0996	0.017882	0.98212	0.035764	0.23969	False
BRDN0007696764	BRDN0007696764_NegCtrl	226.7/57.38/218.4/163.86	37.929/77.445/72.218/273.35	191.13	74.831	-1.3412	6880.7	3088	2.0993	0.017895	0.98211	0.03579	0.23969	False
BRDN0007691191	Cdip1	163.69/210.67/332.84/233.96	453.92/277.51/426.57/189.56	222.31	352.04	0.66075	5307.9	3819.6	2.099	0.98209	0.01791	0.035821	0.23969	True
BRDN0007695917	Rpl24	165.23/126.24/147.48/167.51	100.33/5.163/60.663/50.823	156.35	55.743	-1.4715	396.3	2328.9	2.0979	0.017956	0.98204	0.035913	0.24005	False
BRDN0007696795	BRDN0007696795_NegCtrl	175.98/161.48/139.42/144.75	36.705/49.048/97.254/59.065	153.12	54.057	-1.485	283.53	2261.5	2.0971	0.017994	0.98201	0.035989	0.24012	False
BRDN0007694593	Terb2	293.56/182.8/322.36/519.81	521.22/576.96/420.79/285.71	307.96	471	0.61137	20321	6045.7	2.0969	0.982	0.018002	0.036004	0.24012	True
BRDN0007695593	Lamtor3	99.904/187.71/170.04/100.14	48.941/9.0352/40.442/167.58	135.09	44.691	-1.5746	2150.2	1897.2	2.0963	0.018026	0.98197	0.036051	0.24012	False
BRDN0007694909	Pramel50	124.5/150.83/148.29/177.52	299.76/531.79/195.47/103.02	149.56	247.62	0.72361	471.08	2188.1	2.0963	0.98196	0.018039	0.036078	0.24012	True
BRDN0007694741	Vmn2r50	259.75/604.13/411.01/633.61	380.51/258.15/293.69/206.04	507.57	275.92	-0.87698	31983	12247	2.0933	0.01816	0.98184	0.03632	0.24127	False
BRDN0007691779	H2-T23	219.79/238.54/212.76/248.53	99.105/99.387/95.328/46.702	229.16	97.216	-1.2286	273.29	3986.2	2.093	0.018176	0.98182	0.036352	0.24127	False
BRDN0007695196	Atic	70.701/319.69/45.13/389.63	45.27/18.07/109.77/115.38	195.19	77.521	-1.3211	30441	3180.7	2.0924	0.018203	0.9818	0.036406	0.24127	False
BRDN0007695273	Chordc1	591.74/531.99/411.81/398.74	1315.3/229.75/746.25/637.35	471.9	691.8	0.5509	8978.3	11047	2.0922	0.98179	0.018213	0.036425	0.24127	True
BRDN0007696547	BRDN0007696547_NegCtrl	218.25/245.91/480.32/284.03	398.87/360.12/423.68/765.1	264.97	411.27	0.63232	16427	4890.8	2.092	0.98178	0.018222	0.036445	0.24127	True
BRDN0007694559	Supt4a	326.61/84.43/296.57/128.36	220.23/41.304/107.85/67.307	212.47	87.576	-1.269	14523	3583.6	2.0905	0.018288	0.98171	0.036577	0.24183	False
BRDN0007695413	Flad1	242.84/165.58/376.36/260.36	736.56/72.282/333.17/451.92	251.6	392.54	0.63964	7705.4	4546.7	2.0902	0.9817	0.018304	0.036608	0.24183	True
BRDN0007693064	Slc35f2	406.53/368.05/465.81/473.39	195.76/211.68/245.54/271.97	436.17	228.61	-0.929	2594.1	9883.4	2.0879	0.018402	0.9816	0.036805	0.24263	False
BRDN0007693429	Tulp4	437.27/312.31/315.11/141.11	85.646/136.82/161.77/236.26	313.71	149.29	-1.0662	15021	6205.4	2.0879	0.018404	0.9816	0.036807	0.24263	False
BRDN0007694398	Rrp36	295.1/267.23/569.77/395.1	538.35/709.91/503.6/402.47	345.1	520.97	0.5928	20514	7099.4	2.0873	0.98157	0.018429	0.036858	0.2427	True
BRDN0007691886	Jak2	388.86/277.06/195.03/282.21	204.33/112.29/144.44/89.284	279.64	128.37	-1.1173	6366.9	5276.6	2.0837	0.018591	0.98141	0.037183	0.24435	False
BRDN0007694096	Lin7a	219.02/326.24/394.09/307.7	672.93/291.71/242.65/741.75	316.97	482.32	0.60408	5237.7	6296.7	2.0837	0.98141	0.018593	0.037187	0.24435	True
BRDN0007694336	Rem1	455.71/546.75/386.03/536.2	909.07/268.47/669.22/776.09	495.96	722.65	0.54217	5967.9	11852	2.0823	0.98134	0.018658	0.037315	0.24494	True
BRDN0007692369	Olfr1002	421.13/757.41/276.42/580.81	277.74/267.18/451.6/267.85	500.97	272.8	-0.87451	42977	12022	2.0811	0.018713	0.98129	0.037425	0.2454	False
BRDN0007695294	Cnot9	183.67/254.93/71.725/121.99	14.682/29.687/152.14/79.669	152.83	54.678	-1.4661	6301.6	2255.5	2.0803	0.01875	0.98125	0.0375	0.24563	False
BRDN0007696675	BRDN0007696675_NegCtrl	459.56/441.82/505.3/286.76	232.47/220.72/449.68/245.87	450.69	239.17	-0.91127	10004	10352	2.079	0.018806	0.98119	0.037613	0.24611	False
BRDN0007696106	Tmem161b	152.16/81.971/118.47/101.05	298.54/37.432/106.88/269.23	109.76	188.05	0.77138	907.27	1418.4	2.079	0.98116	0.018844	0.037688	0.24617	True
BRDN0007695691	Mrps33	10.759/27.05/34.654/13.655	102.78/37.432/51.997/4.1208	20.353	44.714	1.0982	128.76	137.4	2.0783	0.98035	0.01965	0.0393	0.25132	True
BRDN0007690907	Alg9	196.73/186.89/193.42/110.15	461.26/356.25/254.21/148.35	190.16	305.23	0.67986	2154.9	3065.9	2.0782	0.98115	0.018851	0.037701	0.24617	True
BRDN0007692430	Olfr473	305.86/568.06/577.02/397.83	686.39/153.6/368.79/120.88	482.94	261.2	-0.88419	18233	11415	2.0756	0.018966	0.98103	0.037932	0.24726	False
BRDN0007696102	Tm9sf3	124.5/109.84/164.4/143.84	46.494/33.559/46.22/43.955	134.17	45.087	-1.5523	564.35	1879	2.0754	0.018974	0.98103	0.037948	0.24726	False
BRDN0007693548	Vmn2r112	228.24/292.64/178.91/214.84	237.36/671.19/129.03/461.53	221.54	349.45	0.65511	2320.6	3800.9	2.0746	0.98099	0.019015	0.038029	0.24742	True
BRDN0007692554	Plagl2	258.98/228.7/298.99/182.98	265.5/968.06/427.53/333.79	243.84	380.66	0.64044	2401.2	4350.4	2.0743	0.98097	0.019026	0.038053	0.24742	True
BRDN0007691685	Gpc3	419.6/473.79/481.12/446.08	346.25/1502.4/707.74/640.1	459.93	673.92	0.55015	820.08	10653	2.0732	0.98092	0.019077	0.038154	0.24782	True
BRDN0007696268	Zbtb7a	915.27/1273/442.44/898.52	593.4/258.15/528.64/693.67	906.9	561.02	-0.69191	1.1663e+05	27870	2.0718	0.01914	0.98086	0.03828	0.24838	False
BRDN0007696107	Tmem161b	190.59/163.12/79.784/81.932	78.305/36.141/34.665/42.582	122.53	39.361	-1.6138	3251.6	1654.6	2.071	0.019178	0.98082	0.038355	0.24861	False
BRDN0007691569	Emc3	157.54/164.76/64.472/184.8	46.494/49.048/70.292/141.48	161.15	59.67	-1.4183	3310.8	2429.8	2.0699	0.019232	0.98077	0.038464	0.24902	False
BRDN0007692786	Reln	249.76/228.7/260.31/274.02	364.61/467.25/250.36/427.19	255.03	395.9	0.63244	369.83	4634.3	2.0693	0.98074	0.019262	0.038525	0.24902	True
BRDN0007691598	Etv5	513.35/720.53/504.49/424.23	698.63/1323/778.03/337.91	508.92	738.33	0.53594	17330	12293	2.0691	0.98073	0.019269	0.038539	0.24902	True
BRDN0007691792	Hdac7	239/212.31/129.75/221.22	319.34/406.58/211.84/365.38	216.76	342.36	0.65697	2701.8	3686	2.0687	0.98071	0.01929	0.038579	0.24902	True
BRDN0007694956	Odr4	434.97/391.82/214.37/164.77	128.47/175.54/159.84/94.779	303.1	144.16	-1.0669	17422	5911.4	2.0681	0.019317	0.98068	0.038633	0.24902	False
BRDN0007692224	Ndufa7	465.71/407.4/476.29/496.15	194.54/240.08/282.13/267.85	471	253.97	-0.88847	1577.8	11017	2.0678	0.019332	0.98067	0.038663	0.24902	False
BRDN0007695120	Uqcr11	282.04/330.34/122.5/355.95	680.27/172.96/306.2/626.36	306.19	466.28	0.60517	12462	5996.7	2.0674	0.98065	0.01935	0.0387	0.24902	True
BRDN0007693098	Slitrk3	408.07/441.82/400.53/426.05	140.7/72.282/295.61/355.76	417.06	218.16	-0.93173	349.36	9276.9	2.0652	0.019451	0.98055	0.038902	0.25006	False
BRDN0007694032	H2al1b	227.47/367.23/217.59/311.34	381.74/449.18/519.97/344.77	269.41	415.46	0.62303	5257	5006.6	2.0641	0.98049	0.019506	0.039011	0.2505	True
BRDN0007691098	Car11	656.29/509.86/2518.4/586.27	661.92/1107.5/569.08/1526.1	621.28	884.69	0.50924	1.2047e+06	16304	2.0629	0.98044	0.019559	0.039118	0.25093	True
BRDN0007694560	Supt4a	229.78/253.29/138.61/309.52	462.49/831.24/290.8/157.96	241.53	376.64	0.63883	5163.7	4292.6	2.0622	0.9804	0.019598	0.039196	0.25117	True
BRDN0007692238	Ndufb5	49.183/109.02/115.24/54.621	132.14/63.246/206.06/157.96	81.822	145.05	0.8184	1220.7	940.91	2.0614	0.98029	0.01971	0.03942	0.25158	True
BRDN0007690833	Abcg3	348.13/271.32/203.09/211.2	299.76/369.15/383.24/407.96	241.26	376.19	0.63873	4894.8	4285.8	2.0611	0.98035	0.019649	0.039299	0.25132	True
BRDN0007696895	BRDN0007696895_NegCtrl	172.14/140.99/156.34/171.15	138.26/41.304/65.478/57.691	163.75	61.584	-1.3964	232.62	2484.9	2.0598	0.019711	0.98029	0.039422	0.25158	False
BRDN0007693537	Vmn1r220	270.51/363.95/328.81/123.81	178.63/95.515/106.88/326.92	299.66	142.76	-1.0645	12252	5817	2.0581	0.019793	0.98021	0.039585	0.2519	False
BRDN0007691066	C2	250.53/316.41/382.8/296.78	220.23/144.56/100.14/149.72	306.59	147.14	-1.054	3048	6007.8	2.0579	0.019798	0.9802	0.039597	0.2519	False
BRDN0007696570	BRDN0007696570_NegCtrl	193.66/155.75/246.61/205.74	55.058/320.1/88.587/75.548	199.7	82.068	-1.2727	1401.7	3284.5	2.0576	0.019816	0.98018	0.039633	0.2519	False
BRDN0007696739	BRDN0007696739_NegCtrl	490.3/374.61/602.81/465.19	212.89/100.68/496.86/306.31	477.75	259.6	-0.87741	8864.8	11241	2.0575	0.019817	0.98018	0.039635	0.2519	False
BRDN0007695727	Nprl2	391.93/375.43/397.31/644.53	767.14/1284.3/402.5/358.51	394.62	584.82	0.56634	20947	8579.5	2.0534	0.97998	0.020016	0.040032	0.254	True
BRDN0007693752	Baz1b	182.13/87.709/116.86/74.649	25.694/14.198/34.665/421.7	102.28	30.179	-1.7279	2521.5	1285.1	2.0533	0.020024	0.97998	0.040047	0.254	False
BRDN0007690964	Ash2l	116.04/140.99/246.61/168.42	255.71/450.47/250.36/71.427	154.7	253.04	0.70623	3438.9	2294.5	2.0528	0.97994	0.020057	0.040114	0.25416	True
BRDN0007692982	Setmar	697.79/632.82/1016.2/610.85	805.07/1086.8/1075.6/582.41	665.3	940.32	0.49851	42744	17964	2.0519	0.97991	0.020089	0.040178	0.25431	True
BRDN0007692831	Rnf31	348.13/263.95/315.11/335.92	91.764/101.97/217.62/228.02	325.51	159.79	-1.0219	1506.2	6537.5	2.0502	0.020173	0.97983	0.040346	0.25511	False
BRDN0007695350	Dph2	62.248/93.447/207.92/148.39	234.91/169.09/195.47/211.53	120.92	203.5	0.74621	4173.7	1624.2	2.0491	0.97975	0.020251	0.040502	0.25584	True
BRDN0007692714	Ptpn7	122.96/154.11/302.21/199.37	302.21/633.76/266.73/230.77	176.74	284.47	0.68358	6553.5	2766.2	2.0483	0.97973	0.020274	0.040548	0.25587	True
BRDN0007696610	BRDN0007696610_NegCtrl	215.95/284.44/415.84/359.59	571.38/429.82/233.02/542.57	322.02	486.2	0.5929	7626.2	6438.5	2.0461	0.97963	0.020374	0.040748	0.25659	True
BRDN0007695244	Cdc7	145.24/131.15/65.278/151.12	177.41/280.09/52.96/291.2	138.2	228.75	0.72292	1861.2	1958.6	2.0461	0.97961	0.020393	0.040787	0.25659	True
BRDN0007693116	Smc4	342.75/281.16/298.18/391.45	81.975/139.4/302.35/174.45	320.46	156.92	-1.0254	2525.7	6394.8	2.0457	0.020393	0.97961	0.040786	0.25659	False
BRDN0007691786	Hccs	189.82/277.06/196.64/205.74	298.54/339.47/224.36/346.15	201.19	319	0.66237	1975.8	3319	2.045	0.97957	0.020435	0.040869	0.25666	True
BRDN0007694996	Vmn1r260	526.42/204.93/365.07/253.08	149.27/6.4537/150.21/427.19	309.08	149.74	-1.0405	21452	6076.6	2.0447	0.020441	0.97956	0.040881	0.25666	False
BRDN0007693269	Syngr3	348.89/424.61/390.86/261.27	587.29/693.13/514.19/208.79	369.88	550.74	0.57304	5223.8	7829.7	2.044	0.97952	0.020479	0.040957	0.25688	True
BRDN0007692925	Sap18b	65.322/324.61/91.873/100.14	110.12/222.01/62.589/263.73	96.006	166.06	0.78424	17744	1176.2	2.0427	0.97941	0.020595	0.041189	0.25808	True
BRDN0007693799	Cenpt	281.27/470.51/387.64/520.72	573.83/685.38/329.31/686.8	429.08	629.61	0.55215	11227	9656.9	2.0406	0.97936	0.020645	0.041289	0.25844	True
BRDN0007694351	Rerg	268.2/855.78/679.37/318.63	303.43/561.47/248.43/215.66	499	275.93	-0.8524	81876	11955	2.0402	0.020665	0.97933	0.041331	0.25844	False
BRDN0007694512	Snx27	309.7/400.02/196.64/251.26	561.59/438.85/395.75/418.95	280.48	428.9	0.61097	7675.5	5299	2.0389	0.97927	0.020731	0.041463	0.25901	True
BRDN0007695041	Hsp90aa1	636.31/599.21/765.6/518.9	660.7/1093.3/587.37/1304.9	617.76	876.98	0.50481	10773	16173	2.0383	0.97924	0.020759	0.041518	0.25909	True
BRDN0007695466	Gm7735	171.37/286.9/164.4/142.93	320.56/222.01/209.91/322.8	167.89	271.28	0.68904	4937	2573.7	2.0381	0.97922	0.02078	0.041559	0.25909	True
BRDN0007691134	Ccdc162	387.32/353.3/387.64/513.44	194.54/198.77/204.14/214.28	387.48	201.46	-0.94023	5678.5	8361	2.0346	0.020944	0.97906	0.041889	0.26088	False
BRDN0007693677	Zscan4c	197.5/738.56/403.76/484.31	122.35/356.25/81.847/376.37	444.03	239.3	-0.88909	50256	10136	2.0336	0.020994	0.97901	0.041987	0.26123	False
BRDN0007696566	BRDN0007696566_NegCtrl	134.49/354.12/235.32/230.32	381.74/411.75/332.2/343.4	232.82	362.57	0.63682	8131.5	4076.1	2.0322	0.97893	0.021068	0.042136	0.26189	True
BRDN0007692538	Pkn1	696.25/497.56/564.13/287.67	314.44/139.4/283.09/396.97	530.85	298.77	-0.82716	29569	13049	2.0317	0.021093	0.97891	0.042186	0.26194	False
BRDN0007692917	Sap18	85.302/81.151/57.219/215.75	110.12/293/138.66/153.84	83.227	146.25	0.80592	6082.9	963.53	2.0304	0.97876	0.021238	0.042476	0.26269	True
BRDN0007693037	Slc25a13	421.9/371.33/358.63/288.58	152.94/136.82/396.72/221.15	364.98	187.04	-0.96068	3052.3	7683.6	2.0302	0.021168	0.97883	0.042336	0.26235	False
BRDN0007694477	Slc22a23	720.84/450.02/679.37/457	210.44/770.57/328.35/321.42	568.19	324.89	-0.80453	20664	14367	2.0299	0.021185	0.97882	0.042369	0.26235	False
BRDN0007691095	Capzb	200.58/363.95/576.22/489.77	188.42/456.92/162.73/267.85	426.86	228.14	-0.90094	27143	9586.6	2.0298	0.02119	0.97881	0.042379	0.26235	False
BRDN0007696468	Lig4	252.83/189.35/95.902/158.4	249.6/326.56/309.09/107.14	173.88	279.35	0.68086	4264.4	2703.6	2.0284	0.97873	0.02127	0.042539	0.26282	True
BRDN0007695260	Cep164	541.02/278.7/547.21/354.13	239.81/245.24/532.49/218.4	447.57	242.53	-0.88127	18636	10251	2.0254	0.021416	0.97858	0.042831	0.26436	False
BRDN0007693576	Wipi2	165.99/153.29/113.63/156.58	61.176/10.326/55.849/101.65	154.93	58.512	-1.3897	611.2	2299.3	2.0224	0.021567	0.97843	0.043135	0.26556	False
BRDN0007695205	Atp6v0b	169.84/243.45/251.44/124.72	576.28/240.08/329.31/321.42	206.65	325.37	0.65238	3809.4	3446.3	2.0224	0.97843	0.021573	0.043147	0.26556	True
BRDN0007695245	Cdc7	133.72/218.04/87.843/200.28	91.764/38.722/246.5/9.6152	167	65.243	-1.3426	3695.4	2554.5	2.0222	0.021577	0.97842	0.043155	0.26556	False
BRDN0007693967	Garem1	145.24/109.84/118.47/243.07	100.33/352.37/82.81/336.53	131.86	218.43	0.7239	4403.6	1833.8	2.0217	0.97837	0.021626	0.043252	0.2659	True
BRDN0007691524	Edem3	673.97/555.76/705.97/663.65	779.38/979.67/1453/901.08	668.81	940.38	0.49103	4737.7	18098	2.0187	0.97824	0.021761	0.043521	0.26712	True
BRDN0007694404	Rtp1	430.35/188.53/379.58/282.21	568.93/712.49/387.09/423.07	330.89	496	0.58252	11633	6690.5	2.0185	0.97823	0.021768	0.043537	0.26712	True
BRDN0007695850	Psmb7	76.081/17.214/48.354/79.201	88.093/314.94/138.66/39.834	62.217	113.38	0.85539	899.38	642.46	2.0183	0.97807	0.021932	0.043865	0.26833	True
BRDN0007696907	BRDN0007696907_NegCtrl	471.85/590.19/536.73/582.63	791.61/436.27/805.95/982.13	559.68	798.78	0.51243	3232.6	14063	2.0163	0.97811	0.021886	0.043772	0.26829	True
BRDN0007696404	Egfl6	606.34/562.32/349.76/491.59	611.76/1187.5/900.32/469.77	526.96	756.04	0.51994	13400	12914	2.0159	0.97809	0.021907	0.043814	0.26829	True
BRDN0007693626	Zfp965	548.7/216.4/104.77/269.47	102.78/100.68/118.44/256.86	242.93	110.61	-1.1281	37997	4327.6	2.0136	0.022026	0.97797	0.044052	0.26922	False
BRDN0007696178	Tti1	146.78/263.95/365.88/111.97	265.5/974.51/207.99/380.49	205.36	323	0.65078	13783	3416.3	2.0125	0.97791	0.022086	0.044172	0.26968	True
BRDN0007693781	Ccdc88c	657.06/559.04/707.58/495.23	313.22/605.36/262.87/396.97	608.05	355.1	-0.7743	9145.7	15814	2.0115	0.022136	0.97786	0.044271	0.27002	False
BRDN0007695638	Mid1ip1	399.62/345.1/246.61/355.95	144.37/78.735/309.09/214.28	350.52	179.33	-0.963	4422.6	7257.5	2.0099	0.02222	0.97778	0.04444	0.27079	False
BRDN0007691734	Gspt1	239.77/192.63/120.88/222.13	143.15/21.943/102.07/76.922	207.38	89.495	-1.2033	2988.5	3463.5	2.007	0.022376	0.97762	0.044752	0.27226	False
BRDN0007692706	Ptpn2	154.47/165.58/101.54/241.24	88.093/18.07/85.699/38.461	160.02	62.08	-1.352	3359.5	2406	2.0068	0.022384	0.97762	0.044769	0.27226	False
BRDN0007693913	Farsb	165.23/477.07/92.678/193.91	148.05/63.246/65.478/81.043	179.57	73.26	-1.2819	32157	2828.7	2.0055	0.022456	0.97754	0.044913	0.27267	False
BRDN0007692845	Rpl13a	216.71/231.16/75.755/121.08	102.78/2.5815/77.995/56.318	168.9	67.157	-1.3177	5708.4	2595.4	2.0054	0.022463	0.97754	0.044926	0.27267	False
BRDN0007694944	Pramel17	580.98/835.29/564.94/540.75	1085.3/1876.7/364.94/543.95	572.96	814.6	0.50692	23327	14538	2.0041	0.97747	0.022527	0.045054	0.27302	True
BRDN0007691871	Irf3	422.67/190.17/274.81/182.98	340.14/231.04/637.44/380.49	232.49	360.31	0.62987	14067	4068	2.004	0.97746	0.022536	0.045071	0.27302	True
BRDN0007693798	Cenpt	63.016/79.512/71.725/77.38	47.717/210.39/169.47/94.779	74.553	132.13	0.81723	57.892	826.44	2.0027	0.97729	0.022714	0.045429	0.27465	True
BRDN0007695153	Aebp2	646.3/405.76/532.7/592.64	264.28/384.64/757.81/254.12	562.67	324.46	-0.79237	11138	14170	2.0012	0.022686	0.97731	0.045372	0.27458	False
BRDN0007693669	Zfpm2	491.83/476.25/261.11/342.29	232.47/200.07/245.54/206.04	409.27	219.25	-0.89742	12580	9033.1	1.9995	0.02278	0.97722	0.045559	0.27517	False
BRDN0007692116	Med15	99.904/93.447/157.96/123.81	48.941/24.524/20.221/133.24	111.86	36.732	-1.5806	916.61	1456.4	1.9981	0.022855	0.97714	0.045711	0.27582	False
BRDN0007695737	Paf1	33.814/51.642/107.18/26.4	89.317/15.489/74.144/123.62	42.728	81.73	0.91987	1526.7	381.41	1.9971	0.97676	0.023241	0.046482	0.27801	True
BRDN0007692433	Olfr473	338.9/292.64/365.07/380.53	534.68/515.01/216.65/530.21	351.99	522.61	0.56887	1559.9	7300.3	1.9969	0.97708	0.022918	0.045836	0.27631	True
