sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2473_SP	AR2474_SP	AR2475_SP	AR2476_SP
BRDN0007696377	Slc30a7	665.2331773431679	636.7685831256457	671.9665936019816	348.0813355725426	842.3790834255866	2296.689693997484	458.06554306136917
BRDN0007693063	Slc28a2	817.3990010088548	775.2410227341151	831.139591479067	1167.4777714855468	976.8880015854786	634.2323004344516	668.8567664170434
BRDN0007693062	Slc28a2	482.6341889443435	459.0736544655164	440.20371207765385	376.1872819231206	711.9461930887215	1009.0059325093549	532.0451551044664
BRDN0007693061	Slc28a2	520.5861355527267	483.63034326307746	496.7596856823326	797.7764771817903	944.2797790012623	739.9376838401936	289.8379321140522
BRDN0007693060	Slc28a2	422.1258967102233	341.4061873105363	402.30537924977637	639.9507784439294	259.507104732721	1230.0262796304517	466.1728978058182
BRDN0007693059	Slc28a2	358.0372321545575	395.29447661629536	383.9392641101127	542.6609641534671	634.501664451208	144.14370464419355	926.2652795532996
BRDN0007693058	Slc28a2	583.6006884119288	616.9868060387215	593.5461972119889	473.47709621358285	2297.5210162462367	855.2526475555484	1321.4988233451888
BRDN0007693057	Slc26a1	502.6842739449988	537.5186325688364	529.9936083160097	384.83526541560616	252.71372502767596	278.6778289787742	442.8642529155273
BRDN0007693056	Slc26a1	559.6121938575734	601.9799406624343	574.5970307980501	430.23717875115517	497.27539440929786	1076.272994676645	937.412892326917
BRDN0007693055	Slc26a1	516.2896887668719	458.05045909895136	536.6986979701727	726.4306133687846	490.48201470425283	134.53412433458064	375.9785762738229
BRDN0007693054	Slc26a1	577.8720926974559	565.1449074660926	528.8275057674597	352.4053273187854	489.1233387632438	374.7736320749032	259.4353518223684
BRDN0007693053	Slc26a1	537.0558482318363	498.9782737615531	480.14272436549396	555.6329393921953	283.9632716708832	643.8418807440645	465.159478462762
BRDN0007693052	Slc26a1	544.9326673392366	567.532363321411	543.6953132614732	389.1592571618489	258.14842879171204	528.5269170287097	380.0322536460474
BRDN0007693051	Slc25a53	483.7083006408072	501.02466449468324	456.5291477573549	553.470943519074	644.012396038271	96.09580309612903	443.8776722585834
BRDN0007693050	Slc25a53	417.4714126922141	398.70512783817884	375.1934949959871	773.9945225774551	548.9050801676402	413.21195331335485	764.1181846643193
BRDN0007693049	Slc25a53	629.0714168955576	669.1697697335388	651.8513246394928	1173.9637591049109	638.577692274235	941.7388703420645	645.5481215267525
BRDN0007693048	Slc25a53	563.908640643428	578.1053821092498	600.5428125032894	449.6951416092476	444.28703270994646	711.1089429113549	562.4477353961502
BRDN0007693047	Slc25a53	590.4033958228654	621.42065262717	601.4173894147019	408.6172200199414	603.2521178080007	1018.6155128189678	683.0446372198293
BRDN0007693046	Slc25a53	467.9546624260067	500.0014691281182	505.79698043359565	1809.5905458025975	658.9578313893701	1268.4646008689033	669.8701857600996
BRDN0007693045	Slc25a38	259.93503054420876	271.487837261925	261.2069708752171	183.76964921531754	277.16989196583813	115.31496371535485	278.69031934043477
BRDN0007693044	Slc25a38	530.6111780530542	471.0109337421086	515.1258008219962	1001.0040892552003	495.9167184682889	240.23950774032258	520.897542330849
BRDN0007693043	Slc25a38	476.9055932298706	496.93188302842304	495.302057496645	661.5707371751431	415.75483794875726	355.55447145567746	497.58889744055807
BRDN0007693042	Slc25a38	690.2957835939869	638.8149738587758	708.9903495184465	572.9289063771664	558.4158117547033	1047.4442537478064	584.742960943385
BRDN0007693041	Slc25a38	419.2615988529869	384.3803927062682	415.42403292096475	538.3369724072244	941.5624271192444	749.5472641498064	454.01186568914466
BRDN0007693040	Slc25a38	622.98478394893	638.1328436143991	626.780119845666	207.55160381965277	589.6653583979106	336.33531083645164	573.5953481697676
BRDN0007693039	Slc25a13	559.9702310897279	562.4163864885859	580.7190691779381	447.53314573612624	509.503477878379	297.896989598	571.5685094836554
BRDN0007693038	Slc25a13	533.4754759102907	503.41212035000166	488.59696784248206	739.4025886075129	426.62424547682934	509.3077564094839	494.54863941138973
BRDN0007693037	Slc25a13	505.90660903438976	508.1870320606385	521.8308904761592	233.49555429710935	379.07058754151393	461.2598548614194	388.13960839049645
BRDN0007693036	Slc25a13	576.081906536683	530.0151998806928	556.522441295524	1022.6240479864141	785.3146939032081	317.1161502172258	407.39457590856284
BRDN0007693035	Slc25a13	409.5945935848138	459.4147195877048	415.13250728382724	311.32740572947915	120.92215874980194	663.0610413632903	289.8379321140522
BRDN0007693034	Slc25a13	413.89104037066846	407.2317558928875	440.78676335192887	233.49555429710935	520.372885406451	778.3760050786452	312.13315766128693
BRDN0007696341	Slc22a27	556.3898587681824	563.0985167329626	564.393633498237	1037.7580190982637	940.2037511782353	249.8490880499355	543.1927678780838
BRDN0007694479	Slc22a23	365.9140512619578	324.0118660789306	368.48840534182415	566.4429187578023	544.8290523446133	1960.3543831610323	716.4874755406814
BRDN0007694478	Slc22a23	566.41490126851	452.5934171439378	462.3596605001053	207.55160381965277	580.1546268108475	211.41076681148388	582.7161222572727
BRDN0007694477	Slc22a23	678.4805549328865	702.2530865858085	615.4106199973029	484.2870755791898	644.012396038271	682.2802019825161	544.2061872211399
BRDN0007694476	Slc22a23	598.6382521624201	527.286678903186	576.0546589837378	1171.8017632317894	595.1000621619467	624.6227201248387	784.3865715254419
BRDN0007694475	Slc22a23	489.07885912312554	507.1638366940735	496.468160045195	404.2932282736986	546.1877282856223	653.4514610536775	619.1992186072932
BRDN0007694474	Slc22a23	405.2981467989591	373.8073739184294	398.8070716041261	227.0095666777452	623.6322569231359	547.7460776479355	388.13960839049645
BRDN0007694473	Slc22a20	639.0964593958852	599.2514196849274	616.8682481829904	886.418307979767	778.521314198163	1095.492155295871	1068.1439875811573
BRDN0007694472	Slc22a20	652.7018742177584	589.7015962636536	653.6004784623178	2577.0990807606886	865.4765744227398	605.403559505613	1219.1434696965202
BRDN0007694471	Slc22a20	527.3888429636633	453.9576776326912	511.044441902071	209.71359969277412	523.0902372884691	1354.9508236554193	313.1465770043431
BRDN0007694470	Slc22a20	327.96210465357467	340.04192682178297	360.3256875019736	376.1872819231206	422.5482176538023	355.55447145567746	244.23406167652647
BRDN0007694469	Slc22a20	572.5015342151374	548.4327164788635	532.908864687385	471.31510034046147	558.4158117547033	912.9101294132258	256.3950937932
BRDN0007694468	Slc22a20	692.0859697547597	664.7359231450903	692.6649138387454	1122.0758581499977	673.9032667404692	1114.7113159150967	841.138054736585
BRDN0007696441	Slc22a18	590.4033958228654	572.6483401542363	511.3359675392085	962.0881635390153	408.9614582437122	1239.6358599400646	931.3323762685802
BRDN0007694467	Slc16a14	378.08731715521276	393.5891510053536	411.9257252753145	2017.1421496222501	487.7646628222348	1393.389144893871	552.3135419655889
BRDN0007694466	Slc16a14	401.359737245259	379.60548099563135	390.9358794014131	512.3930219297678	235.05093779455882	836.0334869363226	208.76438466956205
BRDN0007694465	Slc16a14	555.6737843038733	523.1938974369258	545.7359927214358	1329.6274619696505	811.1295367823793	3161.5519218626455	1375.2100485271635
BRDN0007694464	Slc16a14	356.96312045809384	377.2180251403129	373.1528155360245	386.99726128872754	498.6340703503069	230.6299274307097	269.56954525292963
BRDN0007694463	Slc16a14	304.3316473313739	366.9860714746624	381.315533375875	151.3397111184968	561.1331636367214	326.72573052683873	269.56954525292963
BRDN0007694462	Slc16a14	416.03926376359584	391.8838253944119	442.2443915376165	218.36158318525966	115.4874549857659	1297.293341797742	216.87173941401107
BRDN0007694461	Slc10a6	527.3888429636633	513.9851391378404	485.3901858339693	1331.7894578427718	543.4703764036042	2123.7172484244516	572.5819288267114
BRDN0007694460	Slc10a6	710.3458685946421	666.7823138782203	709.864926429859	534.0129806609816	1016.2896038747399	2114.107668114839	904.9834733491209
BRDN0007694459	Slc10a6	462.5841039436883	462.14324056521156	431.1664173263908	458.34312510173316	648.088423861298	586.1843988863872	910.0505700644015
BRDN0007694458	Slc10a6	761.9032300248984	748.6379432034239	717.4445929954345	594.5488651083803	775.8039623161451	1047.4442537478064	1062.0634715228205
BRDN0007694457	Slc10a6	338.7032216182114	363.23435513059064	263.24765033517974	142.69172762601127	228.25755808951376	586.1843988863872	371.9248989015984
BRDN0007694456	Slc10a6	518.0798749276447	549.4559118454287	566.1427873210621	268.08748826705147	350.5383927803247	739.9376838401936	436.7837368571905
BRDN0007693033	Skor1	567.4890129649737	519.442181092854	567.0173642324746	655.084749555779	804.3361570773343	1412.6083055130969	788.4402488976664
BRDN0007693032	Skor1	522.3763217134995	491.81590619559785	456.8206733944925	529.6889889147388	467.3845237070996	355.55447145567746	696.2190886795589
BRDN0007693031	Skor1	491.943156980362	435.19909591233204	441.07828898906644	1336.1134495890146	544.8290523446133	48.047901548064516	160.12025620286798
BRDN0007693030	Skor1	562.8345289469644	523.1938974369258	538.7393774301353	112.4237854023119	417.11351388976624	422.82153362296776	328.347867150185
BRDN0007693029	Skor1	446.47242849673324	442.7025286004757	488.59696784248206	1474.4811854687832	1207.8629115570104	816.8143263170969	758.0376686059826
BRDN0007693028	Skor1	350.16041304715725	324.6939963233073	321.8443033998211	216.19958731213828	183.42125203621643	278.6778289787742	91.20774087505139
BRDN0007696382	Skint7	698.8886771656963	677.6963977882475	755.342925823312	1273.4155692684944	880.4220097738388	538.1364973383226	507.7230908711194
BRDN0007693027	Skil	451.8429869790516	451.57022177737275	424.1698020350903	332.94736446069294	817.9229164874243	1230.0262796304517	357.73702809881263
BRDN0007693026	Skil	524.8825823385813	566.1681028326577	555.0648131098363	1115.5898705306336	1134.4944107425238	1893.087320993742	935.3860536408047
BRDN0007693025	Skil	538.1299599283	528.9920045141278	515.1258008219962	756.698555592484	789.3907217262351	1374.1699842746452	1368.1161131257707
BRDN0007693024	Skil	738.6308099348522	704.640542441127	678.6716832561445	1586.904970871095	1100.5275122172986	3161.5519218626455	1876.8526233399461
BRDN0007693023	Skil	548.5130396607822	535.4722418357063	561.4783771268618	1124.237854023119	461.9498199430636	451.6502745518065	465.159478462762
BRDN0007693022	Skil	492.3011942125166	524.2170928034909	504.9224035221831	605.3588444739872	569.2852192827754	297.896989598	726.6216689712427
BRDN0007695985	Siva1	452.91709867551526	387.7910439281517	458.27830158018	153.5017069916182	345.1036890162887	96.09580309612903	264.502448537649
BRDN0007695984	Siva1	422.48393394237786	400.0693883269322	413.0918278238646	447.53314573612624	557.0571358136943	442.0406942421936	303.0123835737818
BRDN0007695983	Siva1	400.2856255487953	343.1115129214781	358.5765336791485	60.53588444739872	105.97672339870283	9.609580309612904	124.65057919590356
BRDN0007695982	Siva1	571.0693852865193	613.9172199390264	609.87163289169	198.90362032716723	201.08403926933357	1105.101735605484	385.09935036132805
BRDN0007695981	Siva1	506.26464626654433	557.3004096557606	504.6308778850456	166.47368223034647	345.1036890162887	336.33531083645164	258.42193247931226
BRDN0007695980	Siva1	700.3208260943145	608.8012431062011	651.8513246394928	572.9289063771664	523.0902372884691	1028.2250931285807	337.4686412376901
BRDN0007694827	Sirpb1c	327.2460301892656	287.176832882589	304.64429080870747	82.15584317861254	455.15644023801855	288.2874092883871	190.52283649455177
BRDN0007694826	Sirpb1c	367.70423742273056	374.83056928499445	370.23755916464927	3943.4804725734025	529.8836169935141	903.300549103613	315.17341569045533
BRDN0007694825	Sirpb1c	575.3658320723739	587.3141404083352	578.6783897179754	425.9131870049124	304.34341078601835	288.2874092883871	474.28025255026716
BRDN0007694824	Sirpb1c	537.7719226961453	549.1148467232402	548.068197818536	1199.9077095823675	1588.2921750395333	1085.882574986258	1032.6743105741928
BRDN0007694823	Sirpb1c	618.6883371630754	581.174968208945	598.7936586804642	324.2993809682074	441.56968082792844	989.7867718901291	694.1922499934466
BRDN0007694822	Sirpb1c	403.5079606381863	412.3477327257127	414.54945600955216	1029.1100356057782	2656.211464672616	1085.882574986258	805.6683777296205
BRDN0007693021	Sipa1	482.27615171218895	446.45424494454755	432.62404551207834	307.0034139832364	205.1600670923606	884.0813884843872	486.4412846669407
BRDN0007693020	Sipa1	659.8626188608495	622.4438479937351	605.4987483346272	1275.5775651416159	2141.2732830302007	1585.580751086129	1090.439213128392
BRDN0007693019	Sipa1	363.40779063687586	364.25755049715565	381.02400773873745	1498.2631400731184	1508.1302945200018	787.9855853882581	1204.9555988937343
BRDN0007693018	Sipa1	545.6487418035457	508.52809718282685	483.9325576482817	2544.6691426638677	1148.0811701526138	1402.998725203484	2395.723326984683
BRDN0007693017	Sipa1	587.5390979656289	523.8760276813025	606.0817996089022	2146.861902009533	1940.1892437608672	365.1640517652903	1556.6121109342102
BRDN0007693016	Sipa1	330.46836527865656	320.9422799792355	324.46803413405877	4395.337610055772	1547.5318968092631	432.4311139325807	526.9780583891858
BRDN0007693015	Sik3	581.0944277868468	503.41212035000166	562.3529540382743	259.43950477456593	355.97309654436077	249.8490880499355	553.3269613086451
BRDN0007693014	Sik3	460.7939177829155	452.5934171439378	434.95625060917854	88.6418307979767	339.66898525225264	663.0610413632903	295.91844817238893
BRDN0007693013	Sik3	407.0883329597319	442.7025286004757	436.9969300691412	389.1592571618489	154.8890572750272	422.82153362296776	109.44928905006165
BRDN0007693012	Sik3	376.29713099443995	409.61921174820594	399.0985972412637	332.94736446069294	263.583132555748	192.19160619225806	182.41548175010277
BRDN0007693011	Sik3	397.4213276915588	391.8838253944119	392.97655886137574	7225.390207971662	946.9971308832804	201.80118650187097	825.9367645907431
BRDN0007693010	Sik3	574.2917203759102	547.4095211122985	532.6173390502474	404.2932282736986	413.03748606673923	134.53412433458064	248.28773904875098
BRDN0007693009	Siglec1	529.8951035887451	547.0684559901102	493.84442931095737	1031.2720314788996	627.7082847461629	970.5676112709033	672.910443789268
BRDN0007693008	Siglec1	521.3022100170357	516.0315298709705	558.8546463926241	339.4333520800571	1145.3638182705959	124.92454402496774	423.60928539746084
BRDN0007693007	Siglec1	477.9797049263343	447.47744031111256	408.13589199252675	611.8448320933513	1164.385281444722	76.87664247690323	283.7574160557154
BRDN0007693006	Siglec1	623.7008584132392	593.7943777299139	600.2512868661519	1411.783305148263	296.1913551399643	1258.8550205592903	710.4069594823446
BRDN0007693005	Siglec1	640.5286083245034	574.353665765178	633.1936838626915	488.61106732543254	612.7628493950638	624.6227201248387	950.5873437866467
BRDN0007693004	Siglec1	412.1008542098957	384.72145782845655	404.929109984014	1312.3314949846795	1900.7876414716059	903.300549103613	356.7236087557565
BRDN0007696423	Shpk	714.2842781483422	720.6706031839793	700.8276316785959	499.42104669103946	637.2190163332259	951.3484506516775	475.29367189332334
BRDN0007693003	Shoc2	294.66464206320086	259.2094928631445	291.5256371375191	172.95966984971062	286.68062355290124	67.26706216729032	180.38864306399051
BRDN0007693002	Shoc2	438.9536466214875	451.57022177737275	454.77999393452984	255.11551302832316	320.6475220781265	28.828740928838712	215.85832007095493
BRDN0007693001	Shoc2	421.0517850137596	436.56335640108546	444.5765966347166	235.65755017023073	96.46599181163975	144.14370464419355	117.55664379451068
BRDN0007693000	Shoc2	452.5590614433607	417.46370955853797	434.08167369776595	2082.0020258158916	233.6922618535498	643.8418807440645	218.8985781001233
BRDN0007692999	Shoc2	334.0487376002022	348.2274897543033	336.12905961955954	108.09979365606914	180.7039001541984	201.80118650187097	164.1739335750925
BRDN0007692998	Shoc2	225.20541902521668	223.73872015555628	237.59339426707808	51.88790095491319	25.814842879171202	9.609580309612904	60.80516058336759
BRDN0007692997	Shc4	603.6507734125839	670.8750953444805	606.9563765203147	741.5645844806343	809.7708608413703	884.0813884843872	322.26735109184824
BRDN0007692996	Shc4	509.1289441237808	516.3725949931588	466.44101942003056	955.6021759196512	690.2073780325774	932.1292900324516	214.84490072789882
BRDN0007692995	Shc4	339.06125885036596	336.2902104777111	379.2748539159124	598.872856854623	262.22445661473904	124.92454402496774	395.2335437918893
BRDN0007692994	Shc4	718.580724934197	729.8793614830647	727.3564646581102	696.1626711450853	827.4336480744875	2056.4501862571615	1376.2234678702198
BRDN0007692993	Shc4	405.2981467989591	393.24808588316523	370.8206104389243	118.90977302167606	203.8013911513516	307.5065699076129	194.57651386677628
BRDN0007692992	Shc4	445.3983168002695	432.8116400570136	424.7528533093653	633.4647908245652	328.79957772418055	691.8897822921291	511.77676824334384
BRDN0007694455	Sh2d5	586.1069490370106	542.2935442794733	623.8648634742909	1433.4032638794768	906.23685265301	826.4239066267097	848.2319901379778
BRDN0007694454	Sh2d5	522.0182844813448	497.2729481506114	509.0037624421084	231.33355842398797	491.8406906452618	893.690968794	391.1798664196648
BRDN0007694453	Sh2d5	561.4023800183462	576.0589913761198	575.1800820723253	635.6267866976866	561.1331636367214	115.31496371535485	461.10580109053757
BRDN0007694452	Sh2d5	536.6978109996817	542.97567452385	535.5325954216227	326.4613768413288	320.6475220781265	960.9580309612903	807.6952164157328
BRDN0007694451	Sh2d5	664.8751401110133	598.9103545627391	648.061491356705	838.8543987710965	722.8156006167936	374.7736320749032	1176.5798572881629
BRDN0007694450	Sh2d5	502.6842739449988	491.81590619559785	530.2851339531472	609.68283622023	535.3183207575502	1422.2178858227098	457.05212371831306
BRDN0007695979	Sgf29	235.23046152554429	277.62700946131525	260.04086832666707	97.28981429046223	137.22627004191006	0.0	88.167482845883
BRDN0007695978	Sgf29	296.0967909918191	355.73092244244697	290.06800895183153	151.3397111184968	44.83630605329735	0.0	53.711225181974704
BRDN0007695977	Sgf29	428.57056688900536	421.2154259026098	433.2070967863534	188.0936409615603	150.81302945200017	307.5065699076129	183.42890109315888
BRDN0007695976	Sgf29	522.0182844813448	519.1011159706657	518.332582830509	341.5953479531785	336.9516333702346	739.9376838401936	158.09341751675572
BRDN0007695975	Sgf29	432.1509392105509	478.8554315524406	399.0985972412637	209.71359969277412	400.8094025976581	912.9101294132258	271.5963839390419
BRDN0007695974	Sgf29	475.83148153340693	483.63034326307746	492.09527548813224	131.88174826040435	89.6726121065947	355.55447145567746	110.46270839311778
BRDN0007692991	Sgcb	565.6988268042008	549.4559118454287	527.9529288560472	1435.5652597525982	639.936368215244	451.6502745518065	535.0854131336348
BRDN0007692990	Sgcb	554.5996726074096	544.6810001347918	524.7461468475344	622.6548114589583	532.6009688755321	269.0682486691613	409.42141459467507
BRDN0007692989	Sgcb	493.7333431411348	504.09425059437837	537.8648005187227	138.3677358797685	726.8916284398207	153.75328495380646	352.669931383532
BRDN0007692988	Sgcb	533.8335131424452	450.88809153299604	471.3969552513684	773.9945225774551	240.48564155859486	384.3832123845161	328.347867150185
BRDN0007692987	Sgcb	827.0660062770279	784.7908461553887	752.1361438147993	1208.555693074853	2754.0361324252644	3161.5519218626455	1682.27610947317
BRDN0007692986	Sgcb	351.95059920793005	310.0281960692083	306.1019189943951	404.2932282736986	456.51511617902753	230.6299274307097	361.79070547103714
BRDN0007694449	Sfxn4	638.380384931576	600.6156801736809	612.7868892630652	618.3308197127155	857.3245187766856	1316.512502416968	1103.6136645881218
BRDN0007694448	Sfxn4	510.56109305239903	518.418985726289	539.0309030672728	248.62952540895904	406.24410636169415	826.4239066267097	504.682832841951
BRDN0007694447	Sfxn4	712.4940919875695	671.5572255888572	660.3055681164808	728.5926092419061	966.0185940574065	1422.2178858227098	769.1852813796
BRDN0007694446	Sfxn4	534.5495876067544	474.4215849639921	507.25460861928326	765.3465390849695	550.2637561086493	221.0203471210968	276.66348065432254
BRDN0007694445	Sfxn4	586.4649862691653	580.15177284238	557.105492569799	382.6732695424848	267.6591603787751	278.6778289787742	514.8170262725123
BRDN0007694444	Sfxn4	475.83148153340693	461.1200451986465	460.02745540300515	300.51742636387223	292.1153273169373	855.2526475555484	240.18038430430198
BRDN0007692985	Setmar	432.5089764427055	364.93968074153236	365.573148970449	356.72931906502816	245.9203453226309	336.33531083645164	238.15354561818972
BRDN0007692984	Setmar	470.46092305108857	513.3030088934637	486.84781401965694	462.66711684797593	417.11351388976624	595.793979196	424.622704740517
BRDN0007692983	Setmar	485.1404495694254	476.8090408193105	502.0071471508079	592.3868692352589	461.9498199430636	691.8897822921291	751.9571525476458
BRDN0007692982	Setmar	672.7519592184136	670.1929651001038	748.3463105320116	858.312361629189	559.7744876957123	509.3077564094839	788.4402488976664
BRDN0007692981	Setmar	462.22606671153375	440.99720298953395	436.4138787948661	715.6206340031778	1050.2565023999653	864.8622278651613	808.7086357587889
BRDN0007692980	Setmar	377.3712426909036	383.35719733970313	387.4375717557629	369.70129430375647	103.25937151668481	211.41076681148388	192.54967518066402
BRDN0007692979	Setdb1	302.18342393844654	310.0281960692083	320.095149576996	114.58578127543329	201.08403926933357	96.09580309612903	268.5561259098735
BRDN0007692978	Setdb1	306.47987072430124	334.5848848667694	323.88498285978375	216.19958731213828	82.87923240154964	57.657481857677425	58.77832189725534
BRDN0007692977	Setdb1	387.03824795907667	415.0762537032195	380.73248210159994	75.6698555592484	89.6726121065947	9.609580309612904	272.609803282098
BRDN0007692976	Setdb1	436.8054232285602	414.7351885810312	402.8884305240514	261.6015006476873	277.16989196583813	172.97244557303227	148.97264342925058
BRDN0007692975	Setdb1	440.7438327822603	427.6956632241884	374.61044372171204	979.3841305239864	236.40961373556783	1191.587958392	638.4541861253597
BRDN0007692974	Setdb1	398.85347662017705	371.7609831852993	391.8104563128257	434.56117049739794	392.65734695160404	19.219160619225807	143.90554671396995
BRDN0007695973	Setd5	546.3648162678547	487.72312472933766	502.8817240622205	492.9350590716753	1388.5668117112089	855.2526475555484	1554.585272248098
BRDN0007695972	Setd5	532.401364213827	520.1243113372307	486.84781401965694	7947.4968295942035	3123.5959883797154	1095.492155295871	3456.7733791644473
BRDN0007695971	Setd5	394.9150670664769	446.45424494454755	446.61727609467926	665.8947289213859	1358.6759410090106	932.1292900324516	851.2722481671462
BRDN0007695970	Setd5	575.7238693045285	545.0220652569801	588.8817870177886	4326.153742115887	5729.536443234998	4458.845263660387	4758.003815648513
BRDN0007695969	Setd5	323.66565786772	306.2764797251365	347.7900851050603	884.2563121066456	2721.427909841048	566.9652382671613	1464.3909507161027
BRDN0007695968	Setd5	539.2040716247636	490.1105805846561	513.3766469991712	1148.0198086274543	1186.1240965008662	3305.695626506839	1154.284631740928
BRDN0007692973	Sephs1	453.27513590766983	476.1269105749338	496.468160045195	633.4647908245652	706.5114893246855	2162.1555696629034	606.0247671475636
BRDN0007692972	Sephs1	490.15297081958926	435.19909591233204	456.8206733944925	1558.7990245205172	1857.3100113593175	1575.9711707765161	1332.6464361188064
BRDN0007692971	Sephs1	407.44637019188644	425.30820736886994	436.4138787948661	1537.1790657893032	1235.0364303771905	528.5269170287097	1200.9019215215098
BRDN0007692970	Sephs1	491.2270825160529	456.68619861019795	517.7495315562339	4401.823597675136	3008.1085333939495	2104.498087805226	2146.422168592876
BRDN0007692969	Sephs1	511.6352047488627	468.62347788679017	561.4783771268618	949.116188300287	922.5409639451182	970.5676112709033	1633.6319810064758
BRDN0007692968	Sephs1	453.63317313982435	445.77211470017085	461.19355795155525	2689.5228661630003	1775.7894548987767	1825.8202588264517	968.828891961657
BRDN0007692967	Senp6	393.1248809057042	402.797909304439	397.6409690555761	246.46752953583766	320.6475220781265	413.21195331335485	371.9248989015984
BRDN0007692966	Senp6	495.16549206975304	520.1243113372307	511.62749317634604	363.2153066843923	752.7064713189918	163.36286526341937	476.30709123637945
BRDN0007692965	Senp6	296.0967909918191	288.88215849353077	299.68835497736967	542.6609641534671	233.6922618535498	615.0131398152258	269.56954525292963
BRDN0007692964	Senp6	424.63215733530524	390.51956490565846	401.72232797550134	155.66370286473958	225.54020620749574	278.6778289787742	354.6967700696443
BRDN0007692963	Senp6	186.1793607203699	196.1124452583001	211.64761256183888	58.37388857427734	72.00982487347756	57.657481857677425	54.724644525030826
BRDN0007692962	Senp6	334.40677483235675	296.3855911816744	299.1053037030946	265.9254923939301	150.81302945200017	1028.2250931285807	185.45573977927114
BRDN0007692961	Senp2	456.1394337649063	450.88809153299604	483.0579807368692	395.6452447812131	754.0651472600009	586.1843988863872	541.1659291919715
BRDN0007692960	Senp2	331.1844397429657	342.08831755491303	338.1697390795222	326.4613768413288	160.32376103906324	307.5065699076129	334.4283832085217
BRDN0007692959	Senp2	684.2091506473594	705.663737807692	673.1326961505316	1052.8919902101134	1932.037188114813	845.6430672459355	1233.331340499306
BRDN0007692958	Senp2	675.9742943078046	643.5898855694127	666.1360808592311	914.524254330345	629.0669606871719	480.47901548064516	550.2867032794767
BRDN0007692957	Senp2	627.2812307347848	604.708461639941	614.5360430858902	614.0068279664728	744.5544156729378	1268.4646008689033	993.1509561950039
BRDN0007692956	Senp2	420.69374778160505	413.0298629700894	464.69186559720544	229.17156255086658	241.84431749960387	326.72573052683873	381.04567298910354
BRDN0007694443	Selenom	493.37530590898024	461.46111032083485	458.56982721731754	508.06903018352494	547.5464042266312	951.3484506516775	472.25341386415494
BRDN0007694442	Selenom	529.5370663565906	498.9782737615531	553.6071849241488	819.3964359130041	591.0240343389196	711.1089429113549	410.43483393773124
BRDN0007694441	Selenom	590.7614330550199	583.2213589420751	598.7936586804642	642.1127743170507	725.5329524988116	528.5269170287097	496.57547809750196
BRDN0007694440	Selenom	474.75736983694327	501.3657296168716	484.2240832854192	624.8168073320796	656.2404795073521	355.55447145567746	799.5878616712838
BRDN0007694439	Selenom	715.358389844806	769.4429156569131	782.1632844399638	1232.3376476791882	1085.5820768661995	874.4718081747742	1038.7548266325296
BRDN0007694438	Selenom	295.0226792953554	290.5874841044725	280.4476629262934	304.841418110115	379.07058754151393	307.5065699076129	247.27431970569486
BRDN0007694437	Selenbp2	517.7218376954902	488.064189851526	488.013916568207	864.7983492485531	259.507104732721	480.47901548064516	242.20722299041424
BRDN0007694436	Selenbp2	603.2927361804294	566.509167954846	526.786826307497	614.0068279664728	697.0007577376224	365.1640517652903	1018.486439771407
BRDN0007694435	Selenbp2	441.817944478724	497.2729481506114	411.634199638177	125.39576064104021	214.67079867942368	336.33531083645164	315.17341569045533
BRDN0007694434	Selenbp2	562.8345289469644	583.5624240642634	571.681774426675	419.42719938554825	766.293230729082	182.58202588264515	684.0580565628853
BRDN0007694433	Selenbp2	764.7675278821348	715.2135612289658	770.2107333173255	1502.587131819361	1653.5086202079658	1969.9639634706452	949.5739244435905
BRDN0007694432	Selenbp2	687.789522968905	727.150840505558	703.7428880499712	3093.8160944366987	520.372885406451	653.4514610536775	464.1460591197059
BRDN0007694431	Selenbp1	515.2155770704082	498.9782737615531	519.2071597419215	216.19958731213828	161.68243698007225	67.26706216729032	336.455221894634
BRDN0007694430	Selenbp1	602.5766617161203	595.1586382186673	556.8139669326615	434.56117049739794	187.49727985924346	442.0406942421936	391.1798664196648
BRDN0007694429	Selenbp1	593.9837681444109	628.9240853153137	560.3122745783118	1042.0820108445066	480.9712831171897	1230.0262796304517	692.1654113073344
BRDN0007694428	Selenbp1	647.33131573544	618.6921316496632	681.5869396275197	988.032114016472	999.9854925826318	691.8897822921291	735.7424430587478
BRDN0007694427	Selenbp1	763.3353789535166	762.6216132131461	847.1735015216306	1288.5495403803443	1032.5937151668481	153.75328495380646	727.6350883142989
BRDN0007694426	Selenbp1	604.3668478768931	602.3210057846226	617.742825094403	315.6513974757219	702.4354615016584	538.1364973383226	522.9243810169612
BRDN0007695967	Sec63	495.16549206975304	448.15957055548927	522.1224161132967	250.79152128208042	220.1055024434597	9.609580309612904	97.28825693338814
BRDN0007695966	Sec63	478.3377421584888	439.6329425007806	418.6308149294774	510.23102605664633	211.95344679740566	76.87664247690323	118.57006313756679
BRDN0007695965	Sec63	382.741801173222	381.9929368509498	353.9121234849482	140.5297317528899	52.988361699351415	0.0	56.75148321114308
BRDN0007695964	Sec63	335.12284929666583	301.50156801449964	303.76971389729493	25.943950477456596	44.83630605329735	19.219160619225807	32.42941897779605
BRDN0007695963	Sec63	667.7394379682497	628.241955070937	667.0106577706438	252.9535171552018	339.66898525225264	999.396352199742	351.6565120404759
