sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007696382	Skint7	1227.7908851358632	1214.0177785455203	1346.5720915180525	995.854103612592	1071.6143645688148	976.2155960321293
BRDN0007693027	Skil	793.786934959764	808.9378655230341	756.180005078644	983.4832451826219	987.8944923368763	945.0044402087219
BRDN0007693026	Skil	922.101146316176	1014.2272332086379	989.5303983984454	1224.7149845670385	1324.634422869785	1357.685278318219
BRDN0007693025	Skil	945.3738219053291	947.6303847630105	918.3299443120027	1179.870622758397	1244.635433848155	1283.1252949623013
BRDN0007693024	Skil	1297.6089119033227	1262.285219162076	1209.8880081258303	1727.2811082845733	1758.1173168707119	1713.1456640848023
BRDN0007693023	Skil	963.614567637368	959.2390097214226	1000.964047959772	1261.8275598569487	1253.9376418739257	1210.2992647076842
BRDN0007693022	Skil	864.862944191502	939.0766611094436	900.1400472826194	785.5495103031005	742.3162004565228	801.0863328007881
BRDN0007695985	Siva1	795.6739086561819	694.6845567218201	816.9862322911534	725.2415754569963	768.3623829286815	702.251006026665
BRDN0007695984	Siva1	742.2096539243436	716.6798461167062	736.4309740181708	986.5759597901144	894.8724120791666	809.7560983072901
BRDN0007695983	Siva1	703.2121975317086	614.6461425348733	639.2449527468949	637.0992091434595	744.1766420616771	712.6547246344674
BRDN0007695982	Siva1	1003.2410152621424	1099.764469744306	1087.236131013418	1023.6885350800246	1002.7780251781098	830.5635355228951
BRDN0007695981	Siva1	889.3936022449337	998.3417464234424	899.6203359389228	788.642224910593	853.9426967657744	839.2333010293971
BRDN0007695980	Siva1	1230.3068500644204	1090.5997658297704	1162.0745645057373	1691.7148902984093	1737.6524592140158	1622.9801028171812
BRDN0007694827	Sirpb1c	574.8979861752966	514.4453797359477	543.0983541630123	347.9303933429087	403.7158283184598	412.6808381094969
BRDN0007694826	Sirpb1c	645.9739954070346	671.4673068049958	660.0334064947614	293.80788771178953	243.71785027519923	260.0929651950611
BRDN0007694825	Sirpb1c	1010.7889100478137	1052.1080093887197	1031.627017237875	765.446865354399	853.9426967657744	844.4351603332983
BRDN0007694824	Sirpb1c	944.7448306731899	983.678220160185	977.0573261497254	1037.605750813741	1038.1264156760394	981.4174553360305
BRDN0007694823	Sirpb1c	1086.8968491366659	1041.1103646912766	1067.4870999529448	994.3077463088457	1032.545090860577	1055.977438691948
BRDN0007694822	Sirpb1c	708.873118620962	738.6751355115923	739.0295307366541	957.1951710189354	971.1505178904885	1040.3718607802443
BRDN0007693021	Sipa1	847.2511896916023	799.7731616084982	771.2516340458471	808.7448698592943	822.3151894781531	835.7653948267963
BRDN0007693020	Sipa1	1159.2308408326824	1115.0389762685327	1079.440460857968	1182.9633373658894	1421.377386337803	1220.7029833154868
BRDN0007693019	Sipa1	638.4261006213633	652.5269187149551	679.2627262115379	592.2548473348179	595.3413136493416	613.8193978603441
BRDN0007693018	Sipa1	958.5826377802539	910.971569104867	862.7208305364597	1786.0426858269311	1789.7448241583331	1707.9438047809012
BRDN0007693017	Sipa1	1032.174611940549	938.4656808484747	1080.4798835453614	1249.4567014269787	1227.8914594017672	1172.1522964790754
BRDN0007693016	Sipa1	580.55890726455	574.9324255718846	578.4387255343854	527.307840577475	513.4818830225571	475.1031497563116
BRDN0007693015	Sik3	1020.852769762042	901.8068651903311	1002.523181990862	1264.9202744644413	1073.474806173969	1142.6750937569684
BRDN0007693014	Sik3	809.5117157632459	810.7708063059413	775.4093247954205	801.0130833405631	744.1766420616771	721.3244901409694
BRDN0007693013	Sik3	715.1630309423548	793.0523787378386	779.047304201297	649.4700675734296	654.8754450142758	632.8928819746486
BRDN0007693012	Sik3	661.0697849783772	733.7872934238399	711.484829520731	680.3972136483548	747.8975252719854	697.0491467227637
BRDN0007693011	Sik3	698.1802676745943	702.0163198534487	700.570891303101	790.1885822143392	746.0370836668312	702.251006026665
BRDN0007693010	Sik3	1008.9019363513959	980.6233188553397	949.5126249338024	808.7448698592943	762.7810581132189	853.1049258398003
BRDN0007693009	Siglec1	930.9070235661259	980.0123385943706	880.3910162221463	794.8276541255781	742.3162004565228	818.4258638137923
BRDN0007693008	Siglec1	915.8112339947833	924.4131348461863	996.286645866502	859.774660882921	939.5230106028672	964.0779243230264
BRDN0007693007	Siglec1	839.7032949059311	801.6061023914054	727.5958811753275	564.4204158673851	617.6666129111919	601.6817261512413
BRDN0007693006	Siglec1	1095.7027263866157	1063.7166343471317	1070.085656671428	626.2747080172356	641.8523537781964	702.251006026665
BRDN0007693005	Siglec1	1125.2653142971615	1028.8907594718953	1128.813038509151	955.6488137151891	1116.2649630925155	1003.9588456529358
BRDN0007693004	Siglec1	723.9689081923046	689.1857343730985	721.8790563946642	804.1057979480556	844.6404887400034	823.6277231176934
BRDN0007696423	Shpk	1254.8375081178522	1291.0012914276217	1249.3860702467766	1162.8606924171881	1255.7980834790799	1109.7299848322607
BRDN0007693003	Shoc2	517.6597840506226	464.3449983364848	519.7113436966625	171.64566071583494	135.81223717625605	161.25763842093787
BRDN0007693002	Shoc2	771.1432506027502	808.9378655230341	810.7496961667935	434.5264023526993	414.87847794938494	348.52457336138184
BRDN0007693001	Shoc2	739.6936889957865	782.0547340403955	792.5597991374103	412.87740010025163	453.947751657623	421.350603615999
BRDN0007693000	Shoc2	795.0449174240426	747.8398394261283	773.8501907643305	375.7648248103414	344.1816969535256	355.4603857665835
BRDN0007692999	Shoc2	586.8488195859428	623.8108464494093	599.2271792822519	409.78468549275914	426.0411275803101	440.4240877303034
BRDN0007692998	Shoc2	395.6354850156035	400.8030511957027	423.5647451127799	162.3675168933574	106.04517149378897	60.688358545514255
BRDN0007692997	Shc4	1060.4792173868163	1201.798173326139	1082.0390175764512	831.9402294154883	723.7117844049809	738.6640211539735
BRDN0007692996	Shc4	894.4255321020479	925.0241151071554	831.53814991466	742.2515057982051	719.9909011946725	835.7653948267963
BRDN0007692995	Shc4	595.6546968358927	602.4265373154922	676.1444581493579	465.4535484276245	502.319233391632	464.6994311485091
BRDN0007692994	Shc4	1262.3854029035233	1307.4977584737862	1296.6798025231728	1513.8838003675894	1492.0741673336624	1532.81454154956
BRDN0007692993	Shc4	712.0180747816584	704.460240897325	661.0728291821547	524.2151259699824	539.5280654947159	508.0482586810193
BRDN0007692992	Shc4	782.4650927812571	775.3339511697359	757.2194277660373	757.7150788356678	811.1525398472279	851.3709727385
BRDN0007694455	Sh2d5	1029.658647011992	971.4586149408038	1112.1822755108578	951.0097418039504	1047.4286237018105	979.6835022347301
BRDN0007694454	Sh2d5	917.0692164590617	890.809220492888	907.4160060943727	873.6918766166374	876.2679960276247	795.8844734968869
BRDN0007694453	Sh2d5	986.258251994382	1031.9456607767406	1025.390481113515	1263.373917160695	1133.0089375389032	1173.8862495803758
BRDN0007694452	Sh2d5	942.857856976772	972.6805754627419	954.7097383707691	1076.2646834073976	1159.055120011062	1028.2341890711416
BRDN0007694451	Sh2d5	1168.0367180826322	1072.8813382616677	1155.3183170376808	1263.373917160695	1451.1444520202701	1407.9699182559307
BRDN0007694450	Sh2d5	883.103689923541	881.0335363173831	945.3549341842291	1179.870622758397	1066.0330397533523	1033.4360483750427
BRDN0007695979	Sgf29	413.24723951550317	497.33793242881404	463.58251857742295	411.33104279650536	440.92466042154365	367.59805747568635
BRDN0007695978	Sgf29	520.1757489791797	637.2524121907285	517.1127869781792	284.529743889312	225.1134342236573	187.26693494044397
BRDN0007695977	Sgf29	752.9025048707113	754.5606222967879	772.2910567332405	776.2713664806229	786.9667989802234	710.920771533167
BRDN0007695976	Sgf29	917.0692164590617	929.9119571949078	924.046769092666	1003.5858901313233	987.8944923368763	1069.8490635023513
BRDN0007695975	Sgf29	759.192417192104	857.8162864005589	711.484829520731	575.244916993609	675.3403026709719	587.8101013408381
BRDN0007695974	Sgf29	835.9293475130954	866.3700100541257	877.2727481599663	264.4270989406106	338.60037213806305	350.25852646268225
BRDN0007692991	Sgcb	993.8061467800533	984.2892004211541	941.1972434346558	1006.6786047388158	948.8252186286383	920.7290967905162
BRDN0007692990	Sgcb	974.3074185837357	975.7354767675872	935.4804186539925	1057.7083957624425	1080.916572594586	984.8853615386313
BRDN0007692989	Sgcb	867.3789091200591	903.0288257122692	958.8674291203423	895.340878869085	755.3392916926022	865.2425975489032
BRDN0007692988	Sgcb	937.8259271196579	807.715905001096	840.3732427575032	762.3541507469066	604.6435216751125	665.8379908993563
BRDN0007692987	Sgcb	1452.9697462417234	1405.8655804898046	1340.8552667373892	1790.68175773817	1622.3050796944558	1669.7968365522922
BRDN0007692986	Sgcb	618.2983811929065	555.3810572208746	545.6969108814956	533.49326979246	578.5973392029539	580.8742889356364
BRDN0007694449	Sfxn4	1121.491366904326	1075.936239566513	1092.4332444503846	1756.6618970557522	1590.6775724068345	1714.8796171861027
BRDN0007694448	Sfxn4	896.941497030605	928.6899966729696	960.9462744951289	740.705148494459	673.4798610658177	778.5449424838829
BRDN0007694447	Sfxn4	1251.6925519571557	1203.0201338480772	1177.1461934729405	1251.003058730725	1157.1946784059078	1253.6480922401945
BRDN0007694446	Sfxn4	939.0839095839364	849.8735430079611	904.2977380321928	751.5296496206828	716.2700179843641	709.1868184318665
BRDN0007694445	Sfxn4	1030.2876382441311	1039.2774239083694	993.1683778043221	740.705148494459	746.0370836668312	901.6556126762117
BRDN0007694444	Sfxn4	835.9293475130954	826.0453128301677	820.1045003533334	565.9667731711314	563.7138063617203	513.2501179849205
BRDN0007692985	Setmar	759.8214084242433	653.7488792368931	651.7180249956148	508.7515529325198	556.2720399411036	532.323602099225
BRDN0007692984	Setmar	826.4944790310063	919.5252927584338	867.9179439734264	796.3740114293244	796.2690070059944	834.0314417254959
BRDN0007692983	Setmar	852.2831195487165	854.1504048347444	894.9429338456529	1029.8739642950097	1043.707740491502	1097.5923131231577
BRDN0007692982	Setmar	1181.8745251896962	1200.5762128042008	1334.0990192693325	1515.4301576713356	1627.8864045099185	1527.6126822456588
BRDN0007692981	Setmar	812.027680691803	789.9974774329933	778.0078815139037	739.1587911907127	703.2469267482847	835.7653948267963
BRDN0007692980	Setmar	662.956758674795	686.7418133292223	690.6963757728645	565.9667731711314	440.92466042154365	542.7273207070275
BRDN0007692979	Setdb1	530.8685999255474	555.3810572208746	570.6430553789354	388.13568324031144	310.6937480607502	310.3776051327729
BRDN0007692978	Setdb1	538.4164947112188	599.3716360106469	577.399302846992	295.3542450155358	373.9487626359927	351.99247956398267
BRDN0007692977	Setdb1	679.9395219425554	743.5629775993448	678.7430148678412	148.45030115964104	189.76504372572765	147.3860136105346
BRDN0007692976	Setdb1	767.3693032099145	742.9519973383757	718.2410769887875	278.34431467432694	386.9718538720721	345.05666715878107
BRDN0007692975	Setdb1	774.2882067634465	766.1692472551999	667.8290766502113	415.97011470774413	385.11141226691785	482.0389621615132
BRDN0007692974	Setdb1	700.6962326031514	665.9684844562743	698.4920459283144	204.11916409450643	232.55520064427407	218.47809076385133
BRDN0007695973	Setd5	959.8406202445325	873.7017731857544	896.5020678767428	748.4369350131902	839.0591639245408	840.9672541306975
BRDN0007695972	Setd5	935.3099621911008	931.744897977815	867.9179439734264	751.5296496206828	621.3874961215004	658.9021784941548
BRDN0007695971	Setd5	693.7773290496194	799.7731616084982	796.197778543287	640.191923750952	582.3182224132622	567.0026641252332
BRDN0007695970	Setd5	1011.417901279953	976.3464570285563	1049.8169142672582	861.3210181866673	857.6635799760828	882.5821285619073
BRDN0007695969	Setd5	568.6080738539039	548.660274350215	620.0156330301184	541.2250563111912	559.9929231514119	563.5347579226324
BRDN0007695968	Setd5	947.260795601747	877.9786350125378	915.2116762498226	841.2183732379659	725.5722260101351	731.7282087487719
BRDN0007692973	Sephs1	796.3028998883211	852.9284443128064	885.0684183154162	680.3972136483548	794.4085654008402	747.3337866604755
BRDN0007692972	Sephs1	861.0889967986664	779.6108129965193	814.3876755726701	595.3475619423104	565.5742479668745	511.51616488362015
BRDN0007692971	Sephs1	715.792022174494	761.8923854284166	778.0078815139037	165.46023150084991	200.92769335665278	195.93670044694602
BRDN0007692970	Sephs1	862.9759704950842	818.10256943757	923.0073464052726	702.0462159008024	747.8975252719854	724.7923963435702
BRDN0007692969	Sephs1	898.8284707270228	839.4868785714871	1000.964047959772	521.1224113624899	468.8312844988565	478.5710559589124
BRDN0007692968	Sephs1	796.9318911204605	798.5512010865601	822.1833457281201	423.70190122647546	353.4839049792966	299.97388652497045
BRDN0007692967	Senp6	690.6323728889231	721.5676882044587	708.8862728022476	660.2945686996534	664.1776530400467	565.2687110239327
BRDN0007692966	Senp6	869.8948740486162	931.744897977815	912.0934081876427	440.7118315676843	461.38951807823975	454.2957125407067
BRDN0007692965	Senp6	520.1757489791797	517.500281040793	534.263261320169	346.3840360391624	318.1355144813669	348.52457336138184
BRDN0007692964	Senp6	745.9836013171793	699.5723988095725	716.1622316140009	623.1819934097431	716.2700179843641	691.8472874188625
BRDN0007692963	Senp6	327.0754407124226	351.3136500572089	377.31043552377696	173.1920180195812	204.64857656696117	228.88180937165376
BRDN0007692962	Senp6	587.4778108180822	530.9418467821123	533.2238386327757	179.37744723456626	163.71886125356895	136.98229500273217
BRDN0007692961	Senp2	801.3348297454354	807.715905001096	861.1616965053697	867.5064474016523	813.0129814523822	877.380269258006
BRDN0007692960	Senp2	581.8168897288286	612.8132017519662	602.8651586881285	587.6157754235791	548.8302735204868	657.1682253928543
BRDN0007692959	Senp2	1202.002244618153	1264.118159944983	1200.0134925955938	1518.5228722788281	1464.1675432563495	1456.520605092342
BRDN0007692958	Senp2	1187.5354462789496	1152.9197524486144	1187.5404203468738	1509.2447284563505	1378.5872294192566	1373.2908562299226
BRDN0007692957	Senp2	1101.9926387080084	1083.2680026981416	1095.5515125125646	1060.8011103699348	1019.5219996244975	1166.950437175174
BRDN0007692956	Senp2	739.0646977636472	739.8970960335305	828.41988185248	1057.7083957624425	969.2900762853343	1062.9132510971497
BRDN0007694443	Selenom	866.7499178879199	826.6562930911368	817.5059436348502	1455.1222228252313	1467.8884264666578	1534.5484946508604
BRDN0007694442	Selenom	930.2780323339865	893.8641217977333	986.9318416799621	737.6124338869664	839.0591639245408	880.8481754606069
BRDN0007694441	Selenom	1037.8355330298025	1044.7762462570909	1067.4870999529448	1297.3937778431127	1367.4245797883316	1428.7773554715357
BRDN0007694440	Selenom	834.0423738166776	898.1409836245167	863.2405418801565	1083.9964699261288	1082.77701419974	1199.8955460998818
BRDN0007694439	Selenom	1256.72448181427	1378.371468746197	1394.3855351381455	1694.8076049059018	1499.515933754279	1654.1912586405886
BRDN0007694438	Selenom	518.288775282762	520.5551823456383	499.9623126361893	501.0197664137885	511.62144141740293	495.9105869719165
BRDN0007694437	Selenbp2	909.5213216733905	874.3127534467234	869.996789348213	887.6090923503536	870.6866712121621	818.4258638137923
BRDN0007694436	Selenbp2	1059.850226154677	1014.838213469607	939.1183980598692	1011.3176766500545	965.569193075026	1021.2983766659398
BRDN0007694435	Selenbp2	776.1751804598644	890.809220492888	733.8324172996874	666.4799979146384	638.1314705678881	686.6454281149613
BRDN0007694434	Selenbp2	988.7742169229391	1045.3872265180598	1019.1539449891552	828.8475148079958	883.7097624482415	899.9216595749114
BRDN0007694433	Selenbp2	1343.5252718494896	1281.2256072521168	1373.0773700465822	1430.3805059652911	1399.0520870759528	1425.3094492689347
BRDN0007694432	Selenbp2	1208.2921569395457	1302.6099163860338	1254.5831836837433	1631.406955452305	1743.2337840294783	1690.604273767897
BRDN0007694431	Selenbp1	905.1183830484156	893.8641217977333	925.6059031237559	531.9469124887137	479.9939341297817	570.470570327834
BRDN0007694430	Selenbp1	1058.5922436903984	1066.1605553910078	992.6486664606253	869.0528047053986	902.3141784997833	856.5728320424012
BRDN0007694429	Selenbp1	1043.496454119056	1126.6476012269447	998.8852025849853	1315.9500654880678	1324.634422869785	1352.4834190143176
BRDN0007694428	Selenbp1	1137.2161477078077	1108.318193397873	1215.085121562797	1062.3474676736812	1043.707740491502	1040.3718607802443
BRDN0007694427	Selenbp1	1341.0093069209327	1366.151863526816	1510.2811647825013	1486.0493689001567	1503.2368169645877	1477.328042307947
BRDN0007694426	Selenbp1	1061.7371998510948	1078.991140871358	1101.268337293228	899.9799507803237	770.2228245338357	1026.500235969841
BRDN0007695967	Sec63	869.8948740486162	802.8280629133435	930.8030165607225	423.70190122647546	489.2961421555526	487.24082146541446
BRDN0007695966	Sec63	840.3322861380703	787.553556389117	746.3054895484073	884.5163777428612	846.5009303451576	924.197002993117
BRDN0007695965	Sec63	672.3916271568842	684.297892285346	630.9295712477483	299.9933169267746	275.3453575628205	294.7720272210692
BRDN0007695964	Sec63	588.7357932823606	540.1065506966481	541.5392201319223	143.81122924840224	126.5100291504851	119.6427639897281
BRDN0007695963	Sec63	1173.0686479397464	1125.4256407050066	1189.0995543779638	810.2912271630406	727.4326676152892	747.3337866604755
BRDN0007695962	Sec63	635.281144460667	678.7990699366245	642.3632208090748	239.68538208067042	178.6023940948025	237.5515748781558
BRDN0007692955	Sec14l1	610.121495175096	612.8132017519662	627.8113031855682	634.0064945359669	675.3403026709719	627.6910226707474
BRDN0007692954	Sec14l1	670.5046534604663	703.849260636356	667.8290766502113	463.90719112387825	556.2720399411036	502.8463993771181
BRDN0007692953	Sec14l1	962.9855764052288	983.678220160185	889.2261090649895	1499.966584633873	1720.9084847676281	1517.2089636378564
BRDN0007692952	Sec14l1	948.5187780660256	969.0146938969276	927.6847484985426	1042.2448227249797	1013.9406748090349	1057.7113917932484
BRDN0007692951	Sec14l1	770.514259370611	920.7472532803719	847.6492015692565	1002.039532827577	1108.8231966718988	1061.1792979958493
BRDN0007692950	Sec14l1	755.4184697992683	774.1119906477977	711.484829520731	1569.5526633024547	1631.6072877202269	1595.2368531963746
BRDN0007692949	Sec11a	556.0282492111184	568.8226229621939	531.1449932579891	471.6389776426095	439.0642188163894	490.70872766801523
BRDN0007692948	Sec11a	1031.5456207084096	948.8523452849486	1032.6664399252684	966.473314841413	818.5943062678447	842.701207231998
BRDN0007692947	Sec11a	1252.321543189295	1196.9103312383866	1201.5726266266836	828.8475148079958	859.524021581237	957.1421119178248
BRDN0007692946	Sec11a	1179.9875514932785	1224.4044429819942	1262.3788538391932	957.1951710189354	978.5922843111052	981.4174553360305
BRDN0007692945	Sec11a	773.6592155313073	805.8829642181888	819.0650776659401	640.191923750952	736.7348756410603	593.0119606447392
BRDN0007692944	Sec11a	450.9867134438596	431.9630445051247	461.5036732026363	219.58273713196903	193.48592693603604	225.41390316905293
BRDN0007692943	Sdk1	1094.4447439223372	1022.7809568622048	1076.8419041394848	951.0097418039504	986.034050731722	951.9402526139236
BRDN0007692942	Sdk1	976.8233835122928	1013.6162529476688	980.6953055556021	1533.9864453162907	1572.0731563552927	1605.6405718041772
BRDN0007692941	Sdk1	567.9790826217646	580.4312479206061	683.9401283048079	493.2879798950572	450.2268684473146	438.690134629003
BRDN0007692940	Sdk1	827.1234702631456	884.0884376222284	903.7780266884961	651.0164248771758	682.7820690915887	657.1682253928543
BRDN0007692939	Sdk1	729.629829281558	656.8037805417384	678.2233035241445	852.0428743641897	941.3834522080215	910.3253781827138
BRDN0007692938	Sdk1	573.640003711018	618.3120241006877	590.3920864394086	711.3243597232799	591.6204304390333	650.2324129876528
BRDN0007695109	Sdhd	502.5639944792801	553.5481164379675	573.2416120974187	160.8211595896111	167.43974446387733	178.59716943394196
BRDN0007695108	Sdhd	737.1777240672294	752.7276815138807	662.112251869548	304.63238883801336	316.27507287621273	265.2948244989623
BRDN0007695107	Sdhd	928.3910586375688	892.0311810148262	1010.8385634900086	813.3839417705332	827.8965142936157	814.9579576111914
BRDN0007695106	Sdhd	632.1361882999706	594.4837939228944	577.399302846992	315.4568899642372	327.4377225071379	345.05666715878107
BRDN0007695105	Sdhd	602.5736003894247	693.462596199882	652.2377363393115	465.4535484276245	506.0401166019404	433.4882753251018
BRDN0007695104	Sdhd	661.0697849783772	689.7967146340676	757.739139109734	677.3044990408622	768.3623829286815	716.1226308370682
BRDN0007692937	Sdhaf3	762.3373733528003	764.9472867332619	761.3771185156105	565.9667731711314	507.90055820709455	587.8101013408381
BRDN0007692936	Sdhaf3	812.027680691803	705.6822014192632	760.3376958282172	528.8541978812212	546.9698319153326	494.17663387061606
BRDN0007692935	Sdhaf3	467.96947671162	558.4359585257199	481.77241560680613	185.56287644955128	204.64857656696117	216.7441376625509
BRDN0007692934	Sdhaf3	1078.090971886716	1044.165265996122	1154.798605693984	992.7613890050994	993.4758171523388	1075.0509228062524
BRDN0007692933	Sdhaf3	557.9152229075362	570.0445834841321	585.7146843461386	330.92046300169983	334.87948892775466	305.1757458288717
BRDN0007692932	Sdhaf3	1164.2627706897965	1064.93859486907	1102.827471324318	1133.4799036460092	999.0571419678014	967.5458305256273
BRDN0007694425	Sdhaf1	413.8762307476424	456.40225494388704	398.0988892716435	224.22180904320783	251.159616695816	253.15715278985945
BRDN0007694424	Sdhaf1	561.6891703003719	492.4500903410615	507.7579827916393	487.10255068007217	506.0401166019404	537.5254614031262
BRDN0007694423	Sdhaf1	745.3546100850399	687.9637738511605	699.0117572720111	657.2018540921608	587.8995472287248	629.4249757720478
BRDN0007694422	Sdhaf1	873.0398302093126	841.9307996153633	832.5775726020534	697.4071439895636	746.0370836668312	839.2333010293971
BRDN0007694421	Sdhaf1	630.878205835692	690.4076948950367	587.7935297209253	553.5959147411613	524.6445326534823	521.9198834914226
BRDN0007694420	Sdhaf1	544.0774158004722	503.4477350385046	561.2882511923955	241.23173938441667	282.78712398343725	298.23993342367004
BRDN0007696360	Sdcbp	686.2294342639482	786.331595867179	586.2343956898353	432.980045048953	426.0411275803101	452.5617594394063
BRDN0007694419	Scyl3	840.9612773702096	925.0241151071554	800.8751806365569	715.9634316345188	710.6886931689015	738.6640211539735
BRDN0007694418	Scyl3	1251.6925519571557	1206.0750351529225	1136.0889973209041	1383.9897868529033	1471.6093096769664	1430.511308572836
BRDN0007694417	Scyl3	824.6075053345885	881.6445165783522	814.3876755726701	855.1355889716822	786.9667989802234	896.4537533723105
BRDN0007694416	Scyl3	834.0423738166776	820.5464904814462	958.3477177766456	1045.3375373324723	883.7097624482415	1057.7113917932484
BRDN0007694415	Scyl3	759.8214084242433	829.1002141350131	771.2516340458471	689.6753574708323	641.8523537781964	582.6082420369369
BRDN0007694414	Scyl3	1068.0271121724877	961.6829307652988	954.1900270270723	954.1024564114429	915.3372697358627	950.2062995126232
BRDN0007696424	Scrn2	876.184786370009	896.3080428416096	922.4876350615759	726.7879327607426	686.502952301897	785.4807548890844
BRDN0007694413	Scgb1b2	535.9005297826616	548.0492940892459	595.5891998763752	236.5926674731779	241.85740867004503	332.91899544967816
BRDN0007694412	Scgb1b2	592.5097406751963	563.3238006134724	582.076704940262	508.7515529325198	435.34333560608104	438.690134629003
BRDN0007694411	Scgb1b2	814.54364562036	667.8014252391815	799.3160466054669	759.2614361394141	785.1063573750693	636.3607881772494
BRDN0007694410	Scgb1b2	1383.151719474264	1517.0639879861735	1411.0162981364388	1602.0261666811261	1653.9325869820773	1699.274039274399
BRDN0007694409	Scgb1b2	1249.8055782607378	1298.9440348202195	1325.2639264264894	1237.0858429970087	1330.2157476852476	1388.8964341416263
BRDN0007694408	Scgb1b2	934.6809709589614	901.8068651903311	933.4015732792059	913.8971665140401	1069.7539229636607	1012.6286111594378
BRDN0007695961	Sbf1	1023.3687346905991	951.9072465897939	940.1578207472625	1826.247975724334	1769.279966501637	1863.9995838979378
BRDN0007695960	Sbf1	874.2978126735911	849.8735430079611	899.1006245952261	785.5495103031005	716.2700179843641	754.2695990656772
BRDN0007695959	Sbf1	1062.9951823153733	1100.3754500052753	1107.5048734175878	1015.9567485612934	1095.8001054358194	1121.8676565413634
BRDN0007695958	Sbf1	845.3642159951845	707.5151422021703	797.7569125743769	828.8475148079958	853.9426967657744	929.3988622970182
BRDN0007695957	Sbf1	859.8310143343879	890.809220492888	899.1006245952261	587.6157754235791	580.457780808108	599.9477730499409
BRDN0007695956	Sbf1	836.5583387452347	935.4107795436294	909.4948514691594	672.6654271296235	818.5943062678447	641.5626474811506
BRDN0007692931	Saysd1	1042.8674628869167	952.518226850763	1057.612584422708	1339.1454250442619	1341.3783973161728	1381.9606217364246
BRDN0007692930	Saysd1	1244.1446571714844	1192.633469411603	1108.0245847612844	886.0627350466075	889.2910872637041	886.0500347645082
BRDN0007692929	Saysd1	540.3034684076365	557.2139980037819	581.0372822528686	446.8972607826694	466.97084289370235	428.2864160212006
BRDN0007692928	Saysd1	910.1503129055297	919.5252927584338	867.3982326297297	813.3839417705332	872.5471128173164	821.8937700163931
BRDN0007692927	Saysd1	905.1183830484156	919.5252927584338	842.9717994759866	754.6223642281752	645.5732369885048	762.9393645721792
BRDN0007692926	Saysd1	974.936409815875	888.9762797099809	1024.3510584261219	896.8872361728313	805.5712150317654	799.3523796994878
BRDN0007695955	Sarnp	934.6809709589614	1105.8742723539967	1015.5159655832786	740.705148494459	733.0139924307518	693.5812405201629
BRDN0007695954	Sarnp	967.3885150302037	877.9786350125378	975.4981921186355	876.7845912241298	827.8965142936157	932.8667684996191
BRDN0007695953	Sarnp	800.0768472811568	901.8068651903311	924.046769092666	759.2614361394141	820.454747872999	657.1682253928543
BRDN0007695952	Sarnp	544.7064070326114	560.8798795695961	609.6214061561851	340.1986068241774	368.36743782053014	393.60735399519245
BRDN0007695951	Sarnp	667.9886885319092	761.8923854284166	765.0150979214872	463.90719112387825	502.319233391632	542.7273207070275
BRDN0007695950	Sarnp	1176.842595332582	1075.936239566513	1116.8596776041277	943.277955285219	954.4065434441007	842.701207231998
BRDN0007692925	Sap18b	440.29386249749194	397.1371696298884	359.6402498380904	315.4568899642372	228.83431743396568	195.93670044694602
BRDN0007692924	Sap18b	915.182242762644	1010.5613516428235	895.9823565330462	876.7845912241298	801.850331821457	750.8016928630764
BRDN0007692923	Sap18b	610.121495175096	604.8704583593684	599.2271792822519	361.847609076625	355.34434658445076	381.4696822860896
BRDN0007692922	Sap18b	503.1929857114194	545.6053730453697	498.922889948796	400.50654167028154	399.9949451081514	398.80921329909364
BRDN0007692921	Sap18b	1364.2819825100858	1228.0703245478087	1249.3860702467766	1218.5295553520534	1369.2850213934857	1385.4285279390253
BRDN0007692920	Sap18b	1051.6733401368665	938.4656808484747	978.6164601808155	1002.039532827577	1025.10332443996	1009.160704956837
BRDN0007692919	Sap18	642.8290392463382	607.3143794032446	526.9873025084157	235.04631016943165	213.95078459273213	228.88180937165376
BRDN0007692918	Sap18	366.70188833719686	397.1371696298884	313.9056515927841	109.79136856598451	109.76605470409736	110.97299848322606
BRDN0007692917	Sap18	491.24215230077317	483.2853864265257	468.77963201438956	417.5164720114904	409.29715313392234	443.89199393290426
BRDN0007692916	Sap18	538.4164947112188	555.9920374818437	625.7324578107816	468.546263035117	426.0411275803101	475.1031497563116
BRDN0007692915	Sap18	586.8488195859428	603.0375175764613	588.3132410646219	535.0396270962062	602.7830800699584	579.140335834336
BRDN0007692914	Sap18	791.270970031207	811.3817865669104	859.6025624742798	400.50654167028154	366.5069962153759	445.62594703420467
BRDN0007696384	Samt1b	864.862944191502	877.3676547515687	892.8640884708661	811.8375844667869	786.9667989802234	785.4807548890844
BRDN0007695949	Samhd1	918.9561901554796	970.8476346798348	956.268872401859	790.1885822143392	792.548123795686	820.1598169150926
BRDN0007695948	Samhd1	575.5269774074359	540.7175309576172	575.8401688159021	327.8277483942073	273.4849159576663	267.02877760026274
BRDN0007695947	Samhd1	1186.9064550468104	1089.3778053078322	1193.257245127537	830.3938721117421	835.3382807142325	927.6649091957179
