sgRNA	Gene	AR2466_BM	AR2467_BM	AR2468_BM	AR2469_BM	AR2480_BM	AR2481_BM	AR2482_BM	AR2483_BM
BRDN0007692885	Rpl3l	1062.9374741152833	415.66376679970404	635.4149273950368	479.40979819083395	163.0290368919272	364.320127213395	662.6335503771999	502.51220019140055
BRDN0007692884	Rpl3l	293.51148022172896	777.5255429071708	451.29469646482136	459.99707748944456	999.4388783374668	98.43035015940848	670.5103236357699	1149.1411068527877
BRDN0007692883	Rpl38	174.99580366532103	72.02524560412408	254.1659709580147	101.28376018116211	137.03890057582288	456.3588961936211	74.82934595641484	328.0551344645747
BRDN0007692882	Rpl38	376.84281530045325	24.297673215849088	240.15682295245483	262.49374513617846	154.75944806407583	19.174743537547105	224.48803786924452	129.89466306834316
BRDN0007692881	Rpl38	465.72957271775914	34.71096173692727	46.03005773255384	779.8849533949482	21.26465698590355	98.43035015940848	0.9845966573212479	49.30308379236383
BRDN0007692880	Rpl38	21.295785631229545	22.562125129002723	621.4057793894768	2.5320940045290525	3.5441094976505916	3.834948707509421	3.9383866292849916	38.87358529782532
BRDN0007692879	Rpl38	61.10964572439782	203.0591261610245	154.10062806115852	22.788846040761474	8.26958882785138	10.22652988669179	42.33765626481366	43.61426643170646
BRDN0007692878	Rpl38	25.925304246714227	130.16610651347725	41.026790587711034	20.25675203623242	33.07835531140552	262.0548283464771	18.70733648910371	14.222043401643411
BRDN0007692877	Rpl37rt	406.47173443955523	105.00065925420498	800.5227431748494	251.52133778321922	67.33808045536124	28.12295718840242	93.53668244551855	76.79903436887442
BRDN0007692876	Rpl37rt	441.6560759172388	324.54749224026995	240.15682295245483	673.537005204728	302.43067713285046	743.9800492568277	851.6761085828795	650.421451568492
BRDN0007692875	Rpl37rt	76.85000901704575	109.33952947132089	57.03724545120802	20.25675203623242	24.80876648355414	0.0	10.830563230533727	37.9254490710491
BRDN0007692874	Rpl37rt	11.11084467716324	177.89367890175222	9.005880860717056	251.52133778321922	87.42136760871459	246.71503351643943	7.876773258569983	14.222043401643411
BRDN0007692873	Rpl37rt	21.295785631229545	76.36411582123999	82.05358117542207	99.59569751147606	85.0586279436142	438.4624688919105	45.291446236777404	31.288495483615506
BRDN0007692872	Rpl37rt	167.58857388054554	10.41328852107818	120.07841147622742	124.07260622192358	379.2197162486133	12.783162358364738	0.0	0.0
BRDN0007692871	Rpl37	151.84821058789763	45.124250258005446	114.07449090241604	39.669472737621824	4.7254793302007885	432.0708877127281	124.05917882247724	25.599678122958142
BRDN0007692870	Rpl37	50.924704770331516	32.9754136500809	15.009801434528427	72.5866947964995	17.720547488252958	0.0	1.9691933146424958	21.80713321585323
BRDN0007692869	Rpl37	32.406630308392785	13.016610651347724	76.0496606016107	147.70548359752806	2.3627396651003942	6.391581179182369	26.584109747673693	45.51053888525892
BRDN0007692868	Rpl37	87.03494997111206	51.198668561967715	154.10062806115852	196.6593010184231	80.3331486134134	30.67958966007537	28.55330306231619	347.01785900009924
BRDN0007692867	Rpl37	29.628919139101974	10.41328852107818	102.0666497547933	18.568689366546387	1.1813698325501971	0.0	0.9845966573212479	9.481362267762275
BRDN0007692866	Rpl37	270.3638871443055	76.36411582123999	37.02417687183679	52.32994276026709	506.8076581640346	121.440042404465	45.291446236777404	74.90276191532197
BRDN0007692865	Rpl31	21.295785631229545	321.9441701100004	18.011761721434112	30.38512805434863	55.52438212985926	26.844640952565946	3.9383866292849916	122.30957325413334
BRDN0007692864	Rpl31	75.92410529394881	0.0	68.0444331698622	10.972407352959227	0.0	1.2783162358364737	9.845966573212479	132.73907174867185
BRDN0007692863	Rpl31	86.10904624801512	62.479731126469076	112.07318404447892	14.348532692331297	51.980272632208674	39.62780331093069	18.70733648910371	133.68720797544808
BRDN0007692862	Rpl31	7.4072297847754935	15.619932781617269	0.0	0.0	31.89698547885532	0.0	4.9229832866062395	9.481362267762275
BRDN0007692861	Rpl31	9.259037230969367	76.36411582123999	41.026790587711034	12.660470022645264	255.17588383084257	8.948213650855315	7.876773258569983	27.495950576510594
BRDN0007692860	Rpl31	610.1705535208813	98.92624095024271	1058.6913278487384	796.7655800918085	407.572592229818	46.019384490113055	124.05917882247724	136.53161665577676
BRDN0007692859	Rpl30	21.295785631229545	20.82657704215636	23.01502886627692	322.4199699100327	20.08328715335335	154.67626453621332	11.815159887854975	90.0729415437416
BRDN0007692858	Rpl30	24.99940052361729	201.32357807417813	33.02156315596254	4.2201566742150876	42.5293139718071	5.113264943345895	51.19902618070489	80.59157927597933
BRDN0007692857	Rpl30	74.99820157085188	31.239865563234538	73.04770031470501	29.541096719505614	14.176437990602366	17.89642730171063	65.96797604052361	159.2868860984062
BRDN0007692856	Rpl30	35.184341477683596	151.8604575990568	99.06468946788762	5.064188009058105	18.901917320803154	61.35917932015074	95.50587576016105	9.481362267762275
BRDN0007692855	Rpl30	57.406030832010075	31.239865563234538	17.01110829246555	0.8440313348430175	4.7254793302007885	0.0	157.53546517139966	244.61914650826668
BRDN0007692854	Rpl30	148.14459569550988	47.72757238827499	93.06076889407625	35.449316063406734	0.0	14.06147859420121	26.584109747673693	52.14749247269251
BRDN0007695919	Rpl24	18.518074461938735	6.074418303962272	0.0	26.164971380133544	2.3627396651003942	25.566324716729476	40.368462950171164	16.118315855195867
BRDN0007695918	Rpl24	44.44337870865296	26.90099534611863	2.0013068579371236	84.40313348430175	140.58301007347345	80.53392285769785	4.9229832866062395	5.688817360657365
BRDN0007695917	Rpl24	163.8849589881578	38.182057910619996	126.08233205003879	86.09119615398778	166.5731463895778	14.06147859420121	8.861369915891231	10.429498494538501
BRDN0007695916	Rpl24	41.665667539362154	6.074418303962272	25.016335724214045	103.81585418569115	83.877258111064	10.22652988669179	63.014186068559866	27.495950576510594
BRDN0007695915	Rpl24	380.546430192841	92.85182264628044	121.07906490519598	11.816438687802245	108.68602459461813	17.89642730171063	52.18362283802614	9.481362267762275
BRDN0007695914	Rpl24	49.99880104723458	25.165447259272266	258.168584673889	127.44873156129565	700.5523107022669	1974.998584367352	70.89095932712985	200.056743849784
BRDN0007692853	Rpl23	349.0657036075451	195.24915977021587	365.23850157352507	156.14579694595824	37.80383464160631	1071.229005630965	13.78435320249747	81.53971550275556
BRDN0007692852	Rpl23	40.73976381626522	57.27308686592999	34.0222165849311	5.064188009058105	8.26958882785138	10.22652988669179	214.64207129603204	107.1393936257137
BRDN0007692851	Rpl23	54.628319662719264	77.23188986466317	105.06861004169899	17.724658031703367	437.1068380435729	94.59540145189905	189.0425582056796	19.910860762300775
BRDN0007692850	Rpl23	91.66446858659673	51.198668561967715	217.14179408617792	135.0450135748828	51.980272632208674	10.22652988669179	107.32103564801602	33.18476793716796
BRDN0007692849	Rpl23	109.25663932543853	290.70430454676585	74.04835374367357	125.76066889160961	7.088218995301183	212.20049514885463	677.4025002370186	36.029176617496645
BRDN0007692848	Rpl23	193.51387812725977	37.314283867196814	170.1110829246555	199.19139502295212	55.52438212985926	189.1908029037981	23.63031977570995	20.858996989077003
BRDN0007692847	Rpl13a	24.99940052361729	21.69435108557954	24.015682295245483	41.35753540730786	21.26465698590355	3.834948707509421	13.78435320249747	44.56240265848269
BRDN0007692846	Rpl13a	162.95905526506087	28.636543432964995	14.009148005559865	6.75225067874414	25.990136316104337	141.8931021778486	14.768949859818719	7.5850898142098195
BRDN0007692845	Rpl13a	43.51747498555603	52.93421664881408	28.01829601111973	22.788846040761474	9.450958660401577	20.45305977338358	96.4904724174823	1.8962724535524549
BRDN0007692844	Rpl13a	53.70241593962233	204.79467424787086	250.16335724214045	64.14638144806933	259.9013631610434	337.47548626082903	564.1738846450751	73.95462568854575
BRDN0007692843	Rpl13a	56.48012710891314	63.34750516989226	78.05096745954782	346.8968786204802	62.612601125160445	53.68928190513189	595.680977679355	0.0
BRDN0007692842	Rpl13a	7.4072297847754935	16.48770682504045	7.004574002779933	8.440313348430175	8.26958882785138	100.98698263108142	60.06039609659612	69.21394455466461
BRDN0007695913	Rpl10	28.703015416005037	66.81860134358499	225.14702151792642	115.6322928734934	157.1221877291762	2.5566324716729474	50.21442952338364	347.96599522687546
BRDN0007695912	Rpl10	24.073496800520353	269.0099534611863	189.1234980750582	90.31135282820287	142.94574973857385	14.06147859420121	396.7924529004629	9.481362267762275
BRDN0007695911	Rpl10	20.36988190813261	182.23254911886815	136.0888663397244	17.724658031703367	41.347944139256896	272.2813582331689	4.9229832866062395	90.0729415437416
BRDN0007695910	Rpl10	377.76871902355015	176.1581308149059	145.09474720044147	449.0246701364853	248.0876648355414	209.6438626771817	62.02958941123862	205.74556121044137
BRDN0007695909	Rpl10	30.55482286219891	212.6046406386795	8.005227431748494	3.37612533937207	419.38629055532	834.7405020012174	7.876773258569983	33.18476793716796
BRDN0007695908	Rpl10	556.4681375812589	97.19069286339635	142.09278691353578	108.88004219474927	49.61753296710828	176.40764054543337	2.9537899719637437	24.651541896181914
BRDN0007695907	Rpia	144.44098080312213	20.82657704215636	91.05946203613912	52.32994276026709	3.5441094976505916	0.0	2.9537899719637437	11.37763472131473
BRDN0007695906	Rpia	288.88196160624426	130.16610651347725	119.07775804725885	151.08160893690012	142.94574973857385	79.25560662186138	283.5638373085194	104.29498494538502
BRDN0007695905	Rpia	224.06870098945868	634.3428257423458	224.14636808895784	322.4199699100327	139.40164024092326	196.86070031881695	713.8325765579048	415.28366732798764
BRDN0007695904	Rpia	37.962052646974406	118.01726990555271	75.04900717264213	96.219572172104	83.877258111064	0.0	21.661126461067454	147.9092513770915
BRDN0007695903	Rpia	26.851207969811163	146.6538133385177	105.06861004169899	37.98141006793579	12.995068158052169	1.2783162358364737	78.76773258569983	17.066452081972095
BRDN0007695902	Rpia	109.25663932543853	518.9288779670626	411.2685593060789	237.17280509088792	186.65643354293115	62.63749555598721	108.30563230533727	95.76175890439897
BRDN0007692841	Rp1	426.8416163476878	340.1674250218872	631.4123136791625	799.2976740963376	849.4049096035917	118.88340993279205	2224.203848888699	313.83309106293126
BRDN0007692840	Rp1	279.62292437527486	163.14152016355814	153.09997463218997	238.01683642573093	140.58301007347345	178.9642730171063	161.47385180068466	828.6710622024228
BRDN0007692839	Rp1	160.18134409577004	497.2345268814831	45.02940430358528	61.61428744354028	61.43123129261025	43.462752018440106	348.54721669172176	234.18964801372817
BRDN0007692838	Rp1	212.0319525891985	664.7149172621572	150.09801434528427	223.66830373339965	144.12711957112404	20.45305977338358	385.9618896699292	117.5688921202522
BRDN0007692837	Rp1	427.76752007078477	334.96078076134813	145.09474720044147	122.38454355223755	291.7983486398987	582.912203541432	449.9606723958103	299.6110476612879
BRDN0007692836	Rp1	405.5458307164583	161.40597207671178	91.05946203613912	617.8309371050888	771.4345006552787	658.3328614557839	338.7012501185093	308.1442737022739
BRDN0007692835	Rnf31	242.58677545139741	1102.0730351474408	710.4639345676788	281.90646583756785	563.513410126444	800.2259636336325	167.38143174461214	475.01624961488994
BRDN0007692834	Rnf31	458.32234293298364	134.50497673059314	559.365266793426	435.52016877899706	80.3331486134134	116.32677746111911	90.58289247355481	24.651541896181914
BRDN0007692833	Rnf31	683.3169476455392	291.57207859018905	820.5358117542207	349.42897262500924	668.6553252234115	126.5533073478109	330.8244768599393	338.4846329591132
BRDN0007692832	Rnf31	449.98920942511126	472.936853665634	484.3162596207839	737.6833866527973	890.7528537428486	567.5724087113944	213.6574746387108	426.6613020493023
BRDN0007692831	Rnf31	645.3548949985649	258.59666494010816	550.359385932709	152.76967160658617	30.715615646305125	186.63417043212516	259.93351753280945	88.17666909018915
BRDN0007692830	Rnf31	597.2079013975242	287.2332083730731	497.3247541973752	411.0432600685495	388.67067490901485	323.41400766662787	67.9371693551661	243.67101028149045
BRDN0007692829	Rnf223	456.4705354867898	465.1268872748254	369.2411152893993	365.4655679870266	494.9939598385326	210.92217891301817	1497.571515785618	806.8639289865696
BRDN0007692828	Rnf223	1143.4910980247168	1361.537474130972	884.5776312082087	1339.4777283958688	432.38135871337215	810.4524935203243	191.99634817764334	201.00488007656023
BRDN0007692827	Rnf223	225.92050843565255	561.4498060947985	140.09148005559865	70.05460079197046	55.52438212985926	158.51121324372275	87.62910250159106	59.73258228690233
BRDN0007692826	Rnf223	497.210299303055	1059.5521070197049	530.3463173533378	628.8033444580481	167.754516222128	116.32677746111911	1276.0372678883373	1875.4134565633778
BRDN0007692825	Rnf223	799.9808167557533	638.6816959594616	515.3365159188094	438.0522627835261	511.53313749423535	182.79922172461573	206.76529803746206	1046.7423943609551
BRDN0007692824	Rnf223	463.8777652715653	320.208622023154	391.25549072670765	916.618029639517	784.4295688133309	589.3037847206143	428.2995459347428	333.74395182523205
BRDN0007692823	Rnf220	304.62232489889215	387.8949974101622	912.5959272193284	363.77750531734057	417.0235508902196	143.17141841368505	281.5946439938769	728.1686221641427
BRDN0007692822	Rnf220	693.5018885996055	601.3674120922649	972.635132957442	779.8849533949482	417.0235508902196	2676.794197841576	499.19050526187266	102.39871249183257
BRDN0007692821	Rnf220	285.1783467138565	85.0418562554718	286.18688068500865	151.08160893690012	96.87232626911616	259.49819587480414	297.34819051101687	234.18964801372817
BRDN0007692820	Rnf220	226.8464121587495	691.6159126082757	333.2175918465311	281.06243450272484	349.68547043485836	74.14234167851548	324.9168969160118	87.22853286341292
BRDN0007692819	Rnf220	334.2512440379941	865.1707212929122	169.11042949568696	718.2706659514079	502.0821788338338	1346.0669963358068	238.272391071742	215.22692347820362
BRDN0007692818	Rnf220	205.55062652751994	552.7720656605667	668.4364905509992	765.5364207026169	1845.2996784434079	467.8637423161494	339.68584677583056	123.25770948090957
BRDN0007692817	Rnaseh2b	179.6253222808057	516.3255558367931	721.4711222863331	281.90646583756785	82.69588827851379	115.04846122528264	139.8127253396172	116.62075589347597
BRDN0007692816	Rnaseh2b	52.77651221652539	188.3069674228304	367.23980843146217	204.25558303201024	125.22520225032089	1535.257799239605	606.5115409098887	543.2820579427784
BRDN0007692815	Rnaseh2b	261.1048499133361	256.86111685326176	554.3619996485833	299.6311238692712	40.1665743067067	890.9864163780221	63.998782725881114	329.0032706913509
BRDN0007692814	Rnaseh2b	259.2530424671423	137.97607290428587	297.19406840366287	97.06360350694702	63.79397095771064	145.728050885358	79.75232924302108	272.1150970847773
BRDN0007692813	Rnaseh2b	86.10904624801512	388.7627714535854	54.03528516430234	171.33836097313255	141.76437990602366	184.07753796045222	46.27604289409865	27.495950576510594
BRDN0007692812	Rnaseh2b	249.9940052361729	67.68637538700817	52.03397830636521	118.16438687802246	7.088218995301183	384.77318698677857	811.3076456327083	33.18476793716796
BRDN0007695901	Rmi2	358.3247408385145	129.29833247005408	329.21497813065685	246.4571497741611	69.70082012046163	2451.8105403343566	196.91933146424958	136.53161665577676
BRDN0007695900	Rmi2	232.40183449733112	602.2351861356881	382.2496098659906	276.84227782850974	163.0290368919272	1582.5554999655544	279.6254506792344	238.9303291476093
BRDN0007695899	Rmi2	428.69342379388166	740.2112590399739	578.3776819438287	551.1524616524904	297.70519780264965	1641.3580468140321	945.212791028398	420.972484688645
BRDN0007695898	Rmi2	808.3139502636258	306.3242373283831	330.2156315596254	397.53875871106123	659.20436656301	1004.7565613674683	1000.3502038383879	2029.0115253011268
BRDN0007695897	Rmi2	300.9187100065044	322.81194415342355	809.5286240355665	400.91488405043333	311.88163579325203	1352.4585775149892	492.29832866062395	1268.6062714265922
BRDN0007695896	Rmi2	628.68862798282	622.1939891344213	362.2365412866194	739.3714493224834	1453.0848940367425	902.4912625005504	2437.8613235274097	1324.5463088063898
BRDN0007692811	Rlim	352.76931849993287	216.07573681237224	515.3365159188094	193.283175679051	958.0909341982099	880.7598864913303	867.4296551000194	872.2853286341292
BRDN0007692810	Rlim	541.6536780117079	1156.742799883101	1276.8337753638848	771.444640046518	546.9742324707413	1402.3129107126117	759.1240227946821	2706.9289274461294
BRDN0007692809	Rlim	923.1260119276459	1049.1388184986265	730.4770031470501	1021.2779151600512	4185.593316725349	1050.7759458575813	112.24401893462226	896.9368705303111
BRDN0007692808	Rlim	763.8705715549728	237.77008789795178	139.09082662663008	551.1524616524904	349.68547043485836	1413.8177568351398	264.8565008194157	767.042207461968
BRDN0007692807	Rlim	284.25244299075956	226.4890253334504	339.22151242034244	665.0966918562978	472.54793302007886	847.5236643595821	104.36724567605228	417.1799397815401
BRDN0007692806	Rlim	663.8729694605036	849.5507885112949	588.3842162335143	412.7313227382356	988.806549844515	143.17141841368505	879.2448149878744	918.7440037461644
BRDN0007694389	Rlf	279.62292437527486	230.82789555056632	581.3796422307344	234.64071108635886	785.6109386458811	100.98698263108142	383.00809969796546	570.778008519289
BRDN0007694388	Rlf	399.06450465477974	1170.627184577872	483.31560619181533	411.0432600685495	283.5287598120473	1495.6299959286741	1499.5407091002605	286.3371404864207
BRDN0007694387	Rlf	711.0940593384473	462.52356514455585	906.592006645517	362.9334739824975	121.68109275267031	260.7765121106406	517.8978417509763	207.64183366399382
BRDN0007694386	Rlf	394.43498603929504	370.53951654169856	906.592006645517	701.3900392545476	1464.8985923622445	1321.7789878549138	635.0648439722049	946.239954322675
BRDN0007694385	Rlf	999.0501172215947	759.3022879952839	529.3456639243692	775.6647967207331	998.2575085049166	916.5527410947516	754.2010395080758	596.3776866422471
BRDN0007694384	Rlf	474.98860994872854	644.7561142634239	488.31887333665816	954.5994397074528	578.8712179495966	199.4173327904899	240.2415843863845	376.4100820301623
BRDN0007694383	Ripor2	364.80606690019306	329.754136500809	651.4253822585338	160.36595362017331	518.6213564895365	233.9318711580747	109.29022896265852	127.99839061479071
BRDN0007694382	Ripor2	232.40183449733112	210.86909255183315	352.23000699693375	338.45656527205	232.72985701238883	323.41400766662787	92.5520857881973	88.17666909018915
BRDN0007694381	Ripor2	101.84940954066303	50.33089451854453	132.08625262385016	218.60411572434154	135.85753074327266	747.8149979643371	124.05917882247724	77.74717059565064
BRDN0007694380	Ripor2	570.356693427713	308.0597854152295	219.14310094411502	492.0702682134792	452.4646458667255	203.25228149799932	133.90514539568971	157.39061364485374
BRDN0007694379	Ripor2	308.3259397912799	454.7135987537472	200.13068579371236	222.82427239855662	304.79341679795084	33.23622213174831	181.16578494710961	403.9060326066729
BRDN0007694378	Ripor2	888.8675741730592	98.92624095024271	134.08755948178728	185.68689366546386	47.25479330200788	1169.6593557903734	262.88730750477316	143.16857024321035
BRDN0007692805	Riok2	274.06750203669327	79.8352119949327	145.09474720044147	74.27475746618555	249.2690346680916	23.009692245056527	129.96675876640472	68.26580832788838
BRDN0007692804	Riok2	65.7391643398825	1706.043769369975	4.002613715874247	941.9389696848075	478.45478218282983	49.85433319762247	455.86825233973775	786.0049319974926
BRDN0007692803	Riok2	73.146394124658	52.0664426053909	53.034631735333775	273.4661524891377	124.0438324177707	420.56604159019986	12.799756545176223	120.41330080058088
BRDN0007692802	Riok2	97.21989092517835	148.38936142536406	142.09278691353578	271.7780898194516	705.2777900324677	579.0772548339226	267.81029079137943	353.65481258753283
BRDN0007692801	Riok2	12.962652123357113	188.3069674228304	26.016989153182607	58.23816210416821	8.26958882785138	687.7341348800228	3.9383866292849916	0.0
BRDN0007692800	Riok2	204.62472280442302	90.24850051601089	595.3887902362943	466.7493281681887	484.3616313455808	3175.3375298178007	162.4584484580059	453.2091163990367
BRDN0007696469	Rimklb	403.6940232702644	229.96012150714313	440.2875087461672	308.0714372177014	1609.0257119333685	72.864025442679	124.05917882247724	145.0648426967628
BRDN0007695895	Rhox9	288.88196160624426	432.1514736247445	942.6155300883852	434.676137444154	237.45533634258962	1297.4909793740208	256.97972756084573	568.8817360657365
BRDN0007695894	Rhox9	638.8735689368863	551.9042916171435	243.1587832393605	1041.5346671962836	258.71999332849316	1974.998584367352	339.68584677583056	450.364707718708
BRDN0007695893	Rhox9	499.06210674924887	572.7308686592999	211.13787351236653	161.20998495501635	466.6410838573279	1255.3065435914173	167.38143174461214	311.9368186093788
BRDN0007695892	Rhox9	378.6946227466471	330.6219105442322	294.19210811675714	89.46732149335986	253.99451399829238	226.26197374305585	112.24401893462226	590.6888692815897
BRDN0007695891	Rhox9	1020.3459028528242	221.28238107291133	324.211710985814	1037.3145105220685	582.4153274472471	245.43671728060295	376.1159230967167	468.37929602745635
BRDN0007695890	Rhox9	347.2138961613513	1099.4697130171712	228.1489818048321	858.3798675353488	334.32766261170576	126.5533073478109	108.30563230533727	471.22370470778503
BRDN0007692799	Rhox6	566.6530785353252	545.8298733131812	689.4502125593391	597.5741850688564	217.37204918923626	83.09055532937079	1380.4045135643896	293.92223030063053
BRDN0007692798	Rhox6	129.62652123357114	57.27308686592999	159.1038952060013	185.68689366546386	107.50465476206794	145.728050885358	143.7511119689022	99.55430381150389
BRDN0007692797	Rhox6	460.17415037917755	321.0763960665772	649.4240754005966	507.26283224065355	1573.5846169568626	268.4464095256595	197.90392812157083	382.09889939081967
BRDN0007692796	Rhox6	1244.414603842283	341.9029731087336	250.16335724214045	80.18297681008666	157.1221877291762	324.6923239024643	85.65990918694857	221.8638770656372
BRDN0007692795	Rhox6	1084.2332597465129	229.96012150714313	411.2685593060789	124.07260622192358	148.85259890132482	65.19412802766016	504.1134885484789	1662.0828055387267
BRDN0007692794	Rhox6	479.6181285642132	182.23254911886815	204.1332995095866	633.8675324671061	14.176437990602366	17.89642730171063	286.5176272804831	120.41330080058088
BRDN0007694377	Rhox3g	60.183742001300885	257.72889089668496	224.14636808895784	138.42113891425487	259.9013631610434	127.83162358364737	404.66922615903286	34.13290416394419
BRDN0007694376	Rhox3g	373.1392004080655	78.09966390808634	197.1287255068067	677.7571618789431	216.19067935668608	429.51425524105514	269.7794841060219	135.58348042900053
BRDN0007694375	Rhox3g	308.3259397912799	218.67905894264177	190.12415150402674	492.0702682134792	193.74465253823232	462.75047737280346	763.0624094239671	146.01297892353904
BRDN0007694374	Rhox3g	177.77351483461183	472.06907962221084	97.0633826099505	117.32035554317943	76.78903911576282	1599.1736110314287	224.48803786924452	729.1167583909189
BRDN0007694373	Rhox3g	773.1296087859421	250.7866985492995	726.4743894311758	244.7690871044751	83.877258111064	814.2874422278337	182.15038160443086	376.4100820301623
BRDN0007694372	Rhox3g	713.8717705077382	1133.3129007106752	549.3587325037404	421.1716360866657	216.19067935668608	371.99002462841383	690.2022567821948	1448.7521545140755
BRDN0007694371	Rhox2h	149.99640314170375	496.3667528380599	830.5423460439063	85.24716481914477	357.9550592627097	8.948213650855315	1233.6996116235237	306.24800124872144
BRDN0007694370	Rhox2h	137.03375101834663	45.124250258005446	159.1038952060013	253.20940045290524	157.1221877291762	25.566324716729476	152.61248188479343	84.38412418308424
BRDN0007694369	Rhox2h	382.39823763903485	288.1009824164963	115.0751443313846	319.8878759055036	240.9994458402402	66.47244426349663	1153.9472823805027	282.5445955793158
BRDN0007694368	Rhox2h	81.47952763253043	610.9129265699199	383.25026329495915	617.8309371050888	412.2980715600188	626.3749555598721	292.42520722441066	2119.0844668448685
BRDN0007694367	Rhox2h	317.5849770222493	888.600620465338	252.16466410007757	535.9598976253161	56.705751962409465	3286.551042335574	575.0044478756088	504.408472644953
BRDN0007694366	Rhox2h	361.1024520078053	128.43055842663088	485.3169130497525	285.28259117693995	425.29313971807096	1619.6266708048122	336.7320568038668	208.58996989077005
BRDN0007694365	Rhox2c	212.95785631229543	10.41328852107818	441.28816217513577	157.8338596156443	565.8761497915444	26.844640952565946	53.16821949534739	54.04376492624496
BRDN0007694364	Rhox2c	32.406630308392785	136.2405248174395	22.01437543730836	100.43972884631908	86.23999777616439	286.3428368273701	126.02837213711973	318.5737721968124
BRDN0007694363	Rhox2c	203.69881908132606	320.208622023154	119.07775804725885	81.02700814492968	134.67616091072247	89.48213650855315	321.96310694404804	61.628854740454784
BRDN0007694362	Rhox2c	89.81266114040285	745.417903300513	305.19929583541136	444.8045134622702	67.33808045536124	42.18443578260363	289.4714172524469	258.8411899099101
BRDN0007694361	Rhox2c	273.1415983135963	305.45646328495997	90.05880860717056	297.0990298647422	185.47506371038094	534.336186579646	192.9809448349646	53.09562869946873
BRDN0007694360	Rhox2c	496.2843955799581	204.79467424787086	184.12023093021537	102.97182285084814	95.69095643656597	1208.0088428654676	94.5212791028398	14.222043401643411
BRDN0007696426	Rhof	247.21629406688209	893.8072647258771	226.14767494689497	393.3186020368462	499.7194391687334	2026.1312338008108	865.4604617853769	545.1783303963308
BRDN0007692793	Rgcc	323.1403993608309	217.8112848992186	471.3077650441926	639.7757518110072	451.2832760341753	221.14870879970994	123.07458216515599	696.8801266805272
BRDN0007692792	Rgcc	514.8024700418968	251.65447259272267	836.5462666177177	478.56576685599094	888.3901140777482	1103.1869115268769	221.53424789728078	641.8882255275059
BRDN0007692791	Rgcc	175.92170738841799	925.0471302891117	1072.7004758542982	190.75108167452197	342.59725143955717	286.3428368273701	366.2699565235042	241.774737827938
BRDN0007692790	Rgcc	633.3181465983047	310.66310754549903	500.3267144842809	178.09061165187669	823.4147732874874	1966.0503707164964	308.1787537415506	128.94652684156694
BRDN0007692789	Rgcc	259.2530424671423	339.299650978464	268.17511896357456	280.21840316788183	235.09259667748924	1003.4782451316319	437.16091585063407	1059.068165309046
BRDN0007692788	Rgcc	459.2482466560806	295.9109488073049	90.05880860717056	197.5033323532661	649.7534079026084	584.1905197772685	492.29832866062395	334.6920880520083
BRDN0007694359	Rfx7	267.5861759750147	140.57939503455543	529.3456639243692	314.8236878964455	2396.99939024435	34.51453836758479	124.05917882247724	241.774737827938
BRDN0007694358	Rfx7	450.91511314820815	70.28969751727772	180.11761721434112	308.0714372177014	88.60273744126478	782.3295363319219	64.98337938320236	829.6191984291991
BRDN0007694357	Rfx7	592.5783827820395	92.85182264628044	132.08625262385016	101.28376018116211	126.4065720828711	829.6272370578714	1281.9448478322647	417.1799397815401
BRDN0007694356	Rfx7	1566.629099480017	346.24184332584946	1102.720078723355	691.2616632364313	202.0142413660837	1480.2902010986365	450.94526905313154	1266.7099989730398
BRDN0007694355	Rfx7	1494.4086090784558	493.76343070779035	306.19994926437994	509.7949262451826	1948.078853875275	712.0221433609158	1866.795262281086	545.1783303963308
BRDN0007694354	Rfx7	231.47593077423417	547.5654214000276	380.2483030080535	709.8303526029778	581.233957614697	143.17141841368505	501.1596985765152	635.2512719400723
BRDN0007695889	Rfk	109.25663932543853	57.27308686592999	15.009801434528427	78.49491414040062	10.632328492951775	553.5109301171931	25.599513090352445	55.94003737979742
BRDN0007695888	Rfk	81.47952763253043	274.2165977217254	226.14767494689497	422.85969875635175	70.88218995301183	125.27499111197442	43.32225292213491	36.97731284427287
BRDN0007695887	Rfk	251.84581268236678	128.43055842663088	322.2104041278769	57.39413076932519	92.14684693891537	25.566324716729476	256.97972756084573	30.340359256839278
BRDN0007695886	Rfk	369.43558551567776	178.76145294517542	115.0751443313846	178.09061165187669	94.50958660401577	52.41096566929542	20.676529803746206	17.066452081972095
BRDN0007695885	Rfk	105.55302443305078	114.54617373185998	195.12741864886954	358.71331730828246	142.94574973857385	247.9933497522759	57.10660612463238	420.0243484618688
BRDN0007695884	Rfk	39.81386009316828	101.52956308051225	36.023523442868225	58.23816210416821	28.352875981204733	836.0188182370538	32.49168969160118	149.80552383064395
BRDN0007694353	Rerg	462.0259578253714	346.24184332584946	577.3770285148602	579.849527037153	450.1019062016251	177.68595678126985	422.3919659908154	749.9757553799959
BRDN0007694352	Rerg	188.88435951177507	699.4258789990844	936.6116095145738	885.3888702503253	172.47999555232877	631.488220503218	783.7389392277133	1326.4425812599422
BRDN0007694351	Rerg	505.5434328109274	1440.5049120824815	898.5867792137685	297.0990298647422	220.91615868688686	365.59844344923147	146.70490194086594	457.0016613061416
BRDN0007694350	Rerg	279.62292437527486	273.3488236783022	80.05227431748494	59.08219343901123	298.88656763519987	455.0805799577846	467.6834122275927	47.40681133881137
