sgRNA	Gene	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007694368	Rhox2h	2768.3201010927037	2917.0587327543703	2696.1342922665303	1930.8355126759943	1832.1449016979486	2219.70402404988
BRDN0007694367	Rhox2h	1579.5385069853	1656.84041968747	1689.6028592326597	1447.8724434179126	1522.0896106413727	1407.077337182616
BRDN0007694366	Rhox2h	1394.250017780288	1531.4303448434339	1447.9592070676285	1448.8892077742453	1471.979664612027	1437.6430621101786
BRDN0007694365	Rhox2c	648.509712217542	530.1889342999905	693.5363087728654	723.9362217089563	776.7041634548568	728.3074456877811
BRDN0007694364	Rhox2c	928.2769855221392	876.8509298038304	923.7637254025409	890.685576147536	1079.4517540488198	1014.992865698022
BRDN0007694363	Rhox2c	870.4889913641405	959.438052262098	860.9744299580839	785.9588474452572	780.8799922906356	825.2745730441861
BRDN0007694362	Rhox2c	1024.5903091188038	1104.2204150901723	997.9692563823536	678.18182567398	619.0666249042071	691.4177776717574
BRDN0007694361	Rhox2c	1211.713337820895	1115.435950238826	1197.7533782510802	1570.9009305341817	1660.9359194310177	1649.4951555736286
BRDN0007694360	Rhox2c	1294.2676151894648	1338.727059107476	1252.9318500053	1094.0384474140967	975.0560331543498	1156.2275946736554
BRDN0007696426	Rhof	1870.3130172723734	1966.7970274320799	1953.127629507123	1740.7005780417599	1593.0787008496122	1741.192330356316
BRDN0007692793	Rgcc	1404.3399850142243	1500.8425217107422	1426.0780889581965	1629.8732632014844	1691.210678490414	1470.3167680672282
BRDN0007692792	Rgcc	1766.6615356873915	1666.0167666272775	1823.7436267730905	1822.0417265483843	1989.7824402485983	2054.227513235145
BRDN0007692791	Rgcc	1986.8062753369106	1705.780936699777	1768.5651550188707	1451.9395008432436	1446.9246915973542	1466.100806008254
BRDN0007692790	Rgcc	2738.9674691394343	2723.335852913989	2379.3337561604067	2648.6711482469536	2859.3987952995335	2904.797858633176
BRDN0007692789	Rgcc	1951.0327551438638	1830.17141743939	1859.8950393017171	1506.844776085215	1397.8587027769534	1624.1993832197838
BRDN0007692788	Rgcc	1258.494094996418	1187.8271316528633	1272.9102621921727	1304.508669174987	1335.2212702402712	1346.9998778422348
BRDN0007694359	Rfx7	1820.7804508512315	1965.7774333276568	2021.6250427192579	2445.318276980393	2703.849171166773	2774.103034804978
BRDN0007694358	Rfx7	1129.1590604523255	938.0265760692139	1009.3854919177095	1010.663770194807	1014.7264070942484	1006.5609415800737
BRDN0007694357	Rfx7	1094.3028100078182	1067.5150273309423	1022.7044333756246	1189.6142969093803	1210.990362375852	1355.431801960183
BRDN0007694356	Rfx7	2260.1526604017304	2351.184004799573	2327.9606962513053	3848.453088719662	3803.136112185542	3874.469132197226
BRDN0007694355	Rfx7	2683.014014478515	2589.7690252345687	2807.4425887362495	3618.6643441884485	3622.531515038109	3617.295446599804
BRDN0007694354	Rfx7	1200.7061008384192	1173.5528141909404	1202.5101430574784	1740.7005780417599	1586.814957595944	1728.5444441793936
BRDN0007695889	Rfk	579.7144810770671	622.9719978024888	567.9577178839515	1048.2840513791207	1022.0341075568613	1045.5585906255844
BRDN0007695888	Rfk	1105.3100469902943	1004.3001928567127	1025.5584922594635	774.7744395255964	764.1766769475204	730.4154267172681
BRDN0007695887	Rfk	902.5934325630286	994.1042518124821	1026.509845220743	1036.082879103127	1078.4077968398751	1039.2346475371232
BRDN0007695886	Rfk	985.1477099315983	1026.7312631540199	1043.6341985237768	559.2203959830421	620.1105821131518	669.2839768621433
BRDN0007695885	Rfk	1467.6315976634612	1424.3729638790128	1378.5104408942138	1626.822970132486	1683.902978027801	1544.0961040992754
BRDN0007695884	Rfk	781.513825755793	688.2260204855645	660.2389551280776	494.1474771777426	502.1434175024007	520.6713142833052
BRDN0007694353	Rerg	1757.488838201995	1852.6024877366974	1898.900510714183	1149.960487012401	1177.5837316896216	1177.307404968526
BRDN0007694352	Rerg	2671.0895077474993	2642.7879186645678	2522.0367003523543	3661.368447154426	3956.5978219004132	3945.0864966850427
BRDN0007694351	Rerg	1386.9118597919708	1343.8250296295912	1552.60803280839	949.6579088148387	995.9351773332438	918.025738341617
BRDN0007694350	Rerg	1123.6554419610875	1068.5346214353654	1143.5262594581402	1769.1699800190784	1762.1997686986535	1783.3519509460573
BRDN0007694349	Rerg	1688.69360706152	1664.9971725228545	1659.1595644717108	1239.4357503696876	1315.386083270322	1520.9083127749177
BRDN0007694348	Rerg	1009.9139931421693	929.8698232338294	978.9421971567606	975.0770177231587	984.4516480348522	872.7041462076451
BRDN0007694347	Rem2	2206.95101498643	2347.1056283818807	2187.1604579819173	2020.310776033281	2035.716557442165	1947.7744712460483
BRDN0007694346	Rem2	1009.9139931421693	1094.0244740459418	1047.4396103688955	884.5849900095392	788.1876927532485	825.2745730441861
BRDN0007694345	Rem2	2537.1681244607084	2552.0440433709155	2496.3501703978036	2568.3467640966624	2596.321578645469	2607.5725334754998
BRDN0007694344	Rem2	2774.740989332481	2913.999950441101	2795.075000239614	2500.223552222364	2574.39847725763	2649.732154065241
BRDN0007694343	Rem2	693.4559298959854	842.1847302534463	731.5904272240514	598.8742058800213	594.0116518895343	625.0163752429148
BRDN0007694342	Rem2	1270.4186017274335	1219.434548889978	1259.5913207342576	1419.403041440594	1406.210360448511	1389.159498431976
BRDN0007694341	Rem1	760.4166215393808	775.9111134659476	793.4283697072287	773.7576751692636	730.77004626129	852.678326427518
BRDN0007694340	Rem1	2696.77306070661	2839.569580818218	2625.734173131836	3630.865516464442	3500.3885215915793	3239.9668423216194
BRDN0007694339	Rem1	1909.755616459579	1896.4450342268888	1957.8843943135212	2590.715579935984	2717.420614883054	2622.3284006819094
BRDN0007694338	Rem1	3841.5257068841097	3819.3995151687773	3721.692784525994	3510.887322417171	3820.8833847376022	3526.65226233186
BRDN0007694337	Rem1	2339.955128524681	2447.0258506153405	2463.0528167530156	2262.3006928404884	2007.5297128006582	2177.5444034601387
BRDN0007694336	Rem1	2131.7348956061774	2140.128025184	2041.6034549061305	3751.860474868046	4021.3231688549845	3902.9268760953014
BRDN0007692787	Reln	1687.7763373129803	1801.6227825155445	1955.0303354296823	1580.051809741177	1628.573245953732	1480.8566732146635
BRDN0007692786	Reln	1337.379293370829	1217.395360681132	1267.2021444244947	1059.4684592987815	1144.1771010033913	1206.819139381345
BRDN0007692785	Reln	2209.702824232049	2342.0076578597655	2141.4955158404937	1942.019920595655	2222.5848978432664	2045.7955891171969
BRDN0007692784	Reln	940.2014922531548	1063.43665091325	1074.0774932847257	1793.5723245710658	1597.254529685391	1734.8683872678548
BRDN0007692783	Reln	3069.1845786137133	2787.570281492642	2716.112704453403	4876.401852972127	4870.060379727026	4887.354016865761
BRDN0007692782	Reln	1845.5467340618025	2045.3057734726553	1916.0248640172165	1687.8288315124541	1584.7270431780546	1594.687648806965
BRDN0007696408	Rdh16f2	2150.99756032551	2371.5758868880343	2277.538989303484	2033.5287126656074	2028.4088569795522	2231.2979197120585
BRDN0007692781	Rd3l	1334.62748412521	1371.3540704490138	1323.3319691399943	755.4559167552732	675.4403141872209	762.0351421595741
BRDN0007692780	Rd3l	866.8199123699818	860.5374241330614	904.7366661769479	743.2547444792796	654.5611700083269	625.0163752429148
BRDN0007692779	Rd3l	1765.7442659388519	1832.2106056482362	1847.5274508050818	1792.5555602147328	1829.0130300711144	1804.431761240928
BRDN0007692778	Rd3l	1081.461033528263	1081.789344792865	1041.7314926012175	537.8683445000531	527.1983905170734	532.265209945484
BRDN0007692777	Rd3l	1518.9987035816823	1481.470233726704	1482.2079136736959	1382.7995246126131	1677.639234774133	1676.8989089569604
BRDN0007692776	Rd3l	1264.9149832361957	1431.5101226099741	1298.5967921467234	1560.7332869708537	1435.4411622989626	1690.6007856486265
BRDN0007692775	Rcor1	922.7733670309012	957.3988640532519	971.3313734665234	1058.4516949424487	1100.3308982277138	1224.7369781319849
BRDN0007692774	Rcor1	2312.437036068491	2284.9103880120742	2303.2255192580346	1182.4969464150506	1266.320094449921	1303.7862667377499
BRDN0007692773	Rcor1	2501.3946042676616	2531.6521612824545	2430.7068160695076	697.5003484443033	745.3854471865158	775.73701885124
BRDN0007692772	Rcor1	940.2014922531548	1076.6913742707497	1011.2881978402687	410.7727999584527	387.3081245184837	314.0891733935727
BRDN0007692771	Rcor1	1204.375179832578	1179.6703788174786	1098.8126702779966	306.0460712561739	274.5607459524561	245.5797899352431
BRDN0007692770	Rcor1	992.4858679199157	975.7515579328671	978.9421971567606	207.41992869189195	262.0332594451197	232.93190375832071
BRDN0007695883	Rbm48	377.91513639834125	295.68229028268695	297.77347688053067	282.6604910605194	286.0442752508478	275.091524348062
BRDN0007695882	Rbm48	1757.488838201995	1786.3288709491985	1700.067741806736	2162.6577859198733	2217.365111798543	2255.53970155116
BRDN0007695881	Rbm48	1970.2954198631967	1869.9355875118893	1857.9923333791578	1423.4700988659251	1586.814957595944	1449.2369577723575
BRDN0007695880	Rbm48	821.8736946915383	841.1651361490233	803.8932522813049	739.1876870539483	748.5173188133499	766.2511042185482
BRDN0007695879	Rbm48	942.9533014987738	874.8117415949843	947.5475494345321	383.320162337467	462.4730435625021	322.521097511521
BRDN0007695878	Rbm48	1796.9314373892003	1567.116138498241	1662.9649763168295	1668.510308742131	1699.5623361619716	1752.7862260184947
BRDN0007694335	Rbm19	2284.0016738637614	2050.4037439947706	2155.765810259689	1919.6511047563333	2054.5077872031698	2040.5256365434793
BRDN0007694334	Rbm19	463.22122301252995	457.7977528859533	421.44936184688527	441.2757306484368	384.1762528916496	414.21827229420836
BRDN0007694333	Rbm19	1130.0763302008652	1143.9845851626717	1079.7856110524035	844.9311801125599	934.3417020055065	960.1853589313582
BRDN0007694332	Rbm19	402.68141960891217	413.95520639576176	413.8385381566481	233.85580195654487	245.3299441020045	218.17603655191127
BRDN0007694331	Rbm19	1286.0121874526078	1245.9439956049775	1284.3264977275285	1556.6662295455226	1607.694101774838	1586.2557246890167
BRDN0007694330	Rbm19	1563.027651511586	1584.449238273433	1462.2295014868232	1082.854039494436	1052.3088666162575	1272.166551295444
BRDN0007692769	Rbck1	1724.467127254567	1606.8803085707402	1773.3219198252689	1211.983112748702	1128.5177428692207	1116.1759551134012
BRDN0007692768	Rbck1	2221.627330963064	2061.619279143424	2261.3659889617297	2692.392015569264	2932.475799925662	2623.382391196653
BRDN0007692767	Rbck1	1681.3554490732026	1760.839018338622	1721.9488599161677	1806.7902612033922	1854.0680030857873	1828.6735430800293
BRDN0007692766	Rbck1	1918.011044196436	1851.5828936322744	1653.451446704033	1618.6888552818234	1615.0018022374509	1616.821449616579
BRDN0007692765	Rbck1	1932.6873601730704	1816.9166940818902	1798.05709681854	2199.2613027478546	2299.837731305174	2123.7908872082185
BRDN0007692764	Rbck1	3512.2258671583704	3208.662646619365	3394.4273658457937	1552.5991721201913	1701.650250579861	1694.8167477076006
BRDN0007695877	Rbbp4	976.8922821947414	809.5577189119085	1062.66125774937	965.9261385161635	853.9569969167646	880.0820798108498
BRDN0007695876	Rbbp4	550.3618491237979	539.3652812397979	569.8604238065108	650.7291880529943	622.1984965310412	645.042195023042
BRDN0007695875	Rbbp4	1231.8932722887678	1288.766947990746	1211.0723197089953	750.3720949736091	716.1546453360642	768.3590852480353
BRDN0007695874	Rbbp4	439.3722095504987	497.56192295845256	508.0224813233335	218.6043366115528	170.1650250579861	219.2300270666548
BRDN0007695873	Rbbp4	1075.0401452884853	1102.1812268813262	1075.0288462460053	934.4064434698466	872.7482266777693	918.025738341617
BRDN0007695872	Rbbp4	1026.424848615883	874.8117415949843	978.9421971567606	2006.0760750446218	2143.244149963469	2104.8190579428347
BRDN0007692763	Rasgrp2	1455.7070909324457	1332.6094944809374	1434.6402656097134	653.7794811219928	548.0775346959675	538.5891530339452
BRDN0007692762	Rasgrp2	1086.0473822709614	1053.2407098690194	991.309785653396	799.1767840775838	722.4183885897324	773.629037821753
BRDN0007692761	Rasgrp2	1074.1228755399457	1091.9852858370957	1082.6396699362426	852.0485306068895	785.0558211264145	784.1689429691883
BRDN0007692760	Rasgrp2	1937.2737089157688	1911.7389457932347	1800.911155702379	1845.4273067440388	1727.7491808034786	1748.5702639595206
BRDN0007692759	Rasgrp2	426.5304330709434	335.4464603551863	328.2167716414795	173.86670493290944	126.3188222823087	192.88026419806647
BRDN0007692758	Rasgrp2	787.0174442470311	897.2428118922915	925.6664313251001	575.4886256843669	615.934753277373	662.9600337736821
BRDN0007692757	Rap2c	1815.2768323599935	1778.1721181138141	1839.9166271148445	2136.2219126552204	2239.2882131863817	2117.466944119757
BRDN0007692756	Rap2c	2824.273555753623	3179.0944175910963	3073.8214178945514	4301.929991644092	4450.389581731256	4698.689714726669
BRDN0007692755	Rap2c	1548.3513355349517	1537.5479094699722	1759.0516254060742	1082.854039494436	1032.4736796463083	1053.9905147435327
BRDN0007692754	Rap2c	1728.1362062487256	1860.7592405720818	1705.7758595744137	1387.8833463942772	1431.2653334631837	1469.2627775524845
BRDN0007692753	Rap2c	1058.5292898147713	1028.770451362866	1111.180258774632	810.3611919972445	719.2865169628983	703.0116733339363
BRDN0007692752	Rap2c	1833.622227330787	2008.6003857134253	1964.5438650424787	1232.3183998753582	1038.7374228999765	1183.6313480569872
BRDN0007694329	Rap2b	1008.9967233936296	925.7914468161372	899.02854840927	1332.9780711523056	1345.6608423297182	1654.7651081473464
BRDN0007694328	Rap2b	2044.5942694949094	2256.3617530882284	2315.5931077546697	1850.5111285257028	1902.0900346972435	1963.5843289672014
BRDN0007694327	Rap2b	1565.7794607572052	1606.8803085707402	1512.6512084346448	879.5011682278752	888.4075848119397	861.1102505454662
BRDN0007694326	Rap2b	2984.7957617480643	3160.7417237114814	3038.6213583272047	3951.1462887092753	3652.806274097505	3635.213285350444
BRDN0007694325	Rap2b	2371.1422999750293	2470.476515017071	2508.717758894439	2240.9486413574996	2141.15623554558	2289.267398022953
BRDN0007694324	Rap2b	1361.2283068328602	1414.1770228347823	1469.8403251770603	1156.0610731503978	1318.5179548971562	1357.5397829896701
BRDN0007692751	Rad51c	1564.8621910086656	1550.802632827472	1633.4730345171604	1120.4743206787498	1140.0012721676123	1208.927120410832
BRDN0007692750	Rad51c	1147.5044554231188	1094.0244740459418	1154.942494993496	1303.4919048186543	1373.8476869712251	1310.110209826211
BRDN0007692749	Rad51c	858.5644846331248	808.5381248074855	896.174489525431	1063.5355167241128	1135.8254433318336	1231.060921220446
BRDN0007692748	Rad51c	147.6804295148858	148.86073924576655	156.02188564986272	216.57080789888718	212.9672706247188	231.87791324357718
BRDN0007692747	Rad51c	1162.1807713997534	1055.2798980778655	1216.7804374766733	679.1985900303129	626.37432536682	748.3332654679082
BRDN0007692746	Rad51c	2839.8671414787973	3067.958660208983	2916.848179283409	3595.2787639927938	3667.421675022731	3697.3987257203125
BRDN0007692745	Rad50	2478.46286055417	2568.3575490416843	2456.3933460240582	2082.333401769582	1992.9143118754323	1969.9082720556626
BRDN0007692744	Rad50	1001.6585654053123	937.0069819647908	1114.9856706197506	690.3829979499737	693.1875867392808	674.5539294358609
BRDN0007692743	Rad50	458.63487426983164	431.2883061709538	417.64395000176665	288.76107719851626	280.8244892061243	338.330955232674
BRDN0007692742	Rad50	713.635864363858	673.9517030236417	782.012134171873	668.0141821106521	671.2644853514421	672.4459484063739
BRDN0007692741	Rad50	991.5685981713759	1105.2400091945954	975.136785311642	992.3620117808164	1146.2650154212806	1084.5562396710952
BRDN0007692740	Rad50	1004.4103746509313	965.5556168886365	1167.3100834901315	497.197770246741	539.7258770244099	541.7511245781758
BRDN0007692739	Rad21	1094.3028100078182	1140.9258028494025	1018.8990215305059	1111.3234414717544	1171.3199884359535	1022.3707993012267
BRDN0007692738	Rad21	1146.5871856745791	1259.1987189624772	1239.612908547385	602.9412633053525	542.857748651244	643.9882045082985
BRDN0007692737	Rad21	878.7444191009974	758.5780136907556	880.9528421449565	520.5833504423955	491.7038454129537	456.37789288394964
BRDN0007692736	Rad21	794.3556022353483	815.6752835384468	922.8123724412612	658.8633029036569	804.8910080963637	770.4670662775223
BRDN0007692735	Rad21	739.3194173229685	691.2848027988337	664.0443669731962	1314.6763127383151	1105.5506842724374	1227.8989496762156
BRDN0007692734	Rad21	310.9544447549458	333.4072721463401	306.33565353204756	298.9287207618443	318.4069487281335	315.1431639083163
BRDN0007695097	Rack1	242.1592136144711	227.36948528634204	188.36788633337085	100.65967127694756	90.82427717818891	88.53520323845675
BRDN0007695096	Rack1	469.6421112523076	559.7571633282591	531.8063053553248	231.82227324387924	255.76951619145152	251.90373302370432
BRDN0007695095	Rack1	710.8840551182391	679.049673545757	648.8227195927218	229.78874453121364	175.3848111027096	217.12204603716773
BRDN0007695094	Rack1	944.7878409958531	888.066464952484	1040.780139639938	861.1994098138847	875.8800983046033	1075.0703250384033
BRDN0007695093	Rack1	396.2605313691345	376.2302245321086	302.53024168692895	244.0234455198729	254.7255589825068	260.3356571416526
BRDN0007695092	Rack1	422.8613540767848	455.7585646771072	460.45483325935095	399.5883920387919	344.505878951751	340.43893626216106
BRDN0007692733	Rab9b	2261.06993015027	2078.9523789186164	2127.225221421299	1825.0920196173827	1727.7491808034786	1823.4035905063115
BRDN0007692732	Rab9b	2200.530126746652	2346.0860342774577	2202.3821053623915	2267.3845146221524	2531.5962316908976	2319.833122950515
BRDN0007692731	Rab9b	1851.0503525530405	2013.6983562355406	1912.219452172098	1694.9461820067838	1663.023833848907	1631.5773168229887
BRDN0007692730	Rab9b	1806.1041348745969	1892.3666578091966	1825.6463326956498	2827.6216749615273	2817.640506941745	2933.2556025312515
BRDN0007692729	Rab9b	1098.8891587505166	1133.7886441184412	1101.6667291618355	1699.013239432115	1586.814957595944	1540.9341325550447
BRDN0007692728	Rab9b	2135.403974600336	2144.206401601692	2116.760338847223	2786.951100708215	2824.948207404358	2888.988000912023
BRDN0007692727	Rab5c	2684.8485539755943	2678.473712319375	2860.71835456791	1828.142312686381	2153.683722052916	1888.7510024204105
BRDN0007692726	Rab5c	1292.4330756923855	1389.7067643286289	1338.5536165204685	1908.4666968366726	2097.310032769902	2031.0397219107874
BRDN0007692725	Rab5c	1308.9439311660994	1317.3155829145917	1329.040086907672	1405.1683404519347	1447.968648806299	1453.4529198313317
BRDN0007692724	Rab5c	2372.9768394721086	2263.4989118191897	2181.452340214239	2081.3166374132493	2013.7934560543263	2027.877750366557
BRDN0007692723	Rab5c	1758.4061079505345	1784.2896827403524	1775.2246257478282	1721.3820552714367	1656.7600905952388	1789.6758940345185
BRDN0007692722	Rab5c	2103.2995334014477	2078.9523789186164	2156.7171632209684	2846.9401977318503	2742.475587897727	2960.659355914583
BRDN0007692721	Qtrt1	1630.9056129035212	1544.6850682009338	1360.4347346299005	2608.0005739936414	2281.0465015441696	2489.525595824224
BRDN0007692720	Qtrt1	2450.94476809798	2355.262381217265	2385.993226889364	2802.202566053207	2674.6183693163216	2627.598353255627
BRDN0007692719	Qtrt1	1091.5510007621992	1212.2973901590167	1140.6722005743013	1750.868221605088	1732.968966848202	1569.3918764531202
BRDN0007692718	Qtrt1	2039.0906510036714	1981.0713448940028	1900.8032166367423	2422.9494611410714	2313.409175021455	2591.7626757543467
BRDN0007692717	Qtrt1	1968.4608803661174	2078.9523789186164	1951.2249235845636	1625.806205776153	1670.33153431152	1591.5256772627342
BRDN0007692716	Qtrt1	1368.5664648211775	1279.5906010509384	1389.9266764295696	2555.1288274643357	2361.431206632911	2512.7133871485817
BRDN0007692715	Ptpn7	2058.3533157230045	1970.875403849772	1937.9059821266485	2253.149813633493	2376.046607558137	2546.441083620375
BRDN0007692714	Ptpn7	1829.0358785880885	1634.4093493901628	1699.1163888454562	1800.6896750653955	1959.507681189202	1825.5115715357986
BRDN0007692713	Ptpn7	944.7878409958531	1024.6920749451738	951.3529612796508	1074.7199246437735	1016.8143215121378	1175.199423939039
BRDN0007692712	Ptpn7	2378.480457963347	2209.4604242847677	2157.668516182248	2903.8790016864873	3054.618793372192	3119.8119236408565
BRDN0007692711	Ptpn7	2107.8858821441463	1948.444333552465	2107.2468092344266	3311.601508575942	3235.2233905196254	3268.424586219695
BRDN0007692710	Ptpn7	372.4115179071033	398.6612948294159	411.93583223408876	238.93962373820887	257.8574306093409	281.4154674365232
BRDN0007692709	Ptpn2	1520.8332430787616	1481.470233726704	1432.737559687154	385.3536910501326	359.1212798769768	452.1619308249755
BRDN0007692708	Ptpn2	2630.7296388117543	2630.552789411491	2514.425876662117	1312.6427840256497	1288.24319583776	1388.1055079172324
BRDN0007692707	Ptpn2	1604.304790195871	1538.5675035743952	1512.6512084346448	477.87924747641773	562.6929356211933	521.7253047980487
BRDN0007692706	Ptpn2	836.550010668173	772.8523311526784	650.7254255152811	126.07878018526766	168.0771106400967	123.31689022499332
BRDN0007692705	Ptpn2	2891.2342473970184	3117.918771325713	2846.448060148715	2174.858958195867	2237.2002987684923	2308.2392272883367
BRDN0007692704	Ptpn2	1704.2871927866943	1511.0384627549727	1659.1595644717108	367.0519326361421	277.6926175792902	308.81922081985505
BRDN0007692703	Ptma	997.9894864111536	857.4786418197922	981.7962560405996	675.1315326049817	699.451329992949	590.2346882563783
BRDN0007692702	Ptma	958.5468872239481	914.5759116674835	886.6609599126344	275.5431405661898	262.0332594451197	295.11734412818913
BRDN0007692701	Ptma	1296.1021546865443	1277.5514128420923	1334.74820467535	837.8138296182302	916.5944294534467	740.9553318647035
BRDN0007692700	Ptma	820.9564249429986	983.9083107682515	907.5907250607868	634.4609583516695	655.6051272172716	637.6642614198373
BRDN0007692699	Ptma	614.5707315215744	662.736167874988	661.1903080893572	175.90023364557504	161.8133673864285	240.30983736152544
BRDN0007692698	Ptma	898.92435356887	897.2428118922915	1016.9963156079466	778.8414969509276	691.0996723213914	723.0374931140634
BRDN0007695091	Psph	2413.336708407854	2406.242086438418	2018.770983835419	1663.426486960467	1752.8041538181512	1787.5679130050314
BRDN0007695090	Psph	1149.338994920198	1129.7102677007488	1229.1480259733087	1041.166700884791	1118.0781707797737	1108.7980215101963
BRDN0007695089	Psph	1342.882911862067	1386.6479820153595	1354.7266168622227	1476.341845395231	1417.6938897469026	1497.72052145056
BRDN0007695088	Psph	1554.7722237747291	1466.1763221603583	1498.38091401545	1306.5421978876527	1357.14437162811	1379.6735837992842
BRDN0007695087	Psph	2226.213679705763	2157.4611249591917	2216.652399781586	3056.393655136408	3103.684782192593	3250.506747469055
BRDN0007695086	Psph	2514.236380747217	2314.4786170403427	2349.8418143607373	2817.4540313981993	2829.1240362401372	2925.8776689280467
BRDN0007695871	Psme3	1640.9955801374576	1635.4289434945858	1464.1322074093825	1205.882526610705	1277.8036237483127	1279.5444848986488
BRDN0007695870	Psme3	1496.9842296167303	1546.7242564097799	1502.1863258605686	1308.5757266003184	1269.4519660767553	1287.976409016597
BRDN0007695869	Psme3	1494.2324203711114	1478.4114514134349	1441.299736338671	2106.7357463215694	2190.2222243659808	2202.8401758139835
BRDN0007695868	Psme3	1851.9676223015801	1743.50591856343	1807.5706264313364	1771.203508731744	1578.4632999243863	1764.3801216806737
BRDN0007695867	Psme3	2361.969602489633	2371.5758868880343	2408.8256979600756	2372.111243324431	2284.178373171004	2326.1570660389766
BRDN0007695866	Psme3	1432.775347218954	1534.489127156703	1449.8619129901876	1454.989793912242	1350.8806283744418	1387.051517402489
BRDN0007695865	Psmd12	917.2697485396633	882.9684944303687	1038.8774337173786	722.9194573526235	951.0450173486217	802.0867817198283
BRDN0007695864	Psmd12	1030.0939276100419	1001.2414105434435	1004.6287271113112	935.4232078261795	905.1109001550549	812.6266868672637
BRDN0007695863	Psmd12	1329.123865633972	1367.2756940313216	1347.1157931719854	1577.0015166721785	1486.5950655372528	1539.8801420403013
BRDN0007695862	Psmd12	1075.0401452884853	976.7711520372901	1081.6883169749628	482.96306925808176	513.6269468007924	532.265209945484
BRDN0007695861	Psmd12	1446.5343934470488	1413.157428730359	1415.6132063841203	593.7903840983573	667.0886565156633	602.8825744333006
BRDN0007695860	Psmd12	1743.7297919738999	1697.6241838643925	1608.7378575238895	1697.9964750757822	1653.6282189684048	1612.6054875576049
BRDN0007695859	Psmc4	933.7806040133772	920.6934762940218	913.2988428284647	855.098823675888	908.242771781889	889.5679944435416
BRDN0007695858	Psmc4	514.5883289307511	569.9531043724897	606.0118363351376	349.7669385784845	288.1321896687372	316.1971544230598
BRDN0007695857	Psmc4	953.9605384812498	958.418458157675	892.3690776803124	863.2329385265504	855.0009541257093	872.7041462076451
BRDN0007695856	Psmc4	384.3360246381189	428.22952385768457	442.3791269950376	62.02262573630102	77.2528334619078	62.18544036986843
BRDN0007695855	Psmc4	1046.6047830837558	1047.123145242481	1039.8287866786582	1099.1222691957607	1045.0011661536448	1219.4670255582673
BRDN0007695854	Psmc4	1490.5633413769528	1364.2169117180524	1364.2401464750192	1205.882526610705	1251.7046935246954	1122.4998982018624
BRDN0007695853	Psmb7	1197.9542915928002	1213.3169842634397	1065.5153166332088	1058.4516949424487	1175.4958172717322	1119.3379266576317
BRDN0007695852	Psmb7	1815.2768323599935	1835.2693879615053	1787.5922142444638	2779.833750213885	2845.827351583252	2886.880019882536
BRDN0007695851	Psmb7	1343.8001816106066	1157.2393085201713	1343.310381326867	1468.2077305445684	1290.3311102556493	1534.6101894665835
BRDN0007695850	Psmb7	432.0340515621814	426.19033564883847	430.01153849840216	263.3419682901962	371.6487663843132	348.8708603801093
BRDN0007695849	Psmb7	463.22122301252995	426.19033564883847	453.7953625303934	189.1181702779015	180.6045971474331	240.30983736152544
BRDN0007695848	Psmb7	470.5593810008472	406.81804766480036	482.3359513687829	719.8691642836251	707.8029876645066	686.1478250980398
BRDN0007695847	Psmb3	868.6544518670611	931.9090114426755	806.7473111651439	1156.0610731503978	994.8912201242991	1135.1477843787848
BRDN0007695846	Psmb3	720.9740223521753	668.8537325015265	756.3256042173224	759.5229741806044	731.8140034702348	708.281625907654
BRDN0007695845	Psmb3	820.039155194459	644.383473995373	639.3091899799253	812.3947207099102	768.3525057832992	828.4365445884167
BRDN0007695844	Psmb3	718.2222131065563	801.400966076524	695.4390146954247	738.1709226976155	707.8029876645066	773.629037821753
BRDN0007695843	Psmb3	408.18503810015017	453.71937646826103	437.62236218863933	78.29085543762588	91.8682343871336	118.04693765127566
BRDN0007695842	Psmb3	690.7041206503665	722.8922200359485	664.9957199344759	443.3092593611024	471.8686584430044	470.07976957561556
BRDN0007695085	Psma7	853.0608661418868	698.4219615297951	781.0607812105933	431.10808708510876	446.8136854283316	450.05394979548845
BRDN0007695084	Psma7	720.9740223521753	639.2855034732577	668.8011317795945	576.5053900406997	501.099460293456	545.9670866371499
BRDN0007695083	Psma7	1197.0370218442606	1377.471635075552	1232.0020848571478	1066.5858097931111	985.4956052437968	1060.3144578319939
BRDN0007695082	Psma7	186.20575895355165	243.682990957111	270.1842410034208	239.95638809454167	238.0222436393916	236.0938753025513
BRDN0007695081	Psma7	579.7144810770671	567.9139161636436	642.1632488637642	1081.8372751381032	1174.4518600627875	1174.1454334242953
BRDN0007695080	Psma7	223.81381864367785	243.682990957111	264.47612323574293	195.21875641589833	202.5276985352718	185.50233059486175
BRDN0007695841	Psma6	597.1426062993207	677.0104853369108	605.0604833738579	225.7216871058824	240.110158057281	223.44598912562893
BRDN0007695840	Psma6	543.9409608840203	546.5024399707594	500.4116576330963	182.00081978357187	214.0112278336635	196.04223574229707
BRDN0007695839	Psma6	256.8355295911057	339.5248367728785	435.71965626608005	360.9513464981453	313.18716268341	329.89903111472574
BRDN0007695838	Psma6	350.39704394215136	316.07417237114817	288.25994726773416	265.3754970028618	290.2201040866266	267.7135907448573
